t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
17881.514,519052,0,-500000,469984,ptp4l[17881.514]: master offset     519052 s0 freq -500000 path delay    469984,0.0,0,0,high,run13,boundary
17882.516,-39394,0,-500000,581957,ptp4l[17882.516]: master offset     -39394 s0 freq -500000 path delay    581957,1.0020000000004075,1,1,high,run13,boundary
17883.518,1995394,0,-500000,644342,ptp4l[17883.518]: master offset    1995394 s0 freq -500000 path delay    644342,2.004000000000815,2,2,high,run13,boundary
17884.518,1105424,0,-500000,644342,ptp4l[17884.518]: master offset    1105424 s0 freq -500000 path delay    644342,3.004000000000815,3,3,high,run13,boundary
17885.517,-440974,0,-500000,825183,ptp4l[17885.517]: master offset    -440974 s0 freq -500000 path delay    825183,4.003000000000611,4,4,high,run13,boundary
17886.52,356254,0,-500000,825183,ptp4l[17886.520]: master offset     356254 s0 freq -500000 path delay    825183,5.006000000001222,5,5,high,run13,boundary
17887.519,-472704,0,-500000,742838,ptp4l[17887.519]: master offset    -472704 s0 freq -500000 path delay    742838,6.005000000001019,6,6,high,run13,boundary
17888.519,-404699,0,-500000,724783,ptp4l[17888.519]: master offset    -404699 s0 freq -500000 path delay    724783,7.005000000001019,7,7,high,run13,boundary
17889.519,-481331,0,-500000,706728,ptp4l[17889.519]: master offset    -481331 s0 freq -500000 path delay    706728,8.005000000001019,8,8,high,run13,boundary
17890.524,786379,0,-500000,681619,ptp4l[17890.524]: master offset     786379 s0 freq -500000 path delay    681619,9.010000000002037,9,9,high,run13,boundary
17891.522,-466808,0,-500000,724783,ptp4l[17891.522]: master offset    -466808 s0 freq -500000 path delay    724783,10.00800000000163,10,10,high,run13,boundary
17892.526,53384,0,-500000,724783,ptp4l[17892.526]: master offset      53384 s0 freq -500000 path delay    724783,11.012000000002445,11,11,high,run13,boundary
17893.526,-464064,0,-500000,724783,ptp4l[17893.526]: master offset    -464064 s0 freq -500000 path delay    724783,12.012000000002445,12,12,high,run13,boundary
17894.528,66404,0,-500000,778106,ptp4l[17894.528]: master offset      66404 s0 freq -500000 path delay    778106,13.013999999999214,13,13,high,run13,boundary
17895.528,-267836,0,-500000,643825,ptp4l[17895.528]: master offset    -267836 s0 freq -500000 path delay    643825,14.013999999999214,14,14,high,run13,boundary
17896.53,-98269,0,-500000,630266,ptp4l[17896.530]: master offset     -98269 s0 freq -500000 path delay    630266,15.015999999999622,15,15,high,run13,boundary
17897.532,181862,1,-521064,630266,ptp4l[17897.532]: master offset     181862 s1 freq -521064 path delay    630266,16.01800000000003,16,16,high,run13,boundary
17898.532,174528,2,-503437,630266,ptp4l[17898.532]: master offset     174528 s2 freq -503437 path delay    630266,17.01800000000003,17,17,high,run13,boundary
17899.531,-229690,2,-544088,630266,ptp4l[17899.531]: master offset    -229690 s2 freq -544088 path delay    630266,18.016999999999825,18,18,high,run13,boundary
17900.534,-129146,2,-534163,602445,ptp4l[17900.534]: master offset    -129146 s2 freq -534163 path delay    602445,19.020000000000437,19,19,high,run13,boundary
17901.534,-249673,2,-546466,602445,ptp4l[17901.534]: master offset    -249673 s2 freq -546466 path delay    602445,20.020000000000437,20,20,high,run13,boundary
17902.537,316669,2,-489515,575109,ptp4l[17902.537]: master offset     316669 s2 freq -489515 path delay    575109,21.023000000001048,21,21,high,run13,boundary
17903.537,-162897,2,-537634,602445,ptp4l[17903.537]: master offset    -162897 s2 freq -537634 path delay    602445,22.023000000001048,22,22,high,run13,boundary
17904.54,112898,2,-509942,602445,ptp4l[17904.540]: master offset     112898 s2 freq -509942 path delay    602445,23.02600000000166,23,23,high,run13,boundary
17905.54,-63009,2,-527595,641262,ptp4l[17905.540]: master offset     -63009 s2 freq -527595 path delay    641262,24.02600000000166,24,24,high,run13,boundary
17906.542,-108752,2,-532279,655457,ptp4l[17906.542]: master offset    -108752 s2 freq -532279 path delay    655457,25.028000000002066,25,25,high,run13,boundary
17907.542,-261289,2,-547794,655457,ptp4l[17907.542]: master offset    -261289 s2 freq -547794 path delay    655457,26.028000000002066,26,26,high,run13,boundary
17908.545,1780720,2,-341812,668120,ptp4l[17908.545]: master offset    1780720 s2 freq -341812 path delay    668120,27.03099999999904,27,27,high,run13,boundary
17909.544,-166157,2,-536666,668120,ptp4l[17909.544]: master offset    -166157 s2 freq -536666 path delay    668120,28.030000000002474,28,28,high,run13,boundary
17910.547,92652,2,-510692,655457,ptp4l[17910.547]: master offset      92652 s2 freq -510692 path delay    655457,29.032999999999447,29,29,high,run13,boundary
17911.546,-167948,2,-536920,668120,ptp4l[17911.546]: master offset    -167948 s2 freq -536920 path delay    668120,30.031999999999243,30,30,high,run13,boundary
17912.548,-148257,2,-535099,668120,ptp4l[17912.548]: master offset    -148257 s2 freq -535099 path delay    668120,31.03399999999965,31,31,high,run13,boundary
17913.547,-288510,2,-549413,655457,ptp4l[17913.547]: master offset    -288510 s2 freq -549413 path delay    655457,32.03299999999945,32,32,high,run13,boundary
17914.55,71234,2,-513367,655457,ptp4l[17914.550]: master offset      71234 s2 freq -513367 path delay    655457,33.03600000000006,33,33,high,run13,boundary
17915.549,-423286,2,-563243,668120,ptp4l[17915.549]: master offset    -423286 s2 freq -563243 path delay    668120,34.034999999999854,34,34,high,run13,boundary
17916.551,-392063,2,-560513,668120,ptp4l[17916.551]: master offset    -392063 s2 freq -560513 path delay    668120,35.03700000000026,35,35,high,run13,boundary
17917.551,-246342,2,-546187,635394,ptp4l[17917.551]: master offset    -246342 s2 freq -546187 path delay    635394,36.03700000000026,36,36,high,run13,boundary
17918.555,664354,2,-454453,606912,ptp4l[17918.555]: master offset     664354 s2 freq -454453 path delay    606912,37.04100000000108,37,37,high,run13,boundary
17919.556,-227031,2,-543818,606912,ptp4l[17919.556]: master offset    -227031 s2 freq -543818 path delay    606912,38.04200000000128,38,38,high,run13,boundary
17920.557,151208,2,-505843,606912,ptp4l[17920.557]: master offset     151208 s2 freq -505843 path delay    606912,39.043000000001484,39,39,high,run13,boundary
17921.557,-199915,2,-541155,606912,ptp4l[17921.557]: master offset    -199915 s2 freq -541155 path delay    606912,40.043000000001484,40,40,high,run13,boundary
17922.559,14049,2,-519745,606912,ptp4l[17922.559]: master offset      14049 s2 freq -519745 path delay    606912,41.04500000000189,41,41,high,run13,boundary
17923.559,-428960,2,-564475,703227,ptp4l[17923.559]: master offset    -428960 s2 freq -564475 path delay    703227,42.04500000000189,42,42,high,run13,boundary
17924.563,282412,2,-493055,703227,ptp4l[17924.563]: master offset     282412 s2 freq -493055 path delay    703227,43.04899999999907,43,43,high,run13,boundary
17925.562,-245930,2,-546135,838806,ptp4l[17925.562]: master offset    -245930 s2 freq -546135 path delay    838806,44.0480000000025,44,44,high,run13,boundary
17926.564,17828,2,-519742,838806,ptp4l[17926.564]: master offset      17828 s2 freq -519742 path delay    838806,45.04999999999927,45,45,high,run13,boundary
17927.563,-582756,2,-580383,838806,ptp4l[17927.563]: master offset    -582756 s2 freq -580383 path delay    838806,46.04899999999907,46,46,high,run13,boundary
17928.566,-197893,2,-542095,838806,ptp4l[17928.566]: master offset    -197893 s2 freq -542095 path delay    838806,47.05199999999968,47,47,high,run13,boundary
17929.566,-464811,2,-569251,838806,ptp4l[17929.566]: master offset    -464811 s2 freq -569251 path delay    838806,48.05199999999968,48,48,high,run13,boundary
17930.569,4132,2,-522353,838806,ptp4l[17930.569]: master offset       4132 s2 freq -522353 path delay    838806,49.05500000000029,49,49,high,run13,boundary
