t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
17871.049,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[17871.049]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run13,boundary
17871.049,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[17871.049]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run13,boundary
17871.049,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[17871.049]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run13,boundary
17875.507,new_foreign_master,1.0,,,ba8fd9.fffe.84af97-1,ptp4l[17875.507]: port 1: new foreign master ba8fd9.fffe.84af97-1,4.458000000002357,4,3,high,run13,boundary
17877.113,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17877.113]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.064000000002125,6,4,high,run13,boundary
17877.284,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17877.284]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.235000000000582,6,5,high,run13,boundary
17878.138,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[17878.138]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.088999999999942,7,6,high,run13,boundary
17879.509,best_master,,,,ba8fd9.fffe.84af97,ptp4l[17879.509]: selected best master clock ba8fd9.fffe.84af97,8.459999999999127,8,7,high,run13,boundary
17879.509,ptp_timescale_mismatch,,,,,ptp4l[17879.509]: foreign master not using PTP timescale,8.459999999999127,8,8,high,run13,boundary
17879.509,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[17879.509]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.459999999999127,8,9,high,run13,boundary
17894.146,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[17894.146]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.09700000000157,23,10,high,run13,boundary
17898.532,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[17898.532]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.483000000000175,27,11,high,run13,boundary
17901.361,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[17901.361]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,30.312000000001717,30,12,high,run13,boundary
17901.362,best_master,,,,ba8fd9.fffe.84af97,ptp4l[17901.362]: selected best master clock ba8fd9.fffe.84af97,30.31300000000192,30,13,high,run13,boundary
17901.362,ptp_timescale_mismatch,,,,,ptp4l[17901.362]: foreign master not using PTP timescale,30.31300000000192,30,14,high,run13,boundary
