t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10069.233,128138,153097,28200000,0,360320.0,38256.0,ptp4l[10069.233]: rms 128138 max 153097 freq +28200000 +/-   0 delay 360320 +/- 38256,0.0,0,0,medium,run02,client
10071.237,127111,179675,28200000,0,260901.0,15347.0,ptp4l[10071.237]: rms 127111 max 179675 freq +28200000 +/-   0 delay 260901 +/- 15347,2.003999999998996,2,1,medium,run02,client
10073.241,90985,103461,28200000,0,239832.0,5722.0,ptp4l[10073.241]: rms 90985 max 103461 freq +28200000 +/-   0 delay 239832 +/- 5722,4.007999999999811,4,2,medium,run02,client
10075.241,53208,62515,28200000,0,218022.0,4643.0,ptp4l[10075.241]: rms 53208 max 62515 freq +28200000 +/-   0 delay 218022 +/- 4643,6.007999999999811,6,3,medium,run02,client
10077.244,85004,117418,28200000,0,204093.0,0.0,ptp4l[10077.244]: rms 85004 max 117418 freq +28200000 +/-   0 delay 204093 +/-   0,8.011000000000422,8,4,medium,run02,client
10079.229,51213,71979,28200000,0,177589.0,9617.0,ptp4l[10079.229]: rms 51213 max 71979 freq +28200000 +/-   0 delay 177589 +/- 9617,9.995999999999185,10,5,medium,run02,client
10081.225,16799,22585,28200000,0,167972.0,0.0,ptp4l[10081.225]: rms 16799 max 22585 freq +28200000 +/-   0 delay 167972 +/-   0,11.99200000000019,12,6,medium,run02,client
10083.236,7887,9877,28200000,0,167972.0,0.0,ptp4l[10083.236]: rms 7887 max 9877 freq +28200000 +/-   0 delay 167972 +/-   0,14.003000000000611,14,7,medium,run02,client
10085.241,19941,27401,28207297,337,,,ptp4l[10085.241]: rms 19941 max 27401 freq +28207297 +/- 337,16.00799999999981,16,8,medium,run02,client
10087.239,74939,98325,28210576,6943,172203.0,5984.0,ptp4l[10087.239]: rms 74939 max 98325 freq +28210576 +/- 6943 delay 172203 +/- 5984,18.005999999999403,18,9,medium,run02,client
10089.225,148450,201739,28220909,7153,229208.0,35678.0,ptp4l[10089.225]: rms 148450 max 201739 freq +28220909 +/- 7153 delay 229208 +/- 35678,19.99200000000019,20,10,medium,run02,client
10091.237,97059,131935,28199305,4684,307469.0,0.0,ptp4l[10091.237]: rms 97059 max 131935 freq +28199305 +/- 4684 delay 307469 +/-   0,22.003999999998996,22,11,medium,run02,client
10093.227,80477,106861,28204304,7321,273430.0,36308.0,ptp4l[10093.227]: rms 80477 max 106861 freq +28204304 +/- 7321 delay 273430 +/- 36308,23.994000000000597,24,12,medium,run02,client
10095.235,38523,53634,28205456,3165,247521.0,9735.0,ptp4l[10095.235]: rms 38523 max 53634 freq +28205456 +/- 3165 delay 247521 +/- 9735,26.002000000000407,26,13,medium,run02,client
