t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10054.585,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10054.585]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run02,boundary
10054.585,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10054.585]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run02,boundary
10054.585,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10054.585]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run02,boundary
10059.169,new_foreign_master,1.0,,,debe4a.fffe.fc5384-1,ptp4l[10059.169]: port 1: new foreign master debe4a.fffe.fc5384-1,4.584000000000742,5,3,medium,run02,boundary
10062.2,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10062.200]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.615000000001601,8,4,medium,run02,boundary
10062.447,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10062.447]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.8620000000009895,8,5,medium,run02,boundary
10063.171,best_master,,,,debe4a.fffe.fc5384,ptp4l[10063.171]: selected best master clock debe4a.fffe.fc5384,8.58600000000115,9,6,medium,run02,boundary
10063.171,ptp_timescale_mismatch,,,,,ptp4l[10063.171]: foreign master not using PTP timescale,8.58600000000115,9,7,medium,run02,boundary
10063.171,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[10063.171]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.58600000000115,9,8,medium,run02,boundary
10082.175,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10082.175]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.590000000000146,28,9,medium,run02,boundary
10176.194,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10176.194]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,121.60900000000038,122,10,medium,run02,boundary
10191.253,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[10191.253]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),136.66800000000148,137,11,medium,run02,boundary
10192.197,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10192.197]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,137.612000000001,138,12,medium,run02,boundary
10207.254,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[10207.254]: port 2: FAULTY to LISTENING on INIT_COMPLETE,152.6690000000017,153,13,medium,run02,boundary
10214.306,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10214.306]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,159.72100000000137,160,14,medium,run02,boundary
10214.306,best_master,,,,debe4a.fffe.fc5384,ptp4l[10214.306]: selected best master clock debe4a.fffe.fc5384,159.72100000000137,160,15,medium,run02,boundary
10214.306,ptp_timescale_mismatch,,,,,ptp4l[10214.306]: foreign master not using PTP timescale,159.72100000000137,160,16,medium,run02,boundary
10236.207,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10236.207]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,181.6220000000012,182,17,medium,run02,boundary
10252.212,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10252.212]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,197.6270000000004,198,18,medium,run02,boundary
10296.235,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10296.235]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,241.65000000000146,242,19,medium,run02,boundary
