t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10057.99,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10057.990]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run02,client
10057.99,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10057.990]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run02,client
10062.206,new_foreign_master,1.0,,,325e89.fffe.582ba5-2,ptp4l[10062.206]: port 1: new foreign master 325e89.fffe.582ba5-2,4.216000000000349,4,2,medium,run02,client
10066.214,best_master,,,,debe4a.fffe.fc5384,ptp4l[10066.214]: selected best master clock debe4a.fffe.fc5384,8.22400000000016,8,3,medium,run02,client
10066.214,ptp_timescale_mismatch,,,,,ptp4l[10066.214]: foreign master not using PTP timescale,8.22400000000016,8,4,medium,run02,client
10066.215,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10066.215]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,8.225000000000364,8,5,medium,run02,client
10085.241,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10085.241]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.251000000000204,27,6,medium,run02,client
10176.264,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10176.264]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,118.27399999999943,118,7,medium,run02,client
10196.641,state,1.0,UNCALIBRATED,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10196.641]: port 1: UNCALIBRATED to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,138.65099999999984,139,8,medium,run02,client
10216.34,best_master,,,,debe4a.fffe.fc5384,ptp4l[10216.340]: selected best master clock debe4a.fffe.fc5384,158.35000000000036,158,9,medium,run02,client
10216.34,ptp_timescale_mismatch,,,,,ptp4l[10216.340]: foreign master not using PTP timescale,158.35000000000036,158,10,medium,run02,client
10216.34,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10216.340]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,158.35000000000036,158,11,medium,run02,client
10218.338,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10218.338]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,160.34799999999996,160,12,medium,run02,client
10236.323,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10236.323]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,178.33300000000054,178,13,medium,run02,client
10252.335,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10252.335]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,194.34499999999935,194,14,medium,run02,client
10296.353,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10296.353]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,238.36299999999937,238,15,medium,run02,client
