t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
51409.0,14:16:49,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run06,boundary
51424.0,14:17:04,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run06,boundary
51439.0,14:17:19,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run06,boundary
51454.0,14:17:34,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,low,run06,boundary
51470.0,14:17:50,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,61.0,61,4,low,run06,boundary
51485.0,14:18:05,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,76.0,76,5,low,run06,boundary
51500.0,14:18:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,91.0,91,6,low,run06,boundary
51515.0,14:18:35,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,106.0,106,7,low,run06,boundary
51530.0,14:18:50,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,121.0,121,8,low,run06,boundary
51545.0,14:19:05,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,low,run06,boundary
51560.0,14:19:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,low,run06,boundary
51575.0,14:19:35,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,166.0,166,11,low,run06,boundary
51590.0,14:19:50,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,181.0,181,12,low,run06,boundary
51605.0,14:20:05,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,196.0,196,13,low,run06,boundary
51620.0,14:20:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run06,boundary
51635.0,14:20:35,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run06,boundary
51650.0,14:20:50,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run06,boundary
51665.0,14:21:05,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,low,run06,boundary
51680.0,14:21:20,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,low,run06,boundary
51695.0,14:21:35,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,286.0,286,19,low,run06,boundary
51711.0,14:21:51,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,20,low,run06,boundary
51726.0,14:22:06,serverntp,127.127.1.0,9,u,4.0,64,1,1,,False,0.8737,0.1328,0.0,serverntp       127.127.1.0      9 u    4   64    1   0.8737   0.1328   0.0000,317.0,317,21,low,run06,boundary
51741.0,14:22:21,serverntp,127.127.1.0,9,u,19.0,64,1,1,,False,0.8737,0.1328,0.0,serverntp       127.127.1.0      9 u   19   64    1   0.8737   0.1328   0.0000,332.0,332,22,low,run06,boundary
51756.0,14:22:36,serverntp,127.127.1.0,9,u,34.0,64,1,1,,False,0.8737,0.1328,0.0,serverntp       127.127.1.0      9 u   34   64    1   0.8737   0.1328   0.0000,347.0,347,23,low,run06,boundary
51771.0,14:22:51,serverntp,127.127.1.0,9,u,49.0,64,1,1,,False,0.8737,0.1328,0.0,serverntp       127.127.1.0      9 u   49   64    1   0.8737   0.1328   0.0000,362.0,362,24,low,run06,boundary
51786.0,14:23:06,serverntp,127.127.1.0,9,u,,64,3,3,,False,0.8236,0.0895,0.0433,serverntp       127.127.1.0      9 u    -   64    3   0.8236   0.0895   0.0433,377.0,377,25,low,run06,boundary
51801.0,14:23:21,serverntp,127.127.1.0,9,u,15.0,64,3,3,,False,0.8236,0.0895,0.0433,serverntp       127.127.1.0      9 u   15   64    3   0.8236   0.0895   0.0433,392.0,392,26,low,run06,boundary
51816.0,14:23:36,serverntp,127.127.1.0,9,u,30.0,64,3,3,,False,0.8236,0.0895,0.0433,serverntp       127.127.1.0      9 u   30   64    3   0.8236   0.0895   0.0433,407.0,407,27,low,run06,boundary
51831.0,14:23:51,serverntp,127.127.1.0,9,u,45.0,64,3,3,,False,0.8236,0.0895,0.0433,serverntp       127.127.1.0      9 u   45   64    3   0.8236   0.0895   0.0433,422.0,422,28,low,run06,boundary
51846.0,14:24:06,serverntp,127.127.1.0,9,u,60.0,64,3,3,,False,0.8236,0.0895,0.0433,serverntp       127.127.1.0      9 u   60   64    3   0.8236   0.0895   0.0433,437.0,437,29,low,run06,boundary
51861.0,14:24:21,serverntp,127.127.1.0,9,u,11.0,64,7,7,,False,0.7395,0.1355,0.0326,serverntp       127.127.1.0      9 u   11   64    7   0.7395   0.1355   0.0326,452.0,452,30,low,run06,boundary
51876.0,14:24:36,serverntp,127.127.1.0,9,u,26.0,64,7,7,,False,0.7395,0.1355,0.0326,serverntp       127.127.1.0      9 u   26   64    7   0.7395   0.1355   0.0326,467.0,467,31,low,run06,boundary
51891.0,14:24:51,serverntp,127.127.1.0,9,u,41.0,64,7,7,,False,0.7395,0.1355,0.0326,serverntp       127.127.1.0      9 u   41   64    7   0.7395   0.1355   0.0326,482.0,482,32,low,run06,boundary
