sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T12:06:37+00:00,1775390797.0,0.0,0,servergm,-2.572e-06,-2.572,0.000143,143.0,medium,run06
1,2026-04-05T12:07:39+00:00,1775390859.0,62.0,62,servergm,-1.43e-07,-0.143,0.000147,147.0,medium,run06
2,2026-04-05T12:08:40+00:00,1775390920.0,123.0,123,servergm,-3.872e-06,-3.8720000000000003,0.000147,147.0,medium,run06
3,2026-04-05T12:09:42+00:00,1775390982.0,185.0,185,servergm,-1.085e-06,-1.085,0.00015199999999999998,151.99999999999997,medium,run06
4,2026-04-05T12:10:43+00:00,1775391043.0,246.0,246,servergm,-6.846e-06,-6.846,0.00015199999999999998,151.99999999999997,medium,run06
5,2026-04-05T12:11:45+00:00,1775391105.0,308.0,308,servergm,7.6e-08,0.07600000000000001,0.00015099999999999998,150.99999999999997,medium,run06
6,2026-04-05T12:12:46+00:00,1775391166.0,369.0,369,servergm,-6.8e-08,-0.068,0.000149,149.0,medium,run06
7,2026-04-05T12:13:48+00:00,1775391228.0,431.0,431,servergm,-5.15e-07,-0.515,0.000149,149.0,medium,run06
8,2026-04-05T12:14:49+00:00,1775391289.0,492.0,492,servergm,-5.3e-07,-0.53,0.00015199999999999998,151.99999999999997,medium,run06
9,2026-04-05T12:15:51+00:00,1775391351.0,554.0,554,servergm,-7.650000000000001e-07,-0.7650000000000001,0.000153,153.0,medium,run06
