t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
6996.655,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6996.655]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run07,boundary
6996.655,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6996.655]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run07,boundary
6996.655,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6996.655]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run07,boundary
6999.672,new_foreign_master,1.0,,,42559f.fffe.7448bf-1,ptp4l[6999.672]: port 1: new foreign master 42559f.fffe.7448bf-1,3.0169999999998254,3,3,low,run07,boundary
7003.076,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[7003.076]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.4210000000002765,6,4,low,run07,boundary
7003.581,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[7003.581]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.926000000000386,7,5,low,run07,boundary
7003.675,best_master,,,,42559f.fffe.7448bf,ptp4l[7003.675]: selected best master clock 42559f.fffe.7448bf,7.020000000000437,7,6,low,run07,boundary
7003.676,ptp_timescale_mismatch,,,,,ptp4l[7003.676]: foreign master not using PTP timescale,7.02100000000064,7,7,low,run07,boundary
7003.676,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[7003.676]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.02100000000064,7,8,low,run07,boundary
7021.692,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[7021.692]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.037000000000262,25,9,low,run07,boundary
7025.629,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[7025.629]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),28.97400000000016,29,10,low,run07,boundary
7041.631,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[7041.631]: port 2: FAULTY to LISTENING on INIT_COMPLETE,44.97600000000057,45,11,low,run07,boundary
7049.482,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[7049.482]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,52.827000000000226,53,12,low,run07,boundary
7049.483,best_master,,,,42559f.fffe.7448bf,ptp4l[7049.483]: selected best master clock 42559f.fffe.7448bf,52.82800000000043,53,13,low,run07,boundary
7049.483,ptp_timescale_mismatch,,,,,ptp4l[7049.483]: foreign master not using PTP timescale,52.82800000000043,53,14,low,run07,boundary
