t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
6115.965,477841,508342,4200000,0,927177,132690,ptp4l[6115.965]: rms 477841 max 508342 freq +4200000 +/-   0 delay 927177 +/- 132690,0.0,0,0,low,run04,client
6117.966,380720,525113,4200000,0,503700,25407,ptp4l[6117.966]: rms 380720 max 525113 freq +4200000 +/-   0 delay 503700 +/- 25407,2.0010000000002037,2,1,low,run04,client
6119.968,1803073,2549422,4200000,0,556276,27168,ptp4l[6119.968]: rms 1803073 max 2549422 freq +4200000 +/-   0 delay 556276 +/- 27168,4.002999999999702,4,2,low,run04,client
6121.968,523855,739638,4200000,0,583944,32868,ptp4l[6121.968]: rms 523855 max 739638 freq +4200000 +/-   0 delay 583944 +/- 32868,6.002999999999702,6,3,low,run04,client
6123.973,232678,292020,4200000,0,557379,0,ptp4l[6123.973]: rms 232678 max 292020 freq +4200000 +/-   0 delay 557379 +/-   0,8.00799999999981,8,4,low,run04,client
6125.974,388311,546715,4200000,0,557379,0,ptp4l[6125.974]: rms 388311 max 546715 freq +4200000 +/-   0 delay 557379 +/-   0,10.009000000000015,10,5,low,run04,client
6127.975,263142,361653,4200000,0,557379,0,ptp4l[6127.975]: rms 263142 max 361653 freq +4200000 +/-   0 delay 557379 +/-   0,12.010000000000218,12,6,low,run04,client
6129.978,104313,146221,4200000,0,520461,0,ptp4l[6129.978]: rms 104313 max 146221 freq +4200000 +/-   0 delay 520461 +/-   0,14.01299999999992,14,7,low,run04,client
6131.98,216479,305124,4210725,15409,506284,20198,ptp4l[6131.980]: rms 216479 max 305124 freq +4210725 +/- 15409 delay 506284 +/- 20198,16.014999999999418,16,8,low,run04,client
6133.981,182731,254521,4215256,15090,453803,0,ptp4l[6133.981]: rms 182731 max 254521 freq +4215256 +/- 15090 delay 453803 +/-   0,18.01599999999962,18,9,low,run04,client
6135.98,173682,244950,4212322,11461,420366,0,ptp4l[6135.980]: rms 173682 max 244950 freq +4212322 +/- 11461 delay 420366 +/-   0,20.014999999999418,20,10,low,run04,client
6137.983,129816,161408,4229170,12488,394890,20871,ptp4l[6137.983]: rms 129816 max 161408 freq +4229170 +/- 12488 delay 394890 +/- 20871,22.01800000000003,22,11,low,run04,client
6139.983,448714,624529,4251232,37163,387492,0,ptp4l[6139.983]: rms 448714 max 624529 freq +4251232 +/- 37163 delay 387492 +/-   0,24.01800000000003,24,12,low,run04,client
6141.984,392799,454334,4265186,6962,408279,0,ptp4l[6141.984]: rms 392799 max 454334 freq +4265186 +/- 6962 delay 408279 +/-   0,26.019000000000233,26,13,low,run04,client
6143.986,99683,138508,4218382,5682,433808,10143,ptp4l[6143.986]: rms 99683 max 138508 freq +4218382 +/- 5682 delay 433808 +/- 10143,28.02099999999973,28,14,low,run04,client
6145.987,450264,454286,4226366,45252,564815,55737,ptp4l[6145.987]: rms 450264 max 454286 freq +4226366 +/- 45252 delay 564815 +/- 55737,30.021999999999935,30,15,low,run04,client
