t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
62478.0,17:21:18,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,low,run13,client
62493.0,17:21:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,low,run13,client
62508.0,17:21:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,low,run13,client
62524.0,17:22:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,46.0,46,3,low,run13,client
62539.0,17:22:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,61.0,61,4,low,run13,client
62554.0,17:22:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,76.0,76,5,low,run13,client
62569.0,17:22:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,91.0,91,6,low,run13,client
62584.0,17:23:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,106.0,106,7,low,run13,client
62599.0,17:23:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,121.0,121,8,low,run13,client
62614.0,17:23:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,136.0,136,9,low,run13,client
62629.0,17:23:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,151.0,151,10,low,run13,client
62644.0,17:24:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,166.0,166,11,low,run13,client
62659.0,17:24:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,181.0,181,12,low,run13,client
62674.0,17:24:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,196.0,196,13,low,run13,client
62689.0,17:24:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,211.0,211,14,low,run13,client
62704.0,17:25:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,226.0,226,15,low,run13,client
62719.0,17:25:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,241.0,241,16,low,run13,client
62734.0,17:25:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,17,low,run13,client
62750.0,17:25:50,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,272.0,272,18,low,run13,client
62765.0,17:26:05,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,287.0,287,19,low,run13,client
62780.0,17:26:20,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,302.0,302,20,low,run13,client
62795.0,17:26:35,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,317.0,317,21,low,run13,client
62810.0,17:26:50,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,332.0,332,22,low,run13,client
62825.0,17:27:05,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,347.0,347,23,low,run13,client
62840.0,17:27:20,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,362.0,362,24,low,run13,client
62855.0,17:27:35,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,377.0,377,25,low,run13,client
62870.0,17:27:50,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,392.0,392,26,low,run13,client
62885.0,17:28:05,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,407.0,407,27,low,run13,client
62900.0,17:28:20,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,422.0,422,28,low,run13,client
62915.0,17:28:35,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,437.0,437,29,low,run13,client
62930.0,17:28:50,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,452.0,452,30,low,run13,client
62945.0,17:29:05,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,467.0,467,31,low,run13,client
62960.0,17:29:20,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,482.0,482,32,low,run13,client
62976.0,17:29:36,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,498.0,498,33,low,run13,client
62991.0,17:29:51,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,513.0,513,34,low,run13,client
63006.0,17:30:06,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,528.0,528,35,low,run13,client
63036.0,17:30:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64    1   8.7962  -2.9900   0.4645,558.0,558,36,low,run13,client
63051.0,17:30:51,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64    1   8.7962  -2.9900   0.4645,573.0,573,37,low,run13,client
63066.0,17:31:06,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64    1   8.7962  -2.9900   0.4645,588.0,588,38,low,run13,client
63081.0,17:31:21,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64    1   8.7962  -2.9900   0.4645,603.0,603,39,low,run13,client
63096.0,17:31:36,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64    3   7.0839  -2.7233   0.3580,618.0,618,40,low,run13,client
