t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
5522.719,192001,230506,-500000,0,760476,179464,ptp4l[5522.719]: rms 192001 max 230506 freq -500000 +/-   0 delay 760476 +/- 179464,0.0,0,0,low,run02,client
5524.72,27787,38510,-500000,0,623414,45364,ptp4l[5524.720]: rms 27787 max 38510 freq -500000 +/-   0 delay 623414 +/- 45364,2.0010000000002037,2,1,low,run02,client
5526.721,641157,895765,-500000,0,583744,16151,ptp4l[5526.721]: rms 641157 max 895765 freq -500000 +/-   0 delay 583744 +/- 16151,4.001999999999498,4,2,low,run02,client
5528.722,299460,423021,-500000,0,583059,16836,ptp4l[5528.722]: rms 299460 max 423021 freq -500000 +/-   0 delay 583059 +/- 16836,6.002999999999702,6,3,low,run02,client
5530.724,378569,535125,-500000,0,566223,0,ptp4l[5530.724]: rms 378569 max 535125 freq -500000 +/-   0 delay 566223 +/-   0,8.00500000000011,8,4,low,run02,client
5533.726,419140,592215,-500000,0,561697,19265,ptp4l[5533.726]: rms 419140 max 592215 freq -500000 +/-   0 delay 561697 +/- 19265,11.006999999999607,11,5,low,run02,client
5535.726,145982,164603,-500000,0,558085,0,ptp4l[5535.726]: rms 145982 max 164603 freq -500000 +/-   0 delay 558085 +/-   0,13.006999999999607,13,6,low,run02,client
5537.728,114879,158708,-506118,6118,589650,4516,ptp4l[5537.728]: rms 114879 max 158708 freq -506118 +/- 6118 delay 589650 +/- 4516,15.009000000000015,15,7,low,run02,client
5539.728,134275,135224,-512206,13495,589650,4516,ptp4l[5539.728]: rms 134275 max 135224 freq -512206 +/- 13495 delay 589650 +/- 4516,17.009000000000015,17,8,low,run02,client
5541.729,216771,293658,-492813,10239,639080,44914,ptp4l[5541.729]: rms 216771 max 293658 freq -492813 +/- 10239 delay 639080 +/- 44914,19.01000000000022,19,9,low,run02,client
5543.73,224288,300194,-532335,9837,703733,0,ptp4l[5543.730]: rms 224288 max 300194 freq -532335 +/- 9837 delay 703733 +/-   0,21.010999999999513,21,10,low,run02,client
5545.729,127361,173692,-505915,11155,611185,0,ptp4l[5545.729]: rms 127361 max 173692 freq -505915 +/- 11155 delay 611185 +/-   0,23.01000000000022,23,11,low,run02,client
5547.732,323695,417211,-523893,30374,607352,3833,ptp4l[5547.732]: rms 323695 max 417211 freq -523893 +/- 30374 delay 607352 +/- 3833,25.01299999999992,25,12,low,run02,client
5549.737,139972,189386,-519108,12378,603519,0,ptp4l[5549.737]: rms 139972 max 189386 freq -519108 +/- 12378 delay 603519 +/-   0,27.01800000000003,27,13,low,run02,client
5551.737,509515,716343,-480285,40069,603519,0,ptp4l[5551.737]: rms 509515 max 716343 freq -480285 +/- 40069 delay 603519 +/-   0,29.01800000000003,29,14,low,run02,client
5553.739,698032,959488,-475235,60060,603519,0,ptp4l[5553.739]: rms 698032 max 959488 freq -475235 +/- 60060 delay 603519 +/-   0,31.019999999999527,31,15,low,run02,client
5555.736,189510,265056,-526532,11402,630186,0,ptp4l[5555.736]: rms 189510 max 265056 freq -526532 +/- 11402 delay 630186 +/-   0,33.016999999999825,33,16,low,run02,client
5557.75,141365,188410,-517661,12797,663320,0,ptp4l[5557.750]: rms 141365 max 188410 freq -517661 +/- 12797 delay 663320 +/-   0,35.03099999999995,35,17,low,run02,client
5559.741,211072,230819,-513763,21099,647534,22324,ptp4l[5559.741]: rms 211072 max 230819 freq -513763 +/- 21099 delay 647534 +/- 22324,37.021999999999935,37,18,low,run02,client
5561.747,287332,396899,-527433,24245,679477,16157,ptp4l[5561.747]: rms 287332 max 396899 freq -527433 +/- 24245 delay 679477 +/- 16157,39.02800000000025,39,19,low,run02,client
5563.742,1573168,2224561,-397913,110725,693329,12660,ptp4l[5563.742]: rms 1573168 max 2224561 freq -397913 +/- 110725 delay 693329 +/- 12660,41.02300000000014,41,20,low,run02,client
5565.745,183144,193783,-510849,18367,715257,0,ptp4l[5565.745]: rms 183144 max 193783 freq -510849 +/- 18367 delay 715257 +/-   0,43.02599999999984,43,21,low,run02,client
5567.747,968922,1365232,-434115,62338,715257,0,ptp4l[5567.747]: rms 968922 max 1365232 freq -434115 +/- 62338 delay 715257 +/-   0,45.02800000000025,45,22,low,run02,client
5569.744,528223,584465,-561485,5729,647309,38711,ptp4l[5569.744]: rms 528223 max 584465 freq -561485 +/- 5729 delay 647309 +/- 38711,47.024999999999636,47,23,low,run02,client
5571.746,288085,322680,-538214,3859,484190,21728,ptp4l[5571.746]: rms 288085 max 322680 freq -538214 +/- 3859 delay 484190 +/- 21728,49.027000000000044,49,24,low,run02,client
5573.747,146412,196815,-523090,6593,295674,113459,ptp4l[5573.747]: rms 146412 max 196815 freq -523090 +/- 6593 delay 295674 +/- 113459,51.02800000000025,51,25,low,run02,client
5575.747,38130,53147,-513237,2197,148678,1776,ptp4l[5575.747]: rms 38130 max 53147 freq -513237 +/- 2197 delay 148678 +/- 1776,53.02800000000025,53,26,low,run02,client
5577.748,48342,66579,-512739,4113,141797,2568,ptp4l[5577.748]: rms 48342 max 66579 freq -512739 +/- 4113 delay 141797 +/- 2568,55.02899999999954,55,27,low,run02,client
