sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T16:43:36+00:00,1775407416.0,0.0,0,servergm,-2.99e-07,-0.29900000000000004,0.000155,155.0,high,run12
1,2026-04-05T16:44:38+00:00,1775407478.0,62.0,62,servergm,-9.400000000000001e-08,-0.09400000000000001,0.000173,173.0,high,run12
2,2026-04-05T16:45:39+00:00,1775407539.0,123.0,123,servergm,-5.140000000000001e-07,-0.5140000000000001,0.00017999999999999998,179.99999999999997,high,run12
3,2026-04-05T16:46:41+00:00,1775407601.0,185.0,185,servergm,-2.8630000000000004e-06,-2.8630000000000004,0.000187,187.0,high,run12
4,2026-04-05T16:47:42+00:00,1775407662.0,246.0,246,servergm,-6.5e-08,-0.065,0.000185,185.0,high,run12
5,2026-04-05T16:48:44+00:00,1775407724.0,308.0,308,servergm,-1.3e-08,-0.013000000000000001,0.000176,176.0,high,run12
6,2026-04-05T16:49:45+00:00,1775407785.0,369.0,369,servergm,4e-09,0.004,0.000176,176.0,high,run12
7,2026-04-05T16:50:47+00:00,1775407847.0,431.0,431,servergm,-1.3800000000000002e-07,-0.138,0.00018199999999999998,181.99999999999997,high,run12
8,2026-04-05T16:51:48+00:00,1775407908.0,492.0,492,servergm,-6.600000000000001e-08,-0.066,0.000184,184.0,high,run12
9,2026-04-05T16:52:50+00:00,1775407970.0,554.0,554,servergm,-2.2000000000000002e-08,-0.022000000000000002,0.000187,187.0,high,run12
