sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-05T12:58:54+00:00,1775393934.0,0.0,0,2e-09,0.002,-5.609e-06,-5.609,medium,run10
1,2026-04-05T12:59:56+00:00,1775393996.0,62.0,62,-7.3639e-05,-73.63900000000001,1.952e-05,19.52,medium,run10
2,2026-04-05T13:00:57+00:00,1775394057.0,123.0,123,2.4e-08,0.024,1.952e-05,19.52,medium,run10
3,2026-04-05T13:01:59+00:00,1775394119.0,185.0,185,6.7754e-05,67.754,6.8014e-05,68.01400000000001,medium,run10
4,2026-04-05T13:03:00+00:00,1775394180.0,246.0,246,7.409e-06,7.409,-5.1722e-05,-51.721999999999994,medium,run10
5,2026-04-05T13:04:02+00:00,1775394242.0,308.0,308,3.49e-07,0.34900000000000003,-5.1722e-05,-51.721999999999994,medium,run10
6,2026-04-05T13:05:03+00:00,1775394303.0,369.0,369,-1e-09,-0.001,-5.1722e-05,-51.721999999999994,medium,run10
7,2026-04-05T13:06:05+00:00,1775394365.0,431.0,431,5.1e-08,0.051,6.2251e-05,62.251,medium,run10
8,2026-04-05T13:07:07+00:00,1775394427.0,493.0,493,-6.1289e-05,-61.289,-6.3769e-05,-63.769000000000005,medium,run10
9,2026-04-05T13:08:08+00:00,1775394488.0,554.0,554,1e-08,0.01,-4.506e-05,-45.06,medium,run10
