t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
16363.795,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16363.795]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run08,boundary
16363.795,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16363.795]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run08,boundary
16363.795,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16363.795]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run08,boundary
16367.554,new_foreign_master,1.0,,,c2d4d1.fffe.e1b008-1,ptp4l[16367.554]: port 1: new foreign master c2d4d1.fffe.e1b008-1,3.7590000000000146,4,3,high,run08,boundary
16370.15,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16370.150]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.354999999999563,6,4,high,run08,boundary
16370.583,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16370.583]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.788000000000466,7,5,high,run08,boundary
16371.556,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16371.556]: selected best master clock c2d4d1.fffe.e1b008,7.761000000000422,8,6,high,run08,boundary
16371.557,ptp_timescale_mismatch,,,,,ptp4l[16371.557]: foreign master not using PTP timescale,7.762000000000626,8,7,high,run08,boundary
16371.557,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[16371.557]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.762000000000626,8,8,high,run08,boundary
16371.608,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16371.608]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.813000000000102,8,9,high,run08,boundary
16387.611,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16387.611]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.816000000000713,24,10,high,run08,boundary
16389.576,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[16389.576]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.78100000000086,26,11,high,run08,boundary
16395.488,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16395.488]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,31.69300000000112,32,12,high,run08,boundary
16395.489,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16395.489]: selected best master clock c2d4d1.fffe.e1b008,31.694000000001324,32,13,high,run08,boundary
16395.489,ptp_timescale_mismatch,,,,,ptp4l[16395.489]: foreign master not using PTP timescale,31.694000000001324,32,14,high,run08,boundary
16396.514,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16396.514]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),32.71899999999914,33,15,high,run08,boundary
16412.516,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16412.516]: port 2: FAULTY to LISTENING on INIT_COMPLETE,48.72099999999955,49,16,high,run08,boundary
16419.208,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16419.208]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,55.41299999999865,55,17,high,run08,boundary
16419.209,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16419.209]: selected best master clock c2d4d1.fffe.e1b008,55.41399999999885,55,18,high,run08,boundary
16419.209,ptp_timescale_mismatch,,,,,ptp4l[16419.209]: foreign master not using PTP timescale,55.41399999999885,55,19,high,run08,boundary
16420.234,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16420.234]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),56.439000000000306,56,20,high,run08,boundary
16436.238,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16436.238]: port 2: FAULTY to LISTENING on INIT_COMPLETE,72.44300000000112,72,21,high,run08,boundary
16442.28,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16442.280]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,78.48499999999876,78,22,high,run08,boundary
16442.281,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16442.281]: selected best master clock c2d4d1.fffe.e1b008,78.48599999999897,78,23,high,run08,boundary
16442.281,ptp_timescale_mismatch,,,,,ptp4l[16442.281]: foreign master not using PTP timescale,78.48599999999897,78,24,high,run08,boundary
16443.306,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16443.306]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),79.51100000000042,80,25,high,run08,boundary
16459.312,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16459.312]: port 2: FAULTY to LISTENING on INIT_COMPLETE,95.51700000000164,96,26,high,run08,boundary
16466.105,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16466.105]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,102.30999999999949,102,27,high,run08,boundary
16466.106,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16466.106]: selected best master clock c2d4d1.fffe.e1b008,102.3109999999997,102,28,high,run08,boundary
16466.106,ptp_timescale_mismatch,,,,,ptp4l[16466.106]: foreign master not using PTP timescale,102.3109999999997,102,29,high,run08,boundary
16467.131,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16467.131]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),103.33600000000115,103,30,high,run08,boundary
16483.133,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16483.133]: port 2: FAULTY to LISTENING on INIT_COMPLETE,119.33800000000156,119,31,high,run08,boundary
16490.768,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16490.768]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,126.97299999999996,127,32,high,run08,boundary
16490.768,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16490.768]: selected best master clock c2d4d1.fffe.e1b008,126.97299999999996,127,33,high,run08,boundary
16490.768,ptp_timescale_mismatch,,,,,ptp4l[16490.768]: foreign master not using PTP timescale,126.97299999999996,127,34,high,run08,boundary
16491.792,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16491.792]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),127.99700000000121,128,35,high,run08,boundary
16507.793,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16507.793]: port 2: FAULTY to LISTENING on INIT_COMPLETE,143.9980000000014,144,36,high,run08,boundary
16514.411,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16514.411]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,150.61599999999999,151,37,high,run08,boundary
16514.411,best_master,,,,c2d4d1.fffe.e1b008,ptp4l[16514.411]: selected best master clock c2d4d1.fffe.e1b008,150.61599999999999,151,38,high,run08,boundary
