t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
8975.0,02:29:35,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,high,run04,client
8990.0,02:29:50,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,high,run04,client
9005.0,02:30:05,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,high,run04,client
9020.0,02:30:20,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,high,run04,client
9035.0,02:30:35,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,high,run04,client
9050.0,02:30:50,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,high,run04,client
9066.0,02:31:06,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,91.0,91,6,high,run04,client
9081.0,02:31:21,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,106.0,106,7,high,run04,client
9096.0,02:31:36,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,121.0,121,8,high,run04,client
9111.0,02:31:51,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,136.0,136,9,high,run04,client
9127.0,02:32:07,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,152.0,152,10,high,run04,client
9142.0,02:32:22,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,167.0,167,11,high,run04,client
9157.0,02:32:37,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,182.0,182,12,high,run04,client
9172.0,02:32:52,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,197.0,197,13,high,run04,client
9188.0,02:33:08,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,213.0,213,14,high,run04,client
9203.0,02:33:23,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,228.0,228,15,high,run04,client
9218.0,02:33:38,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,243.0,243,16,high,run04,client
9233.0,02:33:53,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,258.0,258,17,high,run04,client
9248.0,02:34:08,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,273.0,273,18,high,run04,client
9263.0,02:34:23,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,288.0,288,19,high,run04,client
9279.0,02:34:39,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,304.0,304,20,high,run04,client
9294.0,02:34:54,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,319.0,319,21,high,run04,client
9310.0,02:35:10,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,335.0,335,22,high,run04,client
9325.0,02:35:25,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,350.0,350,23,high,run04,client
9340.0,02:35:40,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,365.0,365,24,high,run04,client
9355.0,02:35:55,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,380.0,380,25,high,run04,client
9370.0,02:36:10,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,395.0,395,26,high,run04,client
9385.0,02:36:25,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,410.0,410,27,high,run04,client
9400.0,02:36:40,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,425.0,425,28,high,run04,client
9415.0,02:36:55,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,440.0,440,29,high,run04,client
9432.0,02:37:12,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,457.0,457,30,high,run04,client
9447.0,02:37:27,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,472.0,472,31,high,run04,client
9462.0,02:37:42,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,487.0,487,32,high,run04,client
9477.0,02:37:57,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,502.0,502,33,high,run04,client
9492.0,02:38:12,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,517.0,517,34,high,run04,client
9507.0,02:38:27,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,532.0,532,35,high,run04,client
9522.0,02:38:42,boundary1,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0001,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,547.0,547,36,high,run04,client
9537.0,02:38:57,boundary1,10.0.10.4,10,u,,128,1,1,,False,74.947,-33.7123,8.0159,boundary1       10.0.10.4       10 u    -  128    1  74.9470 -33.7123   8.0159,562.0,562,37,high,run04,client
9554.0,02:39:14,boundary1,10.0.10.4,10,u,9.0,64,1,1,*,True,0.6975,0.1058,22.6818,*boundary1       10.0.10.4       10 u    9   64    1   0.6975   0.1058  22.6818,579.0,579,38,high,run04,client
9569.0,02:39:29,boundary1,10.0.10.4,10,u,24.0,64,1,1,*,True,0.6975,0.1058,22.6818,*boundary1       10.0.10.4       10 u   24   64    1   0.6975   0.1058  22.6818,594.0,594,39,high,run04,client
9584.0,02:39:44,boundary1,10.0.10.4,10,u,39.0,64,1,1,*,True,0.6975,0.1058,22.6818,*boundary1       10.0.10.4       10 u   39   64    1   0.6975   0.1058  22.6818,609.0,609,40,high,run04,client
9599.0,02:39:59,boundary1,10.0.10.4,10,u,54.0,64,1,1,*,True,0.6975,0.1058,22.6818,*boundary1       10.0.10.4       10 u   54   64    1   0.6975   0.1058  22.6818,624.0,624,41,high,run04,client
9614.0,02:40:14,boundary1,10.0.10.4,10,u,11.0,64,3,3,*,True,50.5517,-24.453,17.9155,*boundary1       10.0.10.4       10 u   11   64    3  50.5517 -24.4530  17.9155,639.0,639,42,high,run04,client
9629.0,02:40:29,boundary1,10.0.10.4,10,u,26.0,64,3,3,*,True,50.5517,-24.453,17.9155,*boundary1       10.0.10.4       10 u   26   64    3  50.5517 -24.4530  17.9155,654.0,654,43,high,run04,client
