t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
48179.0,13:22:59,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,low,run04,boundary
48195.0,13:23:15,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,16.0,16,1,low,run04,boundary
48210.0,13:23:30,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,31.0,31,2,low,run04,boundary
48225.0,13:23:45,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,46.0,46,3,low,run04,boundary
48240.0,13:24:00,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,61.0,61,4,low,run04,boundary
48255.0,13:24:15,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,76.0,76,5,low,run04,boundary
48270.0,13:24:30,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,91.0,91,6,low,run04,boundary
48288.0,13:24:48,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,109.0,109,7,low,run04,boundary
48303.0,13:25:03,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,124.0,124,8,low,run04,boundary
48318.0,13:25:18,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,139.0,139,9,low,run04,boundary
48333.0,13:25:33,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,154.0,154,10,low,run04,boundary
48353.0,13:25:53,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,174.0,174,11,low,run04,boundary
48369.0,13:26:09,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,190.0,190,12,low,run04,boundary
48384.0,13:26:24,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,205.0,205,13,low,run04,boundary
48399.0,13:26:39,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,220.0,220,14,low,run04,boundary
48419.0,13:26:59,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,240.0,240,15,low,run04,boundary
48434.0,13:27:14,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,255.0,255,16,low,run04,boundary
48449.0,13:27:29,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,270.0,270,17,low,run04,boundary
48464.0,13:27:44,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,285.0,285,18,low,run04,boundary
48484.0,13:28:04,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,305.0,305,19,low,run04,boundary
48499.0,13:28:19,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,320.0,320,20,low,run04,boundary
48725.0,13:32:05,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64   17   0.6533   0.0722   0.2400,546.0,546,21,low,run04,boundary
48745.0,13:32:25,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64   17   0.6533   0.0722   0.2400,566.0,566,22,low,run04,boundary
48760.0,13:32:40,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   17   0.6533   0.0722   0.2400,581.0,581,23,low,run04,boundary
48775.0,13:32:55,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   17   0.6533   0.0722   0.2400,596.0,596,24,low,run04,boundary
48790.0,13:33:10,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   70   64   17   0.6533   0.0722   0.2400,611.0,611,25,low,run04,boundary
48809.0,13:33:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64   37   2.2428  -0.0466   0.3035,630.0,630,26,low,run04,boundary
48824.0,13:33:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   33   64   37   2.2428  -0.0466   0.3035,645.0,645,27,low,run04,boundary
48839.0,13:33:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   48   64   37   2.2428  -0.0466   0.3035,660.0,660,28,low,run04,boundary
48854.0,13:34:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   63   64   37   2.2428  -0.0466   0.3035,675.0,675,29,low,run04,boundary
48874.0,13:34:34,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64   77   1.6332   0.5577   0.4269,695.0,695,30,low,run04,boundary
48889.0,13:34:49,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64   77   1.6332   0.5577   0.4269,710.0,710,31,low,run04,boundary
48904.0,13:35:04,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64   77   1.6332   0.5577   0.4269,725.0,725,32,low,run04,boundary
48919.0,13:35:19,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64   77   1.6332   0.5577   0.4269,740.0,740,33,low,run04,boundary
48937.0,13:35:37,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.3114   0.3780   0.2584,758.0,758,34,low,run04,boundary
48952.0,13:35:52,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.3114   0.3780   0.2584,773.0,773,35,low,run04,boundary
48967.0,13:36:07,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.3114   0.3780   0.2584,788.0,788,36,low,run04,boundary
48982.0,13:36:22,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  177   1.3114   0.3780   0.2584,803.0,803,37,low,run04,boundary
49002.0,13:36:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   70   64  177   1.3114   0.3780   0.2584,823.0,823,38,low,run04,boundary
49017.0,13:36:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   1.2591   0.3257   0.2164,838.0,838,39,low,run04,boundary
49032.0,13:37:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   1.2591   0.3257   0.2164,853.0,853,40,low,run04,boundary
49047.0,13:37:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   1.2591   0.3257   0.2164,868.0,868,41,low,run04,boundary
49068.0,13:37:48,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   1.2591   0.3257   0.2164,889.0,889,42,low,run04,boundary
49083.0,13:38:03,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    7   64  377   1.1428   0.2771   0.2029,904.0,904,43,low,run04,boundary
49098.0,13:38:18,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   23   64  377   1.1428   0.2771   0.2029,919.0,919,44,low,run04,boundary
49113.0,13:38:33,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   38   64  377   1.1428   0.2771   0.2029,934.0,934,45,low,run04,boundary
49133.0,13:38:53,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   1.1428   0.2771   0.2029,954.0,954,46,low,run04,boundary
49148.0,13:39:08,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   0.6533   0.0722   0.2765,969.0,969,47,low,run04,boundary
49163.0,13:39:23,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64  377   0.6533   0.0722   0.2765,984.0,984,48,low,run04,boundary
49178.0,13:39:38,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   33   64  377   0.6533   0.0722   0.2765,999.0,999,49,low,run04,boundary
49198.0,13:39:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   53   64  377   0.6533   0.0722   0.2765,1019.0,1019,50,low,run04,boundary
49213.0,13:40:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   68   64  377   0.6533   0.0722   0.2765,1034.0,1034,51,low,run04,boundary
49228.0,13:40:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   11   64  377   0.6533   0.0722   0.2691,1049.0,1049,52,low,run04,boundary
49243.0,13:40:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   26   64  377   0.6533   0.0722   0.2691,1064.0,1064,53,low,run04,boundary
49263.0,13:41:03,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   46   64  377   0.6533   0.0722   0.2691,1084.0,1084,54,low,run04,boundary
49278.0,13:41:18,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   61   64  377   0.6533   0.0722   0.2691,1099.0,1099,55,low,run04,boundary
49293.0,13:41:33,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    7   64  377   0.6981   0.0606   0.3083,1114.0,1114,56,low,run04,boundary
49308.0,13:41:48,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   22   64  377   0.6981   0.0606   0.3083,1129.0,1129,57,low,run04,boundary
49328.0,13:42:08,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   42   64  377   0.6981   0.0606   0.3083,1149.0,1149,58,low,run04,boundary
49343.0,13:42:23,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   57   64  377   0.6981   0.0606   0.3083,1164.0,1164,59,low,run04,boundary
49358.0,13:42:38,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    2   64  377   0.6981   0.0606   0.3206,1179.0,1179,60,low,run04,boundary
49373.0,13:42:53,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   17   64  377   0.6981   0.0606   0.3206,1194.0,1194,61,low,run04,boundary
49392.0,13:43:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   37   64  377   0.6981   0.0606   0.3206,1213.0,1213,62,low,run04,boundary
49407.0,13:43:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   52   64  377   0.6981   0.0606   0.3206,1228.0,1228,63,low,run04,boundary
49422.0,13:43:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   67   64  377   0.6981   0.0606   0.3206,1243.0,1243,64,low,run04,boundary
49437.0,13:43:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.3933   0.0513   0.2683,1258.0,1258,65,low,run04,boundary
