t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
9737.432,-1962856,0,-5137376,2146818,ptp4l[9737.432]: master offset   -1962856 s0 freq -5137376 path delay   2146818,0.0,0,0,medium,run01,boundary
9738.434,82809,0,-5137376,1290257,ptp4l[9738.434]: master offset      82809 s0 freq -5137376 path delay   1290257,1.0019999999985885,1,1,medium,run01,boundary
9739.433,-1030259,0,-5137376,1290257,ptp4l[9739.433]: master offset   -1030259 s0 freq -5137376 path delay   1290257,2.0010000000002037,2,2,medium,run01,boundary
9740.436,-542069,0,-5137376,1195962,ptp4l[9740.436]: master offset    -542069 s0 freq -5137376 path delay   1195962,3.003999999998996,3,3,medium,run01,boundary
9741.436,-505635,0,-5137376,1101667,ptp4l[9741.436]: master offset    -505635 s0 freq -5137376 path delay   1101667,4.003999999998996,4,4,medium,run01,boundary
9742.436,-481040,0,-5137376,1101667,ptp4l[9742.436]: master offset    -481040 s0 freq -5137376 path delay   1101667,5.003999999998996,5,5,medium,run01,boundary
9743.436,-596803,0,-5137376,959975,ptp4l[9743.436]: master offset    -596803 s0 freq -5137376 path delay    959975,6.003999999998996,6,6,medium,run01,boundary
9744.442,184984,0,-5137376,1101667,ptp4l[9744.442]: master offset     184984 s0 freq -5137376 path delay   1101667,7.009999999998399,7,7,medium,run01,boundary
9745.439,-792729,0,-5137376,1101667,ptp4l[9745.439]: master offset    -792729 s0 freq -5137376 path delay   1101667,8.006999999999607,8,8,medium,run01,boundary
9746.444,2534681,0,-5137376,906282,ptp4l[9746.444]: master offset    2534681 s0 freq -5137376 path delay    906282,9.011999999998807,9,9,medium,run01,boundary
9747.447,3785273,0,-5137376,906282,ptp4l[9747.447]: master offset    3785273 s0 freq -5137376 path delay    906282,10.014999999999418,10,10,medium,run01,boundary
9748.444,-233214,0,-5137376,906282,ptp4l[9748.444]: master offset    -233214 s0 freq -5137376 path delay    906282,11.011999999998807,11,11,medium,run01,boundary
9749.443,-683844,0,-5137376,906282,ptp4l[9749.443]: master offset    -683844 s0 freq -5137376 path delay    906282,12.010999999998603,12,12,medium,run01,boundary
9750.448,-292908,0,-5137376,906282,ptp4l[9750.448]: master offset    -292908 s0 freq -5137376 path delay    906282,13.015999999999622,13,13,medium,run01,boundary
