t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
9727.631,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9727.631]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run01,boundary
9727.631,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9727.631]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run01,boundary
9727.631,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9727.631]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run01,boundary
9731.403,new_foreign_master,1.0,,,b21390.fffe.af15f3-1,ptp4l[9731.403]: port 1: new foreign master b21390.fffe.af15f3-1,3.772000000000844,4,3,medium,run01,boundary
9733.932,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9733.932]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.301000000001295,6,4,medium,run01,boundary
9734.014,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9734.014]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.382999999999811,6,5,medium,run01,boundary
9735.428,best_master,,,,b21390.fffe.af15f3,ptp4l[9735.428]: selected best master clock b21390.fffe.af15f3,7.79700000000048,8,6,medium,run01,boundary
9735.428,ptp_timescale_mismatch,,,,,ptp4l[9735.428]: foreign master not using PTP timescale,7.79700000000048,8,7,medium,run01,boundary
9735.428,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[9735.428]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.79700000000048,8,8,medium,run01,boundary
9754.451,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[9754.451]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.81999999999971,27,9,medium,run01,boundary
9760.076,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[9760.076]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),32.44499999999971,32,10,medium,run01,boundary
9776.08,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[9776.080]: port 2: FAULTY to LISTENING on INIT_COMPLETE,48.449000000000524,48,11,medium,run01,boundary
9783.475,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9783.475]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,55.84400000000096,56,12,medium,run01,boundary
9783.475,best_master,,,,b21390.fffe.af15f3,ptp4l[9783.475]: selected best master clock b21390.fffe.af15f3,55.84400000000096,56,13,medium,run01,boundary
9783.475,ptp_timescale_mismatch,,,,,ptp4l[9783.475]: foreign master not using PTP timescale,55.84400000000096,56,14,medium,run01,boundary
9870.857,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[9870.857]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),143.22600000000057,143,15,medium,run01,boundary
9886.862,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[9886.862]: port 2: FAULTY to LISTENING on INIT_COMPLETE,159.23099999999977,159,16,medium,run01,boundary
9894.712,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9894.712]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,167.08100000000013,167,17,medium,run01,boundary
9894.712,best_master,,,,b21390.fffe.af15f3,ptp4l[9894.712]: selected best master clock b21390.fffe.af15f3,167.08100000000013,167,18,medium,run01,boundary
9894.712,ptp_timescale_mismatch,,,,,ptp4l[9894.712]: foreign master not using PTP timescale,167.08100000000013,167,19,medium,run01,boundary
