t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
9741.057,588317,748083,-73903437,0,963571,21041,ptp4l[9741.057]: rms 588317 max 748083 freq -73903437 +/-   0 delay 963571 +/- 21041,0.0,0,0,medium,run01,client
9743.067,3030643,4267605,-73903437,0,721362,180583,ptp4l[9743.067]: rms 3030643 max 4267605 freq -73903437 +/-   0 delay 721362 +/- 180583,2.0099999999983993,2,1,medium,run01,client
9745.067,460634,513222,-73903437,0,721362,0,ptp4l[9745.067]: rms 460634 max 513222 freq -73903437 +/-   0 delay 721362 +/-   0,4.009999999998399,4,2,medium,run01,client
9747.08,393009,537296,-73903437,0,984612,34360,ptp4l[9747.080]: rms 393009 max 537296 freq -73903437 +/-   0 delay 984612 +/- 34360,6.022999999999229,6,3,medium,run01,client
9749.08,790956,822503,-73903437,0,1046693,0,ptp4l[9749.080]: rms 790956 max 822503 freq -73903437 +/-   0 delay 1046693 +/-   0,8.022999999999229,8,4,medium,run01,client
9751.082,683423,705990,-73903437,0,1107586,0,ptp4l[9751.082]: rms 683423 max 705990 freq -73903437 +/-   0 delay 1107586 +/-   0,10.024999999999636,10,5,medium,run01,client
9753.087,3039738,4225616,-73903437,0,1159809,0,ptp4l[9753.087]: rms 3039738 max 4225616 freq -73903437 +/-   0 delay 1159809 +/-   0,12.029999999998836,12,6,medium,run01,client
9755.08,831628,866833,-73903437,0,1426662,229988,ptp4l[9755.080]: rms 831628 max 866833 freq -73903437 +/-   0 delay 1426662 +/- 229988,14.022999999999229,14,7,medium,run01,client
9757.07,441680,444662,-73905246,22153,1295381,0,ptp4l[9757.070]: rms 441680 max 444662 freq -73905246 +/- 22153 delay 1295381 +/-   0,16.01299999999901,16,8,medium,run01,client
9759.087,1016056,1028850,-73986659,786,1295381,0,ptp4l[9759.087]: rms 1016056 max 1028850 freq -73986659 +/- 786 delay 1295381 +/-   0,18.029999999998836,18,9,medium,run01,client
9788.524,2507863,3497475,-74093658,145151,2049504,1144863,ptp4l[9788.524]: rms 2507863 max 3497475 freq -74093658 +/- 145151 delay 2049504 +/- 1144863,47.466999999998734,47,10,medium,run01,client
9790.526,2601852,3674378,-73694123,175782,837710,61458,ptp4l[9790.526]: rms 2601852 max 3674378 freq -73694123 +/- 175782 delay 837710 +/- 61458,49.46899999999914,49,11,medium,run01,client
9792.56,444357,623663,-73850077,27288,885499,0,ptp4l[9792.560]: rms 444357 max 623663 freq -73850077 +/- 27288 delay 885499 +/-   0,51.50299999999879,52,12,medium,run01,client
9794.569,179184,232142,-73902049,6476,878665,6834,ptp4l[9794.569]: rms 179184 max 232142 freq -73902049 +/- 6476 delay 878665 +/- 6834,53.51199999999881,54,13,medium,run01,client
9796.574,1566472,2081840,-73817486,142339,963621,45575,ptp4l[9796.574]: rms 1566472 max 2081840 freq -73817486 +/- 142339 delay 963621 +/- 45575,55.516999999999825,56,14,medium,run01,client
9798.574,565222,580236,-73826731,1247,1463819,215171,ptp4l[9798.574]: rms 565222 max 580236 freq -73826731 +/- 1247 delay 1463819 +/- 215171,57.516999999999825,58,15,medium,run01,client
9800.583,201824,240803,-73878612,19822,1657554,0,ptp4l[9800.583]: rms 201824 max 240803 freq -73878612 +/- 19822 delay 1657554 +/-   0,59.52599999999984,60,16,medium,run01,client
9802.592,905985,1281250,-73947789,64492,1623504,34050,ptp4l[9802.592]: rms 905985 max 1281250 freq -73947789 +/- 64492 delay 1623504 +/- 34050,61.534999999999854,62,17,medium,run01,client
9805.609,561863,701849,-73938599,16816,1138236,136990,ptp4l[9805.609]: rms 561863 max 701849 freq -73938599 +/- 16816 delay 1138236 +/- 136990,64.55199999999968,65,18,medium,run01,client
9807.632,378435,443861,-73892395,37366,710246,48395,ptp4l[9807.632]: rms 378435 max 443861 freq -73892395 +/- 37366 delay 710246 +/- 48395,66.57499999999891,67,19,medium,run01,client
9809.64,530290,563885,-73882114,53197,622438,0,ptp4l[9809.640]: rms 530290 max 563885 freq -73882114 +/- 53197 delay 622438 +/-   0,68.58299999999872,69,20,medium,run01,client
9811.655,358353,358540,-73921678,198,622438,0,ptp4l[9811.655]: rms 358353 max 358540 freq -73921678 +/- 198 delay 622438 +/-   0,70.59799999999996,71,21,medium,run01,client
9813.666,1251777,1741828,-73813153,103055,682305,0,ptp4l[9813.666]: rms 1251777 max 1741828 freq -73813153 +/- 103055 delay 682305 +/-   0,72.60899999999856,73,22,medium,run01,client
9815.667,1048069,1442997,-73828104,89250,680666,0,ptp4l[9815.667]: rms 1048069 max 1442997 freq -73828104 +/- 89250 delay 680666 +/-   0,74.60999999999876,75,23,medium,run01,client
9817.685,790978,1111113,-73820786,49646,692874,28917,ptp4l[9817.685]: rms 790978 max 1111113 freq -73820786 +/- 49646 delay 692874 +/- 28917,76.62799999999879,77,24,medium,run01,client
9819.698,409291,511616,-73921895,12301,701481,28722,ptp4l[9819.698]: rms 409291 max 511616 freq -73921895 +/- 12301 delay 701481 +/- 28722,78.64099999999962,79,25,medium,run01,client
9821.705,193698,246582,-73864433,6304,740755,18964,ptp4l[9821.705]: rms 193698 max 246582 freq -73864433 +/- 6304 delay 740755 +/- 18964,80.64799999999923,81,26,medium,run01,client
9823.702,516053,535848,-73935018,1771,759719,0,ptp4l[9823.702]: rms 516053 max 535848 freq -73935018 +/- 1771 delay 759719 +/-   0,82.64499999999862,83,27,medium,run01,client
