sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-06T05:18:30+00:00,1775452710.0,0.0,0,servergm,-1.3800000000000002e-07,-0.138,0.000185,185.0,high,run01
1,2026-04-06T05:19:32+00:00,1775452772.0,62.0,62,servergm,-5.261e-06,-5.261,0.00016999999999999999,169.99999999999997,high,run01
2,2026-04-06T05:20:34+00:00,1775452834.0,124.0,124,servergm,-9.999999999999999e-06,-10.0,0.00018999999999999998,189.99999999999997,high,run01
3,2026-04-06T05:21:35+00:00,1775452895.0,185.0,185,servergm,-3.8520000000000006e-06,-3.8520000000000008,0.000259,259.0,high,run01
4,2026-04-06T05:22:37+00:00,1775452957.0,247.0,247,servergm,-1.226e-06,-1.226,0.000125,125.0,high,run01
5,2026-04-06T05:23:39+00:00,1775453019.0,309.0,309,servergm,-3.9000000000000005e-08,-0.03900000000000001,3.9999999999999996e-05,40.0,high,run01
6,2026-04-06T05:24:40+00:00,1775453080.0,370.0,370,servergm,2.4000000000000003e-08,0.024000000000000004,5.1e-05,51.0,high,run01
7,2026-04-06T05:25:42+00:00,1775453142.0,432.0,432,servergm,2.3e-08,0.023,4.7e-05,47.0,high,run01
8,2026-04-06T05:26:44+00:00,1775453204.0,494.0,494,servergm,-3.15e-07,-0.315,4.9999999999999996e-05,49.99999999999999,high,run01
9,2026-04-06T05:27:45+00:00,1775453265.0,555.0,555,servergm,-4.3870000000000005e-06,-4.3870000000000005,3.1e-05,31.0,high,run01
10,2026-04-06T05:28:47+00:00,1775453327.0,617.0,617,servergm,8.400000000000001e-08,0.084,2.9e-05,29.0,high,run01
11,2026-04-06T05:29:49+00:00,1775453389.0,679.0,679,servergm,4.3e-08,0.043000000000000003,2.9999999999999997e-05,29.999999999999996,high,run01
12,2026-04-06T05:30:50+00:00,1775453450.0,740.0,740,servergm,3.9000000000000005e-08,0.03900000000000001,2.9999999999999997e-05,29.999999999999996,high,run01
13,2026-04-06T05:31:52+00:00,1775453512.0,802.0,802,servergm,-0.0,-0.0,2.8e-05,28.0,high,run01
14,2026-04-06T05:32:54+00:00,1775453574.0,864.0,864,servergm,-3.1e-08,-0.031,2.7e-05,27.0,high,run01
15,2026-04-06T05:33:55+00:00,1775453635.0,925.0,925,servergm,-4e-09,-0.004,2.7e-05,27.0,high,run01
16,2026-04-06T05:34:57+00:00,1775453697.0,987.0,987,servergm,-1e-08,-0.01,2.8e-05,28.0,high,run01
17,2026-04-06T05:35:58+00:00,1775453758.0,1048.0,1048,servergm,-1e-08,-0.01,2.9e-05,29.0,high,run01
18,2026-04-06T05:37:00+00:00,1775453820.0,1110.0,1110,servergm,-1.0300000000000001e-07,-0.10300000000000001,2.9e-05,29.0,high,run01
19,2026-04-06T05:38:02+00:00,1775453882.0,1172.0,1172,servergm,4.1e-08,0.041,2.9e-05,29.0,high,run01
