t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
16036.875,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16036.875]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run07,boundary
16036.876,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16036.876]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,1,high,run07,boundary
16036.876,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16036.876]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,2,high,run07,boundary
16041.084,new_foreign_master,1.0,,,f63f7f.fffe.3909cf-1,ptp4l[16041.084]: port 1: new foreign master f63f7f.fffe.3909cf-1,4.209000000000742,4,3,high,run07,boundary
16043.029,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16043.029]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.154000000000451,6,4,high,run07,boundary
16044.505,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16044.505]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.6299999999992,8,5,high,run07,boundary
16045.088,best_master,,,,f63f7f.fffe.3909cf,ptp4l[16045.088]: selected best master clock f63f7f.fffe.3909cf,8.212999999999738,8,6,high,run07,boundary
16045.088,ptp_timescale_mismatch,,,,,ptp4l[16045.088]: foreign master not using PTP timescale,8.212999999999738,8,7,high,run07,boundary
16045.088,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[16045.088]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.212999999999738,8,8,high,run07,boundary
16045.53,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16045.530]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),8.655000000000655,9,9,high,run07,boundary
16061.532,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16061.532]: port 2: FAULTY to LISTENING on INIT_COMPLETE,24.656999999999243,25,10,high,run07,boundary
