sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T18:45:51+00:00,1775414751.0,0.0,0,servergm,-3.9000000000000005e-08,-0.03900000000000001,0.00014,140.0,low,run04
1,2026-04-05T18:46:52+00:00,1775414812.0,61.0,61,servergm,-4.5000000000000006e-08,-0.045000000000000005,0.000147,147.0,low,run04
2,2026-04-05T18:47:54+00:00,1775414874.0,123.0,123,servergm,3.0000000000000004e-09,0.0030000000000000005,0.00011999999999999999,119.99999999999999,low,run04
3,2026-04-05T18:48:56+00:00,1775414936.0,185.0,185,servergm,-1.8590000000000001e-06,-1.8590000000000002,0.000136,136.0,low,run04
4,2026-04-05T18:49:57+00:00,1775414997.0,246.0,246,servergm,-4.0500000000000004e-07,-0.405,0.000194,194.0,low,run04
5,2026-04-05T18:50:59+00:00,1775415059.0,308.0,308,servergm,-8e-09,-0.008,0.00021099999999999998,210.99999999999997,low,run04
6,2026-04-05T18:52:00+00:00,1775415120.0,369.0,369,servergm,-1.8000000000000002e-08,-0.018000000000000002,0.00018999999999999998,189.99999999999997,low,run04
7,2026-04-05T18:53:02+00:00,1775415182.0,431.0,431,servergm,-3.1e-08,-0.031,0.000164,164.0,low,run04
8,2026-04-05T18:54:03+00:00,1775415243.0,492.0,492,servergm,-4e-09,-0.004,0.00017099999999999998,170.99999999999997,low,run04
9,2026-04-05T18:55:05+00:00,1775415305.0,554.0,554,servergm,-2.6e-08,-0.026000000000000002,0.000167,167.0,low,run04
10,2026-04-05T18:56:06+00:00,1775415366.0,615.0,615,servergm,-1.4000000000000001e-08,-0.014000000000000002,0.000188,188.0,low,run04
11,2026-04-05T18:57:08+00:00,1775415428.0,677.0,677,servergm,-9.3e-05,-93.0,0.000216,216.0,low,run04
12,2026-04-05T18:58:09+00:00,1775415489.0,738.0,738,servergm,-2.03e-06,-2.0300000000000002,0.000197,197.0,low,run04
13,2026-04-05T18:59:11+00:00,1775415551.0,800.0,800,servergm,-2e-09,-0.002,0.000133,133.0,low,run04
14,2026-04-05T19:00:12+00:00,1775415612.0,861.0,861,servergm,-2e-08,-0.02,0.00011899999999999999,118.99999999999999,low,run04
15,2026-04-05T19:01:14+00:00,1775415674.0,923.0,923,servergm,-2.6e-08,-0.026000000000000002,0.000124,124.0,low,run04
16,2026-04-05T19:02:15+00:00,1775415735.0,984.0,984,servergm,1.2000000000000002e-08,0.012000000000000002,0.000106,106.0,low,run04
17,2026-04-05T19:03:17+00:00,1775415797.0,1046.0,1046,servergm,-5.3e-05,-53.0,0.000464,464.0,low,run04
18,2026-04-05T19:04:18+00:00,1775415858.0,1107.0,1107,servergm,-5.900000000000001e-07,-0.5900000000000001,0.000216,216.0,low,run04
19,2026-04-05T19:05:20+00:00,1775415920.0,1169.0,1169,servergm,-1.5000000000000002e-08,-0.015000000000000001,0.00011999999999999999,119.99999999999999,low,run04
