t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
24627.0,06:50:27,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,high,run14,boundary
24642.0,06:50:42,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,high,run14,boundary
24657.0,06:50:57,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,high,run14,boundary
24672.0,06:51:12,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,high,run14,boundary
24687.0,06:51:27,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,high,run14,boundary
24702.0,06:51:42,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,high,run14,boundary
24717.0,06:51:57,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,90.0,90,6,high,run14,boundary
24732.0,06:52:12,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,105.0,105,7,high,run14,boundary
24747.0,06:52:27,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,120.0,120,8,high,run14,boundary
24762.0,06:52:42,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,135.0,135,9,high,run14,boundary
24777.0,06:52:57,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,150.0,150,10,high,run14,boundary
24792.0,06:53:12,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,165.0,165,11,high,run14,boundary
24807.0,06:53:27,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,180.0,180,12,high,run14,boundary
24822.0,06:53:42,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,195.0,195,13,high,run14,boundary
24837.0,06:53:57,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,210.0,210,14,high,run14,boundary
24852.0,06:54:12,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,225.0,225,15,high,run14,boundary
24867.0,06:54:27,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,240.0,240,16,high,run14,boundary
24883.0,06:54:43,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,17,high,run14,boundary
24898.0,06:54:58,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,271.0,271,18,high,run14,boundary
24913.0,06:55:13,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,286.0,286,19,high,run14,boundary
24928.0,06:55:28,init,refid=.INIT.,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,301.0,301,20,high,run14,boundary
25139.0,06:58:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64   17   1.6217   0.3610   0.2104,512.0,512,21,high,run14,boundary
25154.0,06:59:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64   17   1.6217   0.3610   0.2104,527.0,527,22,high,run14,boundary
25169.0,06:59:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64   17   1.6217   0.3610   0.2104,542.0,542,23,high,run14,boundary
25184.0,06:59:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64   17   1.6217   0.3610   0.2104,557.0,557,24,high,run14,boundary
25199.0,06:59:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64   17   1.6217   0.3610   0.2104,572.0,572,25,high,run14,boundary
25214.0,07:00:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   13   64   37   2.3229   0.9053   0.6679,587.0,587,26,high,run14,boundary
25229.0,07:00:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64   37   2.3229   0.9053   0.6679,602.0,602,27,high,run14,boundary
25244.0,07:00:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64   37   2.3229   0.9053   0.6679,617.0,617,28,high,run14,boundary
25259.0,07:00:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64   37   2.3229   0.9053   0.6679,632.0,632,29,high,run14,boundary
25274.0,07:01:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   0.8242   0.0773   0.4236,647.0,647,30,high,run14,boundary
25289.0,07:01:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   0.8242   0.0773   0.4236,662.0,662,31,high,run14,boundary
25304.0,07:01:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   0.8242   0.0773   0.4236,677.0,677,32,high,run14,boundary
25319.0,07:01:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   0.8242   0.0773   0.4236,692.0,692,33,high,run14,boundary
25334.0,07:02:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.5295   0.1534   0.3412,707.0,707,34,high,run14,boundary
25349.0,07:02:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.5295   0.1534   0.3412,722.0,722,35,high,run14,boundary
25364.0,07:02:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.5295   0.1534   0.3412,737.0,737,36,high,run14,boundary
25379.0,07:02:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  177   1.5295   0.1534   0.3412,752.0,752,37,high,run14,boundary
25395.0,07:03:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   65   64  177   1.5295   0.1534   0.3412,768.0,768,38,high,run14,boundary
25410.0,07:03:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   0.7273  -0.0160   0.4250,783.0,783,39,high,run14,boundary
25425.0,07:03:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   0.7273  -0.0160   0.4250,798.0,798,40,high,run14,boundary
25440.0,07:04:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   0.7273  -0.0160   0.4250,813.0,813,41,high,run14,boundary
25455.0,07:04:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64  377   0.7273  -0.0160   0.4250,828.0,828,42,high,run14,boundary
25470.0,07:04:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    7   64  377   1.4563   0.1862   0.2997,843.0,843,43,high,run14,boundary
25485.0,07:04:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   22   64  377   1.4563   0.1862   0.2997,858.0,858,44,high,run14,boundary
25500.0,07:05:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   37   64  377   1.4563   0.1862   0.2997,873.0,873,45,high,run14,boundary
25515.0,07:05:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   52   64  377   1.4563   0.1862   0.2997,888.0,888,46,high,run14,boundary
25530.0,07:05:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   0.7273  -0.0160   0.4111,903.0,903,47,high,run14,boundary
25545.0,07:05:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64  377   0.7273  -0.0160   0.4111,918.0,918,48,high,run14,boundary
25560.0,07:06:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   33   64  377   0.7273  -0.0160   0.4111,933.0,933,49,high,run14,boundary
25575.0,07:06:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   48   64  377   0.7273  -0.0160   0.4111,948.0,948,50,high,run14,boundary
25590.0,07:06:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   63   64  377   0.7273  -0.0160   0.4111,963.0,963,51,high,run14,boundary
25605.0,07:06:45,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   11   64  377   0.7273  -0.0160   0.4884,978.0,978,52,high,run14,boundary
25620.0,07:07:00,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   26   64  377   0.7273  -0.0160   0.4884,993.0,993,53,high,run14,boundary
25635.0,07:07:15,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   41   64  377   0.7273  -0.0160   0.4884,1008.0,1008,54,high,run14,boundary
25650.0,07:07:30,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   56   64  377   0.7273  -0.0160   0.4884,1023.0,1023,55,high,run14,boundary
25666.0,07:07:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    7   64  377   0.7273  -0.0160   0.5728,1039.0,1039,56,high,run14,boundary
25681.0,07:08:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   22   64  377   0.7273  -0.0160   0.5728,1054.0,1054,57,high,run14,boundary
25696.0,07:08:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   37   64  377   0.7273  -0.0160   0.5728,1069.0,1069,58,high,run14,boundary
25711.0,07:08:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   52   64  377   0.7273  -0.0160   0.5728,1084.0,1084,59,high,run14,boundary
25726.0,07:08:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   0.7273  -0.0160   0.4643,1099.0,1099,60,high,run14,boundary
25741.0,07:09:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   18   64  377   0.7273  -0.0160   0.4643,1114.0,1114,61,high,run14,boundary
25756.0,07:09:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   0.7273  -0.0160   0.4643,1129.0,1129,62,high,run14,boundary
25771.0,07:09:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   0.7273  -0.0160   0.4643,1144.0,1144,63,high,run14,boundary
25786.0,07:09:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   0.7273  -0.0160   0.4643,1159.0,1159,64,high,run14,boundary
25801.0,07:10:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   13   64  377   0.7273  -0.0160   0.4688,1174.0,1174,65,high,run14,boundary
25816.0,07:10:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   28   64  377   0.7273  -0.0160   0.4688,1189.0,1189,66,high,run14,boundary
25831.0,07:10:31,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   43   64  377   0.7273  -0.0160   0.4688,1204.0,1204,67,high,run14,boundary
25846.0,07:10:46,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   0.7273  -0.0160   0.4688,1219.0,1219,68,high,run14,boundary
25861.0,07:11:01,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.7273  -0.0160   0.4661,1234.0,1234,69,high,run14,boundary
25876.0,07:11:16,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.7273  -0.0160   0.4661,1249.0,1249,70,high,run14,boundary
25892.0,07:11:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.7273  -0.0160   0.4661,1265.0,1265,71,high,run14,boundary
25907.0,07:11:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.7273  -0.0160   0.4661,1280.0,1280,72,high,run14,boundary
25922.0,07:12:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   1.3941   0.1795   0.3464,1295.0,1295,73,high,run14,boundary
25937.0,07:12:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   1.3941   0.1795   0.3464,1310.0,1310,74,high,run14,boundary
25952.0,07:12:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   1.3941   0.1795   0.3464,1325.0,1325,75,high,run14,boundary
25967.0,07:12:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   1.3941   0.1795   0.3464,1340.0,1340,76,high,run14,boundary
25982.0,07:13:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   1.3941   0.1795   0.3464,1355.0,1355,77,high,run14,boundary
25997.0,07:13:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64  377   1.3880   0.2266   0.3197,1370.0,1370,78,high,run14,boundary
26012.0,07:13:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64  377   1.3880   0.2266   0.3197,1385.0,1385,79,high,run14,boundary
26027.0,07:13:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64  377   1.3880   0.2266   0.3197,1400.0,1400,80,high,run14,boundary
26042.0,07:14:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64  377   1.3880   0.2266   0.3197,1415.0,1415,81,high,run14,boundary
26057.0,07:14:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64  377   1.3612   0.0674   0.4249,1430.0,1430,82,high,run14,boundary
26072.0,07:14:32,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64  377   1.3612   0.0674   0.4249,1445.0,1445,83,high,run14,boundary
26087.0,07:14:47,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64  377   1.3612   0.0674   0.4249,1460.0,1460,84,high,run14,boundary
26102.0,07:15:02,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64  377   1.3612   0.0674   0.4249,1475.0,1475,85,high,run14,boundary
26117.0,07:15:17,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    3   64  377   0.5651   0.1440   0.2994,1490.0,1490,86,high,run14,boundary
