t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10652.88,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10652.880]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run04,client
10652.88,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10652.880]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run04,client
10655.798,new_foreign_master,1.0,,,bec5f9.fffe.5827f7-2,ptp4l[10655.798]: port 1: new foreign master bec5f9.fffe.5827f7-2,2.9180000000014843,3,2,medium,run04,client
10659.816,best_master,,,,92e834.fffe.1bb470,ptp4l[10659.816]: selected best master clock 92e834.fffe.1bb470,6.936000000001513,7,3,medium,run04,client
10659.816,ptp_timescale_mismatch,,,,,ptp4l[10659.816]: foreign master not using PTP timescale,6.936000000001513,7,4,medium,run04,client
10659.816,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10659.816]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,6.936000000001513,7,5,medium,run04,client
10678.821,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10678.821]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.941000000000713,26,6,medium,run04,client
10715.824,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10715.824]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,62.944000000001324,63,7,medium,run04,client
10731.846,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10731.846]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,78.96600000000035,79,8,medium,run04,client
10757.601,state,1.0,SLAVE,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10757.601]: port 1: SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,104.72100000000137,105,9,medium,run04,client
10777.504,best_master,,,,92e834.fffe.1bb470,ptp4l[10777.504]: selected best master clock 92e834.fffe.1bb470,124.62400000000162,125,10,medium,run04,client
10777.506,ptp_timescale_mismatch,,,,,ptp4l[10777.506]: foreign master not using PTP timescale,124.6260000000002,125,11,medium,run04,client
10777.506,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10777.506]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,124.6260000000002,125,12,medium,run04,client
10794.529,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10794.529]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,141.64900000000125,142,13,medium,run04,client
10836.543,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10836.543]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,183.66300000000047,184,14,medium,run04,client
10852.558,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10852.558]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,199.6780000000017,200,15,medium,run04,client
10871.089,state,1.0,SLAVE,LISTENING,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10871.089]: port 1: SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,218.20900000000074,218,16,medium,run04,client
10888.354,best_master,,,,92e834.fffe.1bb470,ptp4l[10888.354]: selected best master clock 92e834.fffe.1bb470,235.47400000000016,235,17,medium,run04,client
10888.354,ptp_timescale_mismatch,,,,,ptp4l[10888.354]: foreign master not using PTP timescale,235.47400000000016,235,18,medium,run04,client
10888.354,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10888.354]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,235.47400000000016,235,19,medium,run04,client
10891.36,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10891.360]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,238.48000000000138,238,20,medium,run04,client
10896.357,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[10896.357]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,243.47700000000077,243,21,medium,run04,client
