t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10693.833,1112436,1207656,68275576,10573,502504.0,0.0,ptp4l[10693.833]: rms 1112436 max 1207656 freq +68275576 +/- 10573 delay 502504 +/-   0,31.00300000000061,31,15,medium,run04,client
10695.835,535930,757902,68204302,37630,502504.0,0.0,ptp4l[10695.835]: rms 535930 max 757902 freq +68204302 +/- 37630 delay 502504 +/-   0,33.0049999999992,33,16,medium,run04,client
10697.839,369630,444651,68202619,8713,511611.0,0.0,ptp4l[10697.839]: rms 369630 max 444651 freq +68202619 +/- 8713 delay 511611 +/-   0,35.009000000000015,35,17,medium,run04,client
10699.836,481938,526775,68118208,4978,698690.0,40138.0,ptp4l[10699.836]: rms 481938 max 526775 freq +68118208 +/- 4978 delay 698690 +/- 40138,37.0059999999994,37,18,medium,run04,client
10701.827,226375,303031,68155871,20466,898706.0,52657.0,ptp4l[10701.827]: rms 226375 max 303031 freq +68155871 +/- 20466 delay 898706 +/- 52657,38.99699999999939,39,19,medium,run04,client
10703.841,358827,495192,68134852,19159,951363.0,0.0,ptp4l[10703.841]: rms 358827 max 495192 freq +68134852 +/- 19159 delay 951363 +/-   0,41.01100000000042,41,20,medium,run04,client
10705.849,545927,641356,68110793,10898,848733.0,0.0,ptp4l[10705.849]: rms 545927 max 641356 freq +68110793 +/- 10898 delay 848733 +/-   0,43.01900000000023,43,21,medium,run04,client
10707.847,93503,131105,68158214,7426,738828.0,0.0,ptp4l[10707.847]: rms 93503 max 131105 freq +68158214 +/- 7426 delay 738828 +/-   0,45.016999999999825,45,22,medium,run04,client
10709.837,178772,206436,68160935,17723,682922.0,22986.0,ptp4l[10709.837]: rms 178772 max 206436 freq +68160935 +/- 17723 delay 682922 +/- 22986,47.00699999999961,47,23,medium,run04,client
10711.847,171779,234717,68148808,8721,555949.0,30226.0,ptp4l[10711.847]: rms 171779 max 234717 freq +68148808 +/- 8721 delay 555949 +/- 30226,49.016999999999825,49,24,medium,run04,client
10714.844,224834,276609,68169530,21809,485984.0,13275.0,ptp4l[10714.844]: rms 224834 max 276609 freq +68169530 +/- 21809 delay 485984 +/- 13275,52.013999999999214,52,25,medium,run04,client
10716.846,218288,300108,68191339,0,455899.0,15167.0,ptp4l[10716.846]: rms 218288 max 300108 freq +68191339 +/-   0 delay 455899 +/- 15167,54.01599999999962,54,26,medium,run04,client
10718.837,252332,311893,68191339,0,440732.0,0.0,ptp4l[10718.837]: rms 252332 max 311893 freq +68191339 +/-   0 delay 440732 +/-   0,56.00699999999961,56,27,medium,run04,client
10720.848,67627,84621,68191339,0,452514.0,11782.0,ptp4l[10720.848]: rms 67627 max 84621 freq +68191339 +/-   0 delay 452514 +/- 11782,58.01800000000003,58,28,medium,run04,client
10722.855,196640,271573,68191339,0,509736.0,25139.0,ptp4l[10722.855]: rms 196640 max 271573 freq +68191339 +/-   0 delay 509736 +/- 25139,60.024999999999636,60,29,medium,run04,client
10724.85,87714,122104,68191339,0,573535.0,20909.0,ptp4l[10724.850]: rms 87714 max 122104 freq +68191339 +/-   0 delay 573535 +/- 20909,62.02000000000044,62,30,medium,run04,client
10726.846,968301,1360479,68191339,0,665994.0,22422.0,ptp4l[10726.846]: rms 968301 max 1360479 freq +68191339 +/-   0 delay 665994 +/- 22422,64.01599999999962,64,31,medium,run04,client
10728.854,426210,554666,68191339,0,770291.0,0.0,ptp4l[10728.854]: rms 426210 max 554666 freq +68191339 +/-   0 delay 770291 +/-   0,66.02399999999943,66,32,medium,run04,client
10730.858,207925,242656,68191339,0,756739.0,0.0,ptp4l[10730.858]: rms 207925 max 242656 freq +68191339 +/-   0 delay 756739 +/-   0,68.02800000000025,68,33,medium,run04,client
10732.854,195881,247031,68160437,6330,751000.0,5740.0,ptp4l[10732.854]: rms 195881 max 247031 freq +68160437 +/- 6330 delay 751000 +/- 5740,70.02399999999943,70,34,medium,run04,client
10734.858,366772,489278,68150385,33160,646514.0,71890.0,ptp4l[10734.858]: rms 366772 max 489278 freq +68150385 +/- 33160 delay 646514 +/- 71890,72.02800000000025,72,35,medium,run04,client
10736.842,52180,59576,68167164,5178,584194.0,0.0,ptp4l[10736.842]: rms 52180 max 59576 freq +68167164 +/- 5178 delay 584194 +/-   0,74.01200000000063,74,36,medium,run04,client
10738.866,339039,455518,68150970,30487,586273.0,0.0,ptp4l[10738.866]: rms 339039 max 455518 freq +68150970 +/- 30487 delay 586273 +/-   0,76.03600000000006,76,37,medium,run04,client
10740.863,141162,198707,68155020,9074,537493.0,8778.0,ptp4l[10740.863]: rms 141162 max 198707 freq +68155020 +/- 9074 delay 537493 +/- 8778,78.03299999999945,78,38,medium,run04,client
10742.865,121743,172156,68157239,8807,532995.0,0.0,ptp4l[10742.865]: rms 121743 max 172156 freq +68157239 +/- 8807 delay 532995 +/-   0,80.03499999999985,80,39,medium,run04,client
10744.855,261605,300409,68139422,4116,532995.0,0.0,ptp4l[10744.855]: rms 261605 max 300409 freq +68139422 +/- 4116 delay 532995 +/-   0,82.02499999999964,82,40,medium,run04,client
10746.87,732930,1000881,68201933,64018,524462.0,520.0,ptp4l[10746.870]: rms 732930 max 1000881 freq +68201933 +/- 64018 delay 524462 +/- 520,84.04000000000087,84,41,medium,run04,client
10748.875,210254,217847,68166542,21120,503079.0,21082.0,ptp4l[10748.875]: rms 210254 max 217847 freq +68166542 +/- 21120 delay 503079 +/- 21082,86.04500000000007,86,42,medium,run04,client
10750.867,160865,183618,68182025,2398,482546.0,0.0,ptp4l[10750.867]: rms 160865 max 183618 freq +68182025 +/- 2398 delay 482546 +/-   0,88.03700000000026,88,43,medium,run04,client
10779.51,756724,1044062,68179627,0,960363.0,386212.0,ptp4l[10779.510]: rms 756724 max 1044062 freq +68179627 +/-   0 delay 960363 +/- 386212,116.68000000000029,117,44,medium,run04,client
10781.525,297443,381062,68179627,0,626583.0,4644.0,ptp4l[10781.525]: rms 297443 max 381062 freq +68179627 +/-   0 delay 626583 +/- 4644,118.69499999999971,119,45,medium,run04,client
10783.529,280409,342052,68179627,0,632719.0,5202.0,ptp4l[10783.529]: rms 280409 max 342052 freq +68179627 +/-   0 delay 632719 +/- 5202,120.69900000000052,121,46,medium,run04,client
10785.529,206633,246625,68179627,0,629427.0,2844.0,ptp4l[10785.529]: rms 206633 max 246625 freq +68179627 +/-   0 delay 629427 +/- 2844,122.69900000000052,123,47,medium,run04,client
10787.531,67436,84552,68179627,0,612177.0,0.0,ptp4l[10787.531]: rms 67436 max 84552 freq +68179627 +/-   0 delay 612177 +/-   0,124.70100000000093,125,48,medium,run04,client
10789.526,207277,291876,68179627,0,608666.0,0.0,ptp4l[10789.526]: rms 207277 max 291876 freq +68179627 +/-   0 delay 608666 +/-   0,126.69599999999991,127,49,medium,run04,client
10791.532,309239,428895,68179627,0,607614.0,1052.0,ptp4l[10791.532]: rms 309239 max 428895 freq +68179627 +/-   0 delay 607614 +/- 1052,128.70199999999932,129,50,medium,run04,client
10793.53,192571,251506,68179627,0,582458.0,0.0,ptp4l[10793.530]: rms 192571 max 251506 freq +68179627 +/-   0 delay 582458 +/-   0,130.70000000000073,131,51,medium,run04,client
10795.54,265869,372481,68205154,18810,,,ptp4l[10795.540]: rms 265869 max 372481 freq +68205154 +/- 18810,132.71000000000095,133,52,medium,run04,client
10797.536,276630,386237,68200914,16395,582068.0,8578.0,ptp4l[10797.536]: rms 276630 max 386237 freq +68200914 +/- 16395 delay 582068 +/- 8578,134.70600000000013,135,53,medium,run04,client
10799.538,166856,213899,68207202,5663,569445.0,1928.0,ptp4l[10799.538]: rms 166856 max 213899 freq +68207202 +/- 5663 delay 569445 +/- 1928,136.70800000000054,137,54,medium,run04,client
10801.533,1156155,1569041,68325521,56242,567517.0,0.0,ptp4l[10801.533]: rms 1156155 max 1569041 freq +68325521 +/- 56242 delay 567517 +/-   0,138.70299999999952,139,55,medium,run04,client
10803.535,606958,800497,68281085,24933,612470.0,16992.0,ptp4l[10803.535]: rms 606958 max 800497 freq +68281085 +/- 24933 delay 612470 +/- 16992,140.70499999999993,141,56,medium,run04,client
10805.533,470303,637268,68248440,41703,666898.0,37436.0,ptp4l[10805.533]: rms 470303 max 637268 freq +68248440 +/- 41703 delay 666898 +/- 37436,142.70299999999952,143,57,medium,run04,client
10807.539,259465,365900,68206530,17098,704335.0,0.0,ptp4l[10807.539]: rms 259465 max 365900 freq +68206530 +/- 17098 delay 704335 +/-   0,144.70900000000074,145,58,medium,run04,client
10809.536,138677,158328,68212124,2209,704335.0,0.0,ptp4l[10809.536]: rms 138677 max 158328 freq +68212124 +/- 2209 delay 704335 +/-   0,146.70600000000013,147,59,medium,run04,client
10811.538,401929,503833,68186884,12286,809156.0,0.0,ptp4l[10811.538]: rms 401929 max 503833 freq +68186884 +/- 12286 delay 809156 +/-   0,148.70800000000054,149,60,medium,run04,client
10813.509,180304,189590,68223923,18090,697640.0,6695.0,ptp4l[10813.509]: rms 180304 max 189590 freq +68223923 +/- 18090 delay 697640 +/- 6695,150.6790000000001,151,61,medium,run04,client
10815.536,329257,405457,68192809,9027,690945.0,0.0,ptp4l[10815.536]: rms 329257 max 405457 freq +68192809 +/- 9027 delay 690945 +/-   0,152.70600000000013,153,62,medium,run04,client
10817.537,184509,247331,68232577,16648,632106.0,17658.0,ptp4l[10817.537]: rms 184509 max 247331 freq +68232577 +/- 16648 delay 632106 +/- 17658,154.70700000000033,155,63,medium,run04,client
10819.546,97591,133411,68233081,4885,652626.0,16312.0,ptp4l[10819.546]: rms 97591 max 133411 freq +68233081 +/- 4885 delay 652626 +/- 16312,156.71600000000035,157,64,medium,run04,client
10821.546,247039,342224,68203794,13768,671630.0,0.0,ptp4l[10821.546]: rms 247039 max 342224 freq +68203794 +/- 13768 delay 671630 +/-   0,158.71600000000035,159,65,medium,run04,client
10823.548,174778,244578,68210075,10565,636314.0,0.0,ptp4l[10823.548]: rms 174778 max 244578 freq +68210075 +/- 10565 delay 636314 +/-   0,160.71800000000076,161,66,medium,run04,client
10825.539,82166,110493,68216554,3781,671630.0,0.0,ptp4l[10825.539]: rms 82166 max 110493 freq +68216554 +/- 3781 delay 671630 +/-   0,162.70900000000074,163,67,medium,run04,client
10827.541,263008,287231,68197264,2689,660045.0,23731.0,ptp4l[10827.541]: rms 263008 max 287231 freq +68197264 +/- 2689 delay 660045 +/- 23731,164.71099999999933,165,68,medium,run04,client
10829.537,7742024,10944402,68765659,563023,673832.0,21105.0,ptp4l[10829.537]: rms 7742024 max 10944402 freq +68765659 +/- 563023 delay 673832 +/- 21105,166.70700000000033,167,69,medium,run04,client
10831.546,247116,349474,68216238,17607,655261.0,33495.0,ptp4l[10831.546]: rms 247116 max 349474 freq +68216238 +/- 17607 delay 655261 +/- 33495,168.71600000000035,169,70,medium,run04,client
10833.545,91004,120234,68225166,3777,688756.0,0.0,ptp4l[10833.545]: rms 91004 max 120234 freq +68225166 +/- 3777 delay 688756 +/-   0,170.71500000000015,171,71,medium,run04,client
10835.546,261971,289810,68230548,26175,697186.0,8430.0,ptp4l[10835.546]: rms 261971 max 289810 freq +68230548 +/- 26175 delay 697186 +/- 8430,172.71600000000035,173,72,medium,run04,client
10837.528,331278,466788,68204373,0,571538.0,0.0,ptp4l[10837.528]: rms 331278 max 466788 freq +68204373 +/-   0 delay 571538 +/-   0,174.69800000000032,175,73,medium,run04,client
10839.547,488809,691281,68204373,0,448170.0,74214.0,ptp4l[10839.547]: rms 488809 max 691281 freq +68204373 +/-   0 delay 448170 +/- 74214,176.71700000000055,177,74,medium,run04,client
10841.533,208455,222705,68204373,0,423705.0,0.0,ptp4l[10841.533]: rms 208455 max 222705 freq +68204373 +/-   0 delay 423705 +/-   0,178.70299999999952,179,75,medium,run04,client
10843.549,259372,311628,68204373,0,476274.0,0.0,ptp4l[10843.549]: rms 259372 max 311628 freq +68204373 +/-   0 delay 476274 +/-   0,180.71900000000096,181,76,medium,run04,client
10845.554,466374,587060,68204373,0,478531.0,0.0,ptp4l[10845.554]: rms 466374 max 587060 freq +68204373 +/-   0 delay 478531 +/-   0,182.72400000000016,183,77,medium,run04,client
10847.552,94797,111375,68204373,0,430797.0,25061.0,ptp4l[10847.552]: rms 94797 max 111375 freq +68204373 +/-   0 delay 430797 +/- 25061,184.72199999999975,185,78,medium,run04,client
10849.567,1242456,1755386,68204373,0,478531.0,0.0,ptp4l[10849.567]: rms 1242456 max 1755386 freq +68204373 +/-   0 delay 478531 +/-   0,186.73699999999917,187,79,medium,run04,client
10851.56,1046534,1396844,68204373,0,665791.0,59052.0,ptp4l[10851.560]: rms 1046534 max 1396844 freq +68204373 +/-   0 delay 665791 +/- 59052,188.72999999999956,189,80,medium,run04,client
10853.562,38095,53506,68238017,2702,606739.0,0.0,ptp4l[10853.562]: rms 38095 max 53506 freq +68238017 +/- 2702 delay 606739 +/-   0,190.73199999999997,191,81,medium,run04,client
10855.56,240186,282589,68211486,4847,651613.0,0.0,ptp4l[10855.560]: rms 240186 max 282589 freq +68211486 +/- 4847 delay 651613 +/-   0,192.72999999999956,193,82,medium,run04,client
10857.57,973710,1362459,68294292,78214,490863.0,45372.0,ptp4l[10857.570]: rms 973710 max 1362459 freq +68294292 +/- 78214 delay 490863 +/- 45372,194.73999999999978,195,83,medium,run04,client
10859.57,1419423,1991585,68323823,113136,505555.0,31368.0,ptp4l[10859.570]: rms 1419423 max 1991585 freq +68323823 +/- 113136 delay 505555 +/- 31368,196.73999999999978,197,84,medium,run04,client
10861.557,242392,341537,68221864,18558,414999.0,0.0,ptp4l[10861.557]: rms 242392 max 341537 freq +68221864 +/- 18558 delay 414999 +/-   0,198.72700000000077,199,85,medium,run04,client
10891.359,135369,153312,68239383,13475,435750.0,59440.0,ptp4l[10891.359]: rms 135369 max 153312 freq +68239383 +/- 13475 delay 435750 +/- 59440,228.52900000000045,229,86,medium,run04,client
10893.364,47218,47489,68237523,4745,668536.0,85222.0,ptp4l[10893.364]: rms 47218 max 47489 freq +68237523 +/- 4745 delay 668536 +/- 85222,230.53399999999965,231,87,medium,run04,client
10895.346,686615,970883,68285724,49845,532521.0,4931.0,ptp4l[10895.346]: rms 686615 max 970883 freq +68285724 +/- 49845 delay 532521 +/- 4931,232.51599999999962,233,88,medium,run04,client
10897.364,249504,343756,68335569,0,530732.0,0.0,ptp4l[10897.364]: rms 249504 max 343756 freq +68335569 +/-   0 delay 530732 +/-   0,234.53399999999965,235,89,medium,run04,client
10899.364,53700,75727,68335569,0,538444.0,13200.0,ptp4l[10899.364]: rms 53700 max 75727 freq +68335569 +/-   0 delay 538444 +/- 13200,236.53399999999965,237,90,medium,run04,client
10901.365,46360,64685,68335569,0,557023.0,0.0,ptp4l[10901.365]: rms 46360 max 64685 freq +68335569 +/-   0 delay 557023 +/-   0,238.53499999999985,239,91,medium,run04,client
