t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
6699.19,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6699.190]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run06,boundary
6699.19,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6699.190]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run06,boundary
6699.19,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[6699.190]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run06,boundary
6702.348,new_foreign_master,1.0,,,c2b817.fffe.e20dca-1,ptp4l[6702.348]: port 1: new foreign master c2b817.fffe.e20dca-1,3.1580000000003565,3,3,low,run06,boundary
6706.168,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[6706.168]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.9780000000000655,7,4,low,run06,boundary
6706.351,best_master,,,,c2b817.fffe.e20dca,ptp4l[6706.351]: selected best master clock c2b817.fffe.e20dca,7.161000000000058,7,5,low,run06,boundary
6706.351,ptp_timescale_mismatch,,,,,ptp4l[6706.351]: foreign master not using PTP timescale,7.161000000000058,7,6,low,run06,boundary
6706.352,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[6706.352]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,7.162000000000262,7,7,low,run06,boundary
6725.362,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[6725.362]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.17200000000048,26,8,low,run06,boundary
6803.35,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[6803.350]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),104.16000000000076,104,9,low,run06,boundary
6819.353,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[6819.353]: port 2: FAULTY to LISTENING on INIT_COMPLETE,120.16300000000047,120,10,low,run06,boundary
6827.039,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[6827.039]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,127.84900000000016,128,11,low,run06,boundary
6827.039,best_master,,,,c2b817.fffe.e20dca,ptp4l[6827.039]: selected best master clock c2b817.fffe.e20dca,127.84900000000016,128,12,low,run06,boundary
6827.04,ptp_timescale_mismatch,,,,,ptp4l[6827.040]: foreign master not using PTP timescale,127.85000000000036,128,13,low,run06,boundary
