sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-06T06:30:25+00:00,1775457025.0,0.0,0,servergm,-1.6e-07,-0.16,0.000166,166.0,high,run04
1,2026-04-06T06:31:26+00:00,1775457086.0,61.0,61,servergm,-1.61e-07,-0.161,0.00017099999999999998,170.99999999999997,high,run04
2,2026-04-06T06:32:28+00:00,1775457148.0,123.0,123,servergm,-2e-09,-0.002,0.000173,173.0,high,run04
3,2026-04-06T06:33:29+00:00,1775457209.0,184.0,184,servergm,-9.999999999999999e-06,-10.0,0.000294,294.0,high,run04
4,2026-04-06T06:34:31+00:00,1775457271.0,246.0,246,servergm,-1.4999999999999999e-05,-14.999999999999998,0.000168,168.0,high,run04
5,2026-04-06T06:35:32+00:00,1775457332.0,307.0,307,servergm,-6.9e-05,-69.0,0.000175,175.0,high,run04
6,2026-04-06T06:36:34+00:00,1775457394.0,369.0,369,servergm,-2.54e-07,-0.254,0.00018099999999999998,180.99999999999997,high,run04
7,2026-04-06T06:37:35+00:00,1775457455.0,430.0,430,servergm,-5.1e-07,-0.51,0.000243,243.0,high,run04
8,2026-04-06T06:38:37+00:00,1775457517.0,492.0,492,servergm,-1.8e-05,-18.0,0.000122,122.0,high,run04
9,2026-04-06T06:39:38+00:00,1775457578.0,553.0,553,servergm,-3.9999999999999996e-05,-40.0,0.000244,244.0,high,run04
10,2026-04-06T06:40:40+00:00,1775457640.0,615.0,615,servergm,-5.800000000000001e-07,-0.5800000000000001,0.00013199999999999998,131.99999999999997,high,run04
11,2026-04-06T06:41:41+00:00,1775457701.0,676.0,676,servergm,-6.066e-06,-6.066,0.000173,173.0,high,run04
12,2026-04-06T06:42:43+00:00,1775457763.0,738.0,738,servergm,-5.560000000000001e-07,-0.556,0.00015199999999999998,151.99999999999997,high,run04
13,2026-04-06T06:43:45+00:00,1775457825.0,800.0,800,servergm,-8e-09,-0.008,0.00014199999999999998,141.99999999999997,high,run04
14,2026-04-06T06:44:46+00:00,1775457886.0,861.0,861,servergm,-3.6000000000000005e-08,-0.036000000000000004,0.000128,128.0,high,run04
15,2026-04-06T06:45:48+00:00,1775457948.0,923.0,923,servergm,-3.1e-08,-0.031,0.000134,134.0,high,run04
16,2026-04-06T06:46:49+00:00,1775458009.0,984.0,984,servergm,-5.03e-07,-0.503,2.8e-05,28.0,high,run04
17,2026-04-06T06:47:51+00:00,1775458071.0,1046.0,1046,servergm,-2.7100000000000003e-07,-0.271,4.4e-05,44.0,high,run04
18,2026-04-06T06:48:52+00:00,1775458132.0,1107.0,1107,servergm,-8.100000000000001e-07,-0.81,8.4e-05,84.0,high,run04
19,2026-04-06T06:49:54+00:00,1775458194.0,1169.0,1169,servergm,-1.22e-07,-0.12200000000000001,7.599999999999999e-05,75.99999999999999,high,run04
