sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-06T06:30:25+00:00,1775457025.0,0.0,0,-2.0458e-05,-20.458,-2.2503e-05,-22.503,high,run04
1,2026-04-06T06:31:26+00:00,1775457086.0,61.0,61,-1.4765e-05,-14.765,-1.5467e-05,-15.466999999999999,high,run04
2,2026-04-06T06:32:28+00:00,1775457148.0,123.0,123,-1.2383e-05,-12.383,2.176e-06,2.176,high,run04
3,2026-04-06T06:33:29+00:00,1775457209.0,184.0,184,-6.8556e-05,-68.556,-8.8352e-05,-88.352,high,run04
4,2026-04-06T06:34:31+00:00,1775457271.0,246.0,246,-5.2342e-05,-52.342,-7.6006e-05,-76.006,high,run04
5,2026-04-06T06:35:32+00:00,1775457332.0,307.0,307,-0.000296083,-296.08299999999997,-0.000441119,-441.119,high,run04
6,2026-04-06T06:36:34+00:00,1775457394.0,369.0,369,-3.0639e-05,-30.639000000000003,-1.5881e-05,-15.880999999999998,high,run04
7,2026-04-06T06:37:35+00:00,1775457455.0,430.0,430,-5.4363e-05,-54.363,-4.0551e-05,-40.551,high,run04
8,2026-04-06T06:38:37+00:00,1775457517.0,492.0,492,-0.000196363,-196.363,-0.000524337,-524.337,high,run04
9,2026-04-06T06:39:38+00:00,1775457578.0,553.0,553,5.45e-07,0.5449999999999999,-0.000485059,-485.05899999999997,high,run04
10,2026-04-06T06:40:40+00:00,1775457640.0,615.0,615,-3.4921e-05,-34.921,-3.9743e-05,-39.743,high,run04
11,2026-04-06T06:41:41+00:00,1775457701.0,676.0,676,-8.001e-05,-80.01,-0.00014428,-144.28,high,run04
12,2026-04-06T06:42:43+00:00,1775457763.0,738.0,738,-4.2935e-05,-42.935,-3.7637e-05,-37.637,high,run04
13,2026-04-06T06:43:45+00:00,1775457825.0,800.0,800,-1.866e-05,-18.66,1.6997e-05,16.997,high,run04
14,2026-04-06T06:44:46+00:00,1775457886.0,861.0,861,-2.6798e-05,-26.798,-2.6395e-05,-26.395,high,run04
15,2026-04-06T06:45:48+00:00,1775457948.0,923.0,923,-0.000149508,-149.50799999999998,-0.000286337,-286.337,high,run04
16,2026-04-06T06:46:49+00:00,1775458009.0,984.0,984,2.1e-07,0.21,-0.000172071,-172.07100000000003,high,run04
17,2026-04-06T06:47:51+00:00,1775458071.0,1046.0,1046,-9.3745e-05,-93.745,-9.226e-05,-92.26,high,run04
18,2026-04-06T06:48:52+00:00,1775458132.0,1107.0,1107,-9.804e-05,-98.04,-0.000110423,-110.423,high,run04
19,2026-04-06T06:49:54+00:00,1775458194.0,1169.0,1169,-2.6925e-05,-26.925,-2.2675e-05,-22.674999999999997,high,run04
