sample_idx,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
0,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
1,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
2,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
3,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
4,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
5,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
6,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
7,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
8,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
9,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
10,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
11,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
12,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
13,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
14,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
15,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
16,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
17,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
18,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
19,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
20,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
21,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
22,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
23,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
24,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
25,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
26,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
27,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
28,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
29,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
30,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
31,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
32,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
33,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
34,15.0,0.00014000000000000001,5.0709255283711e-05,0.0001119153575266278,0.00016808464247337223,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002
