t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
13325.969,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[13325.969]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run13,boundary
13325.969,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[13325.969]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run13,boundary
13325.969,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[13325.969]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run13,boundary
13330.254,new_foreign_master,1.0,,,5695eb.fffe.62a32e-1,ptp4l[13330.254]: port 1: new foreign master 5695eb.fffe.62a32e-1,4.2850000000016735,4,3,medium,run13,boundary
13333.621,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[13333.621]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.652000000000044,8,4,medium,run13,boundary
13333.959,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[13333.959]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.990000000001601,8,5,medium,run13,boundary
13334.256,best_master,,,,5695eb.fffe.62a32e,ptp4l[13334.256]: selected best master clock 5695eb.fffe.62a32e,8.287000000000262,8,6,medium,run13,boundary
13334.257,ptp_timescale_mismatch,,,,,ptp4l[13334.257]: foreign master not using PTP timescale,8.288000000000466,8,7,medium,run13,boundary
13334.257,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[13334.257]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.288000000000466,8,8,medium,run13,boundary
13352.278,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[13352.278]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.309000000001106,26,9,medium,run13,boundary
