t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
13340.001,250983,333016,-5521911,0,414914.0,72853.0,ptp4l[13340.001]: rms 250983 max 333016 freq -5521911 +/-   0 delay 414914 +/- 72853,0.0,0,0,medium,run13,client
13342.003,948195,1286104,-5521911,0,479173.0,0.0,ptp4l[13342.003]: rms 948195 max 1286104 freq -5521911 +/-   0 delay 479173 +/-   0,2.0020000000004075,2,1,medium,run13,client
13344.011,735795,778589,-5521911,0,482755.0,0.0,ptp4l[13344.011]: rms 735795 max 778589 freq -5521911 +/-   0 delay 482755 +/-   0,4.010000000000218,4,2,medium,run13,client
13346.008,208728,233994,-5521911,0,488150.0,2562.0,ptp4l[13346.008]: rms 208728 max 233994 freq -5521911 +/-   0 delay 488150 +/- 2562,6.006999999999607,6,3,medium,run13,client
13348.018,1658398,2330611,-5521911,0,482755.0,0.0,ptp4l[13348.018]: rms 1658398 max 2330611 freq -5521911 +/-   0 delay 482755 +/-   0,8.016999999999825,8,4,medium,run13,client
13350.052,237542,265949,-5521911,0,491773.0,0.0,ptp4l[13350.052]: rms 237542 max 265949 freq -5521911 +/-   0 delay 491773 +/-   0,10.050999999999476,10,5,medium,run13,client
13352.063,234473,281197,-5521911,0,452547.0,0.0,ptp4l[13352.063]: rms 234473 max 281197 freq -5521911 +/-   0 delay 452547 +/-   0,12.061999999999898,12,6,medium,run13,client
13354.067,533514,730420,-5521911,0,452547.0,0.0,ptp4l[13354.067]: rms 533514 max 730420 freq -5521911 +/-   0 delay 452547 +/-   0,14.065999999998894,14,7,medium,run13,client
13356.074,264231,294165,-5499548,11637,,,ptp4l[13356.074]: rms 264231 max 294165 freq -5499548 +/- 11637,16.07300000000032,16,8,medium,run13,client
13358.088,295547,323803,-5507787,29537,512382.0,72967.0,ptp4l[13358.088]: rms 295547 max 323803 freq -5507787 +/- 29537 delay 512382 +/- 72967,18.086999999999534,18,9,medium,run13,client
13360.09,607868,857866,-5464746,40551,628083.0,0.0,ptp4l[13360.090]: rms 607868 max 857866 freq -5464746 +/- 40551 delay 628083 +/-   0,20.088999999999942,20,10,medium,run13,client
13362.09,85794,107582,-5501688,2628,732135.0,0.0,ptp4l[13362.090]: rms 85794 max 107582 freq -5501688 +/- 2628 delay 732135 +/-   0,22.088999999999942,22,11,medium,run13,client
13364.113,508363,679700,-5463324,22155,746909.0,20893.0,ptp4l[13364.113]: rms 508363 max 679700 freq -5463324 +/- 22155 delay 746909 +/- 20893,24.11199999999917,24,12,medium,run13,client
13366.108,433427,550213,-5550608,13868,743442.0,0.0,ptp4l[13366.108]: rms 433427 max 550213 freq -5550608 +/- 13868 delay 743442 +/-   0,26.10699999999997,26,13,medium,run13,client
13368.128,306343,409882,-5523268,27715,733376.0,24392.0,ptp4l[13368.128]: rms 306343 max 409882 freq -5523268 +/- 27715 delay 733376 +/- 24392,28.127000000000407,28,14,medium,run13,client
13370.125,8617299,12186590,-4897225,618024,687158.0,8169.0,ptp4l[13370.125]: rms 8617299 max 12186590 freq -4897225 +/- 618024 delay 687158 +/- 8169,30.123999999999796,30,15,medium,run13,client
13372.131,5274813,7415319,-5081943,333843,695327.0,0.0,ptp4l[13372.131]: rms 5274813 max 7415319 freq -5081943 +/- 333843 delay 695327 +/-   0,32.1299999999992,32,16,medium,run13,client
13374.142,1281245,1572642,-5363978,33183,797206.0,72039.0,ptp4l[13374.142]: rms 1281245 max 1572642 freq -5363978 +/- 33183 delay 797206 +/- 72039,34.14099999999962,34,17,medium,run13,client
13376.145,802790,1126578,-5423097,49863,957599.0,0.0,ptp4l[13376.145]: rms 802790 max 1126578 freq -5423097 +/- 49863 delay 957599 +/-   0,36.14400000000023,36,18,medium,run13,client
13378.153,205045,253037,-5505894,5697,985371.0,0.0,ptp4l[13378.153]: rms 205045 max 253037 freq -5505894 +/- 5697 delay 985371 +/-   0,38.152000000000044,38,19,medium,run13,client
13380.15,729069,943928,-5459095,68145,1107070.0,0.0,ptp4l[13380.150]: rms 729069 max 943928 freq -5459095 +/- 68145 delay 1107070 +/-   0,40.14899999999943,40,20,medium,run13,client
13382.155,1544520,2167657,-5390009,122916,1124816.0,0.0,ptp4l[13382.155]: rms 1544520 max 2167657 freq -5390009 +/- 122916 delay 1124816 +/-   0,42.15400000000045,42,21,medium,run13,client
13384.158,3993414,4708316,-5086239,77920,1124816.0,0.0,ptp4l[13384.158]: rms 3993414 max 4708316 freq -5086239 +/- 77920 delay 1124816 +/-   0,44.15699999999924,44,22,medium,run13,client
13386.165,2489758,3518097,-5303890,183186,1124816.0,0.0,ptp4l[13386.165]: rms 2489758 max 3518097 freq -5303890 +/- 183186 delay 1124816 +/-   0,46.16400000000067,46,23,medium,run13,client
13388.146,187043,262475,-5484239,14896,1036876.0,62185.0,ptp4l[13388.146]: rms 187043 max 262475 freq -5484239 +/- 14896 delay 1036876 +/- 62185,48.14500000000044,48,24,medium,run13,client
13390.182,272451,330311,-5466060,26534,925120.0,68496.0,ptp4l[13390.182]: rms 272451 max 330311 freq -5466060 +/- 26534 delay 925120 +/- 68496,50.181000000000495,50,25,medium,run13,client
13392.167,61165,85152,-5469231,5061,724969.0,0.0,ptp4l[13392.167]: rms 61165 max 85152 freq -5469231 +/- 5061 delay 724969 +/-   0,52.16599999999926,52,26,medium,run13,client
13394.186,534873,756306,-5433809,37523,674332.0,4247.0,ptp4l[13394.186]: rms 534873 max 756306 freq -5433809 +/- 37523 delay 674332 +/- 4247,54.18499999999949,54,27,medium,run13,client
13396.184,218484,262002,-5450332,5042,670433.0,3992.0,ptp4l[13396.184]: rms 218484 max 262002 freq -5450332 +/- 5042 delay 670433 +/- 3992,56.18299999999908,56,28,medium,run13,client
13398.166,378330,534434,-5442949,25436,668325.0,0.0,ptp4l[13398.166]: rms 378330 max 534434 freq -5442949 +/- 25436 delay 668325 +/-   0,58.164999999999054,58,29,medium,run13,client
13400.163,256081,306353,-5445609,5814,666796.0,1444.0,ptp4l[13400.163]: rms 256081 max 306353 freq -5445609 +/- 5814 delay 666796 +/- 1444,60.16200000000026,60,30,medium,run13,client
13402.192,126770,156977,-5458052,3476,649833.0,0.0,ptp4l[13402.192]: rms 126770 max 156977 freq -5458052 +/- 3476 delay 649833 +/-   0,62.190999999998894,62,31,medium,run13,client
13404.194,279181,320947,-5474668,27705,661668.0,11835.0,ptp4l[13404.194]: rms 279181 max 320947 freq -5474668 +/- 27705 delay 661668 +/- 11835,64.1929999999993,64,32,medium,run13,client
13406.192,104226,106223,-5459702,255,637358.0,6184.0,ptp4l[13406.192]: rms 104226 max 106223 freq -5459702 +/- 255 delay 637358 +/- 6184,66.1909999999989,66,33,medium,run13,client
13408.201,136687,169983,-5456791,3982,672312.0,0.0,ptp4l[13408.201]: rms 136687 max 169983 freq -5456791 +/- 3982 delay 672312 +/-   0,68.19999999999891,68,34,medium,run13,client
13410.186,492517,622234,-5454348,47073,672312.0,0.0,ptp4l[13410.186]: rms 492517 max 622234 freq -5454348 +/- 47073 delay 672312 +/-   0,70.18499999999949,70,35,medium,run13,client
13412.203,815435,1066629,-5393277,31946,672312.0,0.0,ptp4l[13412.203]: rms 815435 max 1066629 freq -5393277 +/- 31946 delay 672312 +/-   0,72.20199999999932,72,36,medium,run13,client
13414.215,2480554,3391360,-5249726,124259,727690.0,30198.0,ptp4l[13414.215]: rms 2480554 max 3391360 freq -5249726 +/- 124259 delay 727690 +/- 30198,74.21399999999994,74,37,medium,run13,client
13416.211,376653,480026,-5499846,12341,757887.0,0.0,ptp4l[13416.211]: rms 376653 max 480026 freq -5499846 +/- 12341 delay 757887 +/-   0,76.20999999999913,76,38,medium,run13,client
13418.199,424731,543192,-5450061,40251,757887.0,0.0,ptp4l[13418.199]: rms 424731 max 543192 freq -5450061 +/- 40251 delay 757887 +/-   0,78.19800000000032,78,39,medium,run13,client
13420.217,316403,426237,-5478990,28189,815986.0,41082.0,ptp4l[13420.217]: rms 316403 max 426237 freq -5478990 +/- 28189 delay 815986 +/- 41082,80.21600000000035,80,40,medium,run13,client
13422.22,528007,687130,-5414615,19596,882511.0,26500.0,ptp4l[13422.220]: rms 528007 max 687130 freq -5414615 +/- 19596 delay 882511 +/- 26500,82.21899999999914,82,41,medium,run13,client
13424.232,336574,466230,-5444785,28339,866448.0,24369.0,ptp4l[13424.232]: rms 336574 max 466230 freq -5444785 +/- 28339 delay 866448 +/- 24369,84.23099999999977,84,42,medium,run13,client
13426.228,420187,593550,-5494498,28549,885806.0,0.0,ptp4l[13426.228]: rms 420187 max 593550 freq -5494498 +/- 28549 delay 885806 +/-   0,86.22699999999895,86,43,medium,run13,client
13428.242,131962,139880,-5464587,13233,818357.0,66295.0,ptp4l[13428.242]: rms 131962 max 139880 freq -5464587 +/- 13233 delay 818357 +/- 66295,88.24099999999999,88,44,medium,run13,client
13430.225,240552,333478,-5483978,13478,755259.0,0.0,ptp4l[13430.225]: rms 240552 max 333478 freq -5483978 +/- 13478 delay 755259 +/-   0,90.22400000000016,90,45,medium,run13,client
13432.256,280609,395603,-5445514,21362,686193.0,0.0,ptp4l[13432.256]: rms 280609 max 395603 freq -5445514 +/- 21362 delay 686193 +/-   0,92.2549999999992,92,46,medium,run13,client
13434.253,93945,130114,-5468945,7914,612204.0,28812.0,ptp4l[13434.253]: rms 93945 max 130114 freq -5468945 +/- 7914 delay 612204 +/- 28812,94.25200000000041,94,47,medium,run13,client
13436.255,412110,491477,-5422964,8755,526309.0,0.0,ptp4l[13436.255]: rms 412110 max 491477 freq -5422964 +/- 8755 delay 526309 +/-   0,96.253999999999,96,48,medium,run13,client
13438.245,565056,777421,-5414352,30014,590070.0,0.0,ptp4l[13438.245]: rms 565056 max 777421 freq -5414352 +/- 30014 delay 590070 +/-   0,98.2440000000006,98,49,medium,run13,client
13440.265,1091249,1542664,-5381241,74970,712139.0,72873.0,ptp4l[13440.265]: rms 1091249 max 1542664 freq -5381241 +/- 74970 delay 712139 +/- 72873,100.26399999999921,100,50,medium,run13,client
13442.258,261814,321403,-5486101,7039,987224.0,0.0,ptp4l[13442.258]: rms 261814 max 321403 freq -5486101 +/- 7039 delay 987224 +/-   0,102.2569999999996,102,51,medium,run13,client
13444.268,239031,329040,-5473868,20365,861679.0,0.0,ptp4l[13444.268]: rms 239031 max 329040 freq -5473868 +/- 20365 delay 861679 +/-   0,104.26699999999983,104,52,medium,run13,client
