t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
7308.529,-1500670,0,-266053,1850054,ptp4l[7308.529]: master offset   -1500670 s0 freq -266053 path delay   1850054,0.0,0,0,low,run08,boundary
7309.53,-322408,0,-266053,1212936,ptp4l[7309.530]: master offset    -322408 s0 freq -266053 path delay   1212936,1.0009999999992942,1,1,low,run08,boundary
7310.532,267405,0,-266053,940000,ptp4l[7310.532]: master offset     267405 s0 freq -266053 path delay    940000,2.0029999999997017,2,2,low,run08,boundary
7311.532,-702729,0,-266053,958130,ptp4l[7311.532]: master offset    -702729 s0 freq -266053 path delay    958130,3.0029999999997017,3,3,low,run08,boundary
7312.536,761661,0,-266053,940000,ptp4l[7312.536]: master offset     761661 s0 freq -266053 path delay    940000,4.006999999999607,4,4,low,run08,boundary
7313.536,62683,0,-266053,958130,ptp4l[7313.536]: master offset      62683 s0 freq -266053 path delay    958130,5.006999999999607,5,5,low,run08,boundary
7314.536,-375558,0,-266053,940000,ptp4l[7314.536]: master offset    -375558 s0 freq -266053 path delay    940000,6.006999999999607,6,6,low,run08,boundary
7315.535,-364284,0,-266053,879171,ptp4l[7315.535]: master offset    -364284 s0 freq -266053 path delay    879171,7.005999999999403,7,7,low,run08,boundary
7316.536,-407723,0,-266053,757274,ptp4l[7316.536]: master offset    -407723 s0 freq -266053 path delay    757274,8.006999999999607,8,8,low,run08,boundary
7317.536,-423622,0,-266053,636012,ptp4l[7317.536]: master offset    -423622 s0 freq -266053 path delay    636012,9.006999999999607,9,9,low,run08,boundary
7318.536,-217849,0,-266053,597450,ptp4l[7318.536]: master offset    -217849 s0 freq -266053 path delay    597450,10.006999999999607,10,10,low,run08,boundary
7319.537,573058,0,-266053,464509,ptp4l[7319.537]: master offset     573058 s0 freq -266053 path delay    464509,11.00799999999981,11,11,low,run08,boundary
7320.538,1385442,0,-266053,464509,ptp4l[7320.538]: master offset    1385442 s0 freq -266053 path delay    464509,12.008999999999105,12,12,low,run08,boundary
7321.537,572225,0,-266053,464509,ptp4l[7321.537]: master offset     572225 s0 freq -266053 path delay    464509,13.00799999999981,13,13,low,run08,boundary
7322.538,-54540,0,-266053,464509,ptp4l[7322.538]: master offset     -54540 s0 freq -266053 path delay    464509,14.008999999999105,14,14,low,run08,boundary
7323.538,-184910,0,-266053,464509,ptp4l[7323.538]: master offset    -184910 s0 freq -266053 path delay    464509,15.008999999999105,15,15,low,run08,boundary
7324.539,54685,1,-168877,440617,ptp4l[7324.539]: master offset      54685 s1 freq -168877 path delay    440617,16.00999999999931,16,16,low,run08,boundary
7325.539,-318346,2,-201030,440617,ptp4l[7325.539]: master offset    -318346 s2 freq -201030 path delay    440617,17.00999999999931,17,17,low,run08,boundary
7326.541,82626,2,-160850,411765,ptp4l[7326.541]: master offset      82626 s2 freq -160850 path delay    411765,18.011999999999716,18,18,low,run08,boundary
7327.541,-236667,2,-193016,440617,ptp4l[7327.541]: master offset    -236667 s2 freq -193016 path delay    440617,19.011999999999716,19,19,low,run08,boundary
7328.543,-70798,2,-176500,464509,ptp4l[7328.543]: master offset     -70798 s2 freq -176500 path delay    464509,20.013999999999214,20,20,low,run08,boundary
7329.543,366605,2,-132393,527587,ptp4l[7329.543]: master offset     366605 s2 freq -132393 path delay    527587,21.013999999999214,21,21,low,run08,boundary
7330.543,-146035,2,-183803,527587,ptp4l[7330.543]: master offset    -146035 s2 freq -183803 path delay    527587,22.013999999999214,22,22,low,run08,boundary
7331.547,1729485,2,5478,582360,ptp4l[7331.547]: master offset    1729485 s2 freq   +5478 path delay    582360,23.01799999999912,23,23,low,run08,boundary
7332.545,-159079,2,-183537,607024,ptp4l[7332.545]: master offset    -159079 s2 freq -183537 path delay    607024,24.01599999999962,24,24,low,run08,boundary
7333.547,269588,2,-140401,607024,ptp4l[7333.547]: master offset     269588 s2 freq -140401 path delay    607024,25.01799999999912,25,25,low,run08,boundary
7334.547,-132867,2,-180779,607024,ptp4l[7334.547]: master offset    -132867 s2 freq -180779 path delay    607024,26.01799999999912,26,26,low,run08,boundary
7335.549,346028,2,-132544,607024,ptp4l[7335.549]: master offset     346028 s2 freq -132544 path delay    607024,27.019999999999527,27,27,low,run08,boundary
7336.55,-291658,2,-196604,607024,ptp4l[7336.550]: master offset    -291658 s2 freq -196604 path delay    607024,28.02099999999973,28,28,low,run08,boundary
7337.551,879482,2,-78611,607024,ptp4l[7337.551]: master offset     879482 s2 freq  -78611 path delay    607024,29.021999999999935,29,29,low,run08,boundary
7338.551,-61476,2,-172768,627804,ptp4l[7338.551]: master offset     -61476 s2 freq -172768 path delay    627804,30.021999999999935,30,30,low,run08,boundary
7339.552,131149,2,-153374,607024,ptp4l[7339.552]: master offset     131149 s2 freq -153374 path delay    607024,31.02299999999923,31,31,low,run08,boundary
7340.554,-132782,2,-179900,603059,ptp4l[7340.554]: master offset    -132782 s2 freq -179900 path delay    603059,32.024999999999636,32,32,low,run08,boundary
7341.554,169386,2,-149514,603059,ptp4l[7341.554]: master offset     169386 s2 freq -149514 path delay    603059,33.024999999999636,33,33,low,run08,boundary
7342.555,-276516,2,-194381,627804,ptp4l[7342.555]: master offset    -276516 s2 freq -194381 path delay    627804,34.02599999999984,34,34,low,run08,boundary
7343.556,-376001,2,-204705,612510,ptp4l[7343.556]: master offset    -376001 s2 freq -204705 path delay    612510,35.026999999999134,35,35,low,run08,boundary
7344.557,-164193,2,-183688,612510,ptp4l[7344.557]: master offset    -164193 s2 freq -183688 path delay    612510,36.02799999999934,36,36,low,run08,boundary
7345.557,-388808,2,-206539,549175,ptp4l[7345.557]: master offset    -388808 s2 freq -206539 path delay    549175,37.02799999999934,37,37,low,run08,boundary
7346.559,-84136,2,-176156,504591,ptp4l[7346.559]: master offset     -84136 s2 freq -176156 path delay    504591,38.029999999999745,38,38,low,run08,boundary
7347.559,183768,2,-149182,504591,ptp4l[7347.559]: master offset     183768 s2 freq -149182 path delay    504591,39.029999999999745,39,39,low,run08,boundary
7348.56,-124616,2,-180145,504591,ptp4l[7348.560]: master offset    -124616 s2 freq -180145 path delay    504591,40.03099999999995,40,40,low,run08,boundary
7349.561,394450,2,-127843,504591,ptp4l[7349.561]: master offset     394450 s2 freq -127843 path delay    504591,41.03199999999924,41,41,low,run08,boundary
7350.562,-180453,2,-185514,549175,ptp4l[7350.562]: master offset    -180453 s2 freq -185514 path delay    549175,42.03299999999945,42,42,low,run08,boundary
7351.562,-336474,2,-201453,549175,ptp4l[7351.562]: master offset    -336474 s2 freq -201453 path delay    549175,43.03299999999945,43,43,low,run08,boundary
7352.563,-174509,2,-185431,608621,ptp4l[7352.563]: master offset    -174509 s2 freq -185431 path delay    608621,44.03399999999965,44,44,low,run08,boundary
7353.565,976334,2,-69370,570031,ptp4l[7353.565]: master offset     976334 s2 freq  -69370 path delay    570031,45.03599999999915,45,45,low,run08,boundary
7354.564,-328108,2,-200143,570031,ptp4l[7354.564]: master offset    -328108 s2 freq -200143 path delay    570031,46.034999999999854,46,46,low,run08,boundary
7355.564,762630,2,-90306,483527,ptp4l[7355.564]: master offset     762630 s2 freq  -90306 path delay    483527,47.034999999999854,47,47,low,run08,boundary
7356.565,-60579,2,-172688,570031,ptp4l[7356.565]: master offset     -60579 s2 freq -172688 path delay    570031,48.03599999999915,48,48,low,run08,boundary
7357.565,385079,2,-127737,562101,ptp4l[7357.565]: master offset     385079 s2 freq -127737 path delay    562101,49.03599999999915,49,49,low,run08,boundary
7358.566,-49533,2,-171247,648481,ptp4l[7358.566]: master offset     -49533 s2 freq -171247 path delay    648481,50.03699999999935,50,50,low,run08,boundary
7359.566,64534,2,-159776,648481,ptp4l[7359.566]: master offset      64534 s2 freq -159776 path delay    648481,51.03699999999935,51,51,low,run08,boundary
7360.568,56309,2,-160542,616637,ptp4l[7360.568]: master offset      56309 s2 freq -160542 path delay    616637,52.03899999999976,52,52,low,run08,boundary
7361.567,-461932,2,-212828,616637,ptp4l[7361.567]: master offset    -461932 s2 freq -212828 path delay    616637,53.037999999999556,53,53,low,run08,boundary
7362.568,-139360,2,-180711,616637,ptp4l[7362.568]: master offset    -139360 s2 freq -180711 path delay    616637,54.03899999999976,54,54,low,run08,boundary
7363.568,-455764,2,-212807,587294,ptp4l[7363.568]: master offset    -455764 s2 freq -212807 path delay    587294,55.03899999999976,55,55,low,run08,boundary
7364.57,-333982,2,-200963,587294,ptp4l[7364.570]: master offset    -333982 s2 freq -200963 path delay    587294,56.04099999999926,56,56,low,run08,boundary
7365.569,-454596,2,-213479,587294,ptp4l[7365.569]: master offset    -454596 s2 freq -213479 path delay    587294,57.039999999999964,57,57,low,run08,boundary
7366.571,-123806,2,-180523,587294,ptp4l[7366.571]: master offset    -123806 s2 freq -180523 path delay    587294,58.04199999999946,58,58,low,run08,boundary
7367.573,787195,2,-88636,548867,ptp4l[7367.573]: master offset     787195 s2 freq  -88636 path delay    548867,59.04399999999987,59,59,low,run08,boundary
7368.574,-357643,2,-203477,607626,ptp4l[7368.574]: master offset    -357643 s2 freq -203477 path delay    607626,60.04499999999916,60,60,low,run08,boundary
7369.574,-45114,2,-172270,607626,ptp4l[7369.574]: master offset     -45114 s2 freq -172270 path delay    607626,61.04499999999916,61,61,low,run08,boundary
7370.575,-137861,2,-181682,522316,ptp4l[7370.575]: master offset    -137861 s2 freq -181682 path delay    522316,62.04599999999937,62,62,low,run08,boundary
7371.575,-263015,2,-194461,522316,ptp4l[7371.575]: master offset    -263015 s2 freq -194461 path delay    522316,63.04599999999937,63,63,low,run08,boundary
7372.575,-329771,2,-201466,456430,ptp4l[7372.575]: master offset    -329771 s2 freq -201466 path delay    456430,64.04599999999937,64,64,low,run08,boundary
7373.579,840886,2,-83559,358839,ptp4l[7373.579]: master offset     840886 s2 freq  -83559 path delay    358839,65.04999999999927,65,65,low,run08,boundary
7374.577,-292363,2,-197177,470694,ptp4l[7374.577]: master offset    -292363 s2 freq -197177 path delay    470694,66.04799999999977,66,66,low,run08,boundary
7375.577,-103262,2,-178370,267845,ptp4l[7375.577]: master offset    -103262 s2 freq -178370 path delay    267845,67.04799999999977,67,67,low,run08,boundary
7376.578,13017,2,-166729,267845,ptp4l[7376.578]: master offset      13017 s2 freq -166729 path delay    267845,68.04899999999998,68,68,low,run08,boundary
7377.578,-130691,2,-181230,240342,ptp4l[7377.578]: master offset    -130691 s2 freq -181230 path delay    240342,69.04899999999998,69,69,low,run08,boundary
7378.582,448387,2,-122874,240342,ptp4l[7378.582]: master offset     448387 s2 freq -122874 path delay    240342,70.05299999999988,70,70,low,run08,boundary
7379.58,-234523,2,-191400,320711,ptp4l[7379.580]: master offset    -234523 s2 freq -191400 path delay    320711,71.05099999999948,71,71,low,run08,boundary
7380.58,-88031,2,-176839,320711,ptp4l[7380.580]: master offset     -88031 s2 freq -176839 path delay    320711,72.05099999999948,72,72,low,run08,boundary
7381.58,-109310,2,-179076,249969,ptp4l[7381.580]: master offset    -109310 s2 freq -179076 path delay    249969,73.05099999999948,73,73,low,run08,boundary
7382.58,-56385,2,-173840,249969,ptp4l[7382.580]: master offset     -56385 s2 freq -173840 path delay    249969,74.05099999999948,74,74,low,run08,boundary
7383.58,-92891,2,-177583,249969,ptp4l[7383.580]: master offset     -92891 s2 freq -177583 path delay    249969,75.05099999999948,75,75,low,run08,boundary
7384.582,184606,2,-149649,264907,ptp4l[7384.582]: master offset     184606 s2 freq -149649 path delay    264907,76.05299999999988,76,76,low,run08,boundary
7385.582,28603,2,-165221,346796,ptp4l[7385.582]: master offset      28603 s2 freq -165221 path delay    346796,77.05299999999988,77,77,low,run08,boundary
7386.586,1655196,2,-906,437032,ptp4l[7386.586]: master offset    1655196 s2 freq    -906 path delay    437032,78.05699999999979,78,78,low,run08,boundary
7387.583,-92333,2,-175751,437032,ptp4l[7387.583]: master offset     -92333 s2 freq -175751 path delay    437032,79.05399999999918,79,79,low,run08,boundary
7388.587,2753784,2,111614,408339,ptp4l[7388.587]: master offset    2753784 s2 freq +111614 path delay    408339,80.05799999999999,80,80,low,run08,boundary
7389.584,-276350,2,-191676,408339,ptp4l[7389.584]: master offset    -276350 s2 freq -191676 path delay    408339,81.05499999999938,81,81,low,run08,boundary
7390.585,-172246,2,-181437,408339,ptp4l[7390.585]: master offset    -172246 s2 freq -181437 path delay    408339,82.05599999999959,82,82,low,run08,boundary
7391.586,1197826,2,-43232,339534,ptp4l[7391.586]: master offset    1197826 s2 freq  -43232 path delay    339534,83.05699999999979,83,83,low,run08,boundary
7392.585,-150032,2,-178168,339534,ptp4l[7392.585]: master offset    -150032 s2 freq -178168 path delay    339534,84.05599999999959,84,84,low,run08,boundary
7393.586,87719,2,-154305,251477,ptp4l[7393.586]: master offset      87719 s2 freq -154305 path delay    251477,85.05699999999979,85,85,low,run08,boundary
7394.589,559878,2,-106530,328758,ptp4l[7394.589]: master offset     559878 s2 freq -106530 path delay    328758,86.05999999999949,86,86,low,run08,boundary
7395.587,-198307,2,-182546,390301,ptp4l[7395.587]: master offset    -198307 s2 freq -182546 path delay    390301,87.05799999999999,87,87,low,run08,boundary
7396.589,78622,2,-154775,475647,ptp4l[7396.589]: master offset      78622 s2 freq -154775 path delay    475647,88.05999999999949,88,88,low,run08,boundary
7397.589,-405064,2,-203549,555551,ptp4l[7397.589]: master offset    -405064 s2 freq -203549 path delay    555551,89.05999999999949,89,89,low,run08,boundary
7398.59,-299658,2,-193308,555551,ptp4l[7398.590]: master offset    -299658 s2 freq -193308 path delay    555551,90.0609999999997,90,90,low,run08,boundary
7399.59,-174416,2,-180958,479942,ptp4l[7399.590]: master offset    -174416 s2 freq -180958 path delay    479942,91.0609999999997,91,91,low,run08,boundary
7400.592,-83640,2,-171964,479942,ptp4l[7400.592]: master offset     -83640 s2 freq -171964 path delay    479942,92.06299999999919,92,92,low,run08,boundary
7401.592,-232722,2,-187105,500904,ptp4l[7401.592]: master offset    -232722 s2 freq -187105 path delay    500904,93.06299999999919,93,93,low,run08,boundary
7402.594,156796,2,-147996,500904,ptp4l[7402.594]: master offset     156796 s2 freq -147996 path delay    500904,94.0649999999996,94,94,low,run08,boundary
7403.595,486651,2,-114524,500904,ptp4l[7403.595]: master offset     486651 s2 freq -114524 path delay    500904,95.0659999999998,95,95,low,run08,boundary
7404.596,36464,2,-159506,584813,ptp4l[7404.596]: master offset      36464 s2 freq -159506 path delay    584813,96.0669999999991,96,96,low,run08,boundary
7405.595,98755,2,-153178,584813,ptp4l[7405.595]: master offset      98755 s2 freq -153178 path delay    584813,97.0659999999998,97,97,low,run08,boundary
7406.596,-126289,2,-175809,584813,ptp4l[7406.596]: master offset    -126289 s2 freq -175809 path delay    584813,98.0669999999991,98,98,low,run08,boundary
7407.596,682866,2,-94211,571136,ptp4l[7407.596]: master offset     682866 s2 freq  -94211 path delay    571136,99.0669999999991,99,99,low,run08,boundary
7408.596,-345671,2,-197410,595063,ptp4l[7408.596]: master offset    -345671 s2 freq -197410 path delay    595063,100.0669999999991,100,100,low,run08,boundary
7409.597,25355,2,-160282,612182,ptp4l[7409.597]: master offset      25355 s2 freq -160282 path delay    612182,101.0679999999993,101,101,low,run08,boundary
7410.598,-215185,2,-184551,612182,ptp4l[7410.598]: master offset    -215185 s2 freq -184551 path delay    612182,102.0689999999995,102,102,low,run08,boundary
7411.598,297152,2,-133021,640828,ptp4l[7411.598]: master offset     297152 s2 freq -133021 path delay    640828,103.0689999999995,103,103,low,run08,boundary
7412.599,-232858,2,-186254,667331,ptp4l[7412.599]: master offset    -232858 s2 freq -186254 path delay    667331,104.06999999999971,104,104,low,run08,boundary
7413.6,535972,2,-108835,667331,ptp4l[7413.600]: master offset     535972 s2 freq -108835 path delay    667331,105.07099999999991,105,105,low,run08,boundary
7414.601,-212547,2,-183900,691584,ptp4l[7414.601]: master offset    -212547 s2 freq -183900 path delay    691584,106.0719999999992,106,106,low,run08,boundary
7415.602,809796,2,-80856,691584,ptp4l[7415.602]: master offset     809796 s2 freq  -80856 path delay    691584,107.07299999999941,107,107,low,run08,boundary
7416.603,-127534,2,-174716,742520,ptp4l[7416.603]: master offset    -127534 s2 freq -174716 path delay    742520,108.07399999999961,108,108,low,run08,boundary
7417.603,-447772,2,-207188,691584,ptp4l[7417.603]: master offset    -447772 s2 freq -207188 path delay    691584,109.07399999999961,109,109,low,run08,boundary
7418.607,542829,2,-107585,691584,ptp4l[7418.607]: master offset     542829 s2 freq -107585 path delay    691584,110.07799999999952,110,110,low,run08,boundary
7419.607,-323866,2,-194578,691584,ptp4l[7419.607]: master offset    -323866 s2 freq -194578 path delay    691584,111.07799999999952,111,111,low,run08,boundary
7420.606,-617567,2,-224566,742520,ptp4l[7420.606]: master offset    -617567 s2 freq -224566 path delay    742520,112.07699999999932,112,112,low,run08,boundary
7421.606,-520128,2,-215342,742520,ptp4l[7421.606]: master offset    -520128 s2 freq -215342 path delay    742520,113.07699999999932,113,113,low,run08,boundary
7422.606,-580000,2,-221909,709121,ptp4l[7422.606]: master offset    -580000 s2 freq -221909 path delay    709121,114.07699999999932,114,114,low,run08,boundary
7423.607,-229365,2,-187075,647642,ptp4l[7423.607]: master offset    -229365 s2 freq -187075 path delay    647642,115.07799999999952,115,115,low,run08,boundary
7424.608,-353858,2,-199878,625433,ptp4l[7424.608]: master offset    -353858 s2 freq -199878 path delay    625433,116.07899999999972,116,116,low,run08,boundary
7425.61,605783,2,-103309,507077,ptp4l[7425.610]: master offset     605783 s2 freq -103309 path delay    507077,117.08099999999922,117,117,low,run08,boundary
7426.611,-79242,2,-171890,507077,ptp4l[7426.611]: master offset     -79242 s2 freq -171890 path delay    507077,118.08199999999943,118,118,low,run08,boundary
7427.611,-209720,2,-185148,488804,ptp4l[7427.611]: master offset    -209720 s2 freq -185148 path delay    488804,119.08199999999943,119,119,low,run08,boundary
7428.613,726135,2,-90836,419790,ptp4l[7428.613]: master offset     726135 s2 freq  -90836 path delay    419790,120.08399999999983,120,120,low,run08,boundary
7429.613,-87326,2,-172270,419790,ptp4l[7429.613]: master offset     -87326 s2 freq -172270 path delay    419790,121.08399999999983,121,121,low,run08,boundary
7430.615,479157,2,-115142,387680,ptp4l[7430.615]: master offset     479157 s2 freq -115142 path delay    387680,122.08599999999933,122,122,low,run08,boundary
7431.615,-1549,2,-163214,387680,ptp4l[7431.615]: master offset      -1549 s2 freq -163214 path delay    387680,123.08599999999933,123,123,low,run08,boundary
7432.614,-190084,2,-182258,387680,ptp4l[7432.614]: master offset    -190084 s2 freq -182258 path delay    387680,124.08499999999913,124,124,low,run08,boundary
7433.614,-245739,2,-188069,387680,ptp4l[7433.614]: master offset    -245739 s2 freq -188069 path delay    387680,125.08499999999913,125,125,low,run08,boundary
7434.618,2823277,2,121656,387680,ptp4l[7434.618]: master offset    2823277 s2 freq +121656 path delay    387680,126.08899999999994,126,126,low,run08,boundary
7435.615,-264702,2,-187407,472204,ptp4l[7435.615]: master offset    -264702 s2 freq -187407 path delay    472204,127.08599999999933,127,127,low,run08,boundary
7436.615,-206517,2,-181795,472204,ptp4l[7436.615]: master offset    -206517 s2 freq -181795 path delay    472204,128.08599999999933,128,128,low,run08,boundary
7437.617,965193,2,-63659,472204,ptp4l[7437.617]: master offset     965193 s2 freq  -63659 path delay    472204,129.08799999999974,129,129,low,run08,boundary
7438.617,-89532,2,-169221,472204,ptp4l[7438.617]: master offset     -89532 s2 freq -169221 path delay    472204,130.08799999999974,130,130,low,run08,boundary
7439.617,-214897,2,-181972,472204,ptp4l[7439.617]: master offset    -214897 s2 freq -181972 path delay    472204,131.08799999999974,131,131,low,run08,boundary
7440.619,706992,2,-89076,395296,ptp4l[7440.619]: master offset     706992 s2 freq  -89076 path delay    395296,132.08999999999924,132,132,low,run08,boundary
7441.618,-127650,2,-172668,395296,ptp4l[7441.618]: master offset    -127650 s2 freq -172668 path delay    395296,133.08899999999994,133,133,low,run08,boundary
7442.619,-116351,2,-171654,395296,ptp4l[7442.619]: master offset    -116351 s2 freq -171654 path delay    395296,134.08999999999924,134,134,low,run08,boundary
7443.619,-47767,2,-164844,395296,ptp4l[7443.619]: master offset     -47767 s2 freq -164844 path delay    395296,135.08999999999924,135,135,low,run08,boundary
7444.621,-48350,2,-164951,403467,ptp4l[7444.621]: master offset     -48350 s2 freq -164951 path delay    403467,136.09199999999964,136,136,low,run08,boundary
7445.621,-120751,2,-172311,432229,ptp4l[7445.621]: master offset    -120751 s2 freq -172311 path delay    432229,137.09199999999964,137,137,low,run08,boundary
7446.623,596624,2,-99977,432229,ptp4l[7446.623]: master offset     596624 s2 freq  -99977 path delay    432229,138.09399999999914,138,138,low,run08,boundary
7447.623,-80943,2,-167815,432229,ptp4l[7447.623]: master offset     -80943 s2 freq -167815 path delay    432229,139.09399999999914,139,139,low,run08,boundary
7448.624,87097,2,-150924,451301,ptp4l[7448.624]: master offset      87097 s2 freq -150924 path delay    451301,140.09499999999935,140,140,low,run08,boundary
7449.625,1308456,2,-27479,451301,ptp4l[7449.625]: master offset    1308456 s2 freq  -27479 path delay    451301,141.09599999999955,141,141,low,run08,boundary
7450.626,363554,2,-121606,521333,ptp4l[7450.626]: master offset     363554 s2 freq -121606 path delay    521333,142.09699999999975,142,142,low,run08,boundary
7451.625,-333337,2,-191629,521333,ptp4l[7451.625]: master offset    -333337 s2 freq -191629 path delay    521333,143.09599999999955,143,143,low,run08,boundary
7452.627,1483856,2,-8425,521333,ptp4l[7452.627]: master offset    1483856 s2 freq   -8425 path delay    521333,144.09799999999996,144,144,low,run08,boundary
7453.625,-554935,2,-212859,704388,ptp4l[7453.625]: master offset    -554935 s2 freq -212859 path delay    704388,145.09599999999955,145,145,low,run08,boundary
7454.627,-375871,2,-195329,704388,ptp4l[7454.627]: master offset    -375871 s2 freq -195329 path delay    704388,146.09799999999996,146,146,low,run08,boundary
7455.627,-217165,2,-179675,551398,ptp4l[7455.627]: master offset    -217165 s2 freq -179675 path delay    551398,147.09799999999996,147,147,low,run08,boundary
7456.629,94973,2,-148367,416308,ptp4l[7456.629]: master offset      94973 s2 freq -148367 path delay    416308,148.09999999999945,148,148,low,run08,boundary
7457.628,-266346,2,-184765,408006,ptp4l[7457.628]: master offset    -266346 s2 freq -184765 path delay    408006,149.09899999999925,149,149,low,run08,boundary
7458.628,-52902,2,-163473,383568,ptp4l[7458.628]: master offset     -52902 s2 freq -163473 path delay    383568,150.09899999999925,150,150,low,run08,boundary
7459.628,-258663,2,-184308,383568,ptp4l[7459.628]: master offset    -258663 s2 freq -184308 path delay    383568,151.09899999999925,151,151,low,run08,boundary
7460.628,-169248,2,-175536,354795,ptp4l[7460.628]: master offset    -169248 s2 freq -175536 path delay    354795,152.09899999999925,152,152,low,run08,boundary
7461.628,-132196,2,-171963,308280,ptp4l[7461.628]: master offset    -132196 s2 freq -171963 path delay    308280,153.09899999999925,153,153,low,run08,boundary
7462.63,894464,2,-68402,225402,ptp4l[7462.630]: master offset     894464 s2 freq  -68402 path delay    225402,154.10099999999966,154,154,low,run08,boundary
7463.63,16103,2,-156222,225402,ptp4l[7463.630]: master offset      16103 s2 freq -156222 path delay    225402,155.10099999999966,155,155,low,run08,boundary
7464.634,1564552,2,187,225402,ptp4l[7464.634]: master offset    1564552 s2 freq    +187 path delay    225402,156.10499999999956,156,156,low,run08,boundary
7465.631,-26673,2,-158962,225402,ptp4l[7465.631]: master offset     -26673 s2 freq -158962 path delay    225402,157.10199999999986,157,157,low,run08,boundary
7466.633,347772,2,-121170,203180,ptp4l[7466.633]: master offset     347772 s2 freq -121170 path delay    203180,158.10399999999936,158,158,low,run08,boundary
7467.632,87685,2,-147091,249648,ptp4l[7467.632]: master offset      87685 s2 freq -147091 path delay    249648,159.10299999999916,159,159,low,run08,boundary
7468.633,-65644,2,-162489,249648,ptp4l[7468.633]: master offset     -65644 s2 freq -162489 path delay    249648,160.10399999999936,160,160,low,run08,boundary
7469.633,-21441,2,-158091,211111,ptp4l[7469.633]: master offset     -21441 s2 freq -158091 path delay    211111,161.10399999999936,161,161,low,run08,boundary
7470.635,1332952,2,-21318,211111,ptp4l[7470.635]: master offset    1332952 s2 freq  -21318 path delay    211111,162.10599999999977,162,162,low,run08,boundary
7471.635,693717,2,-84548,263755,ptp4l[7471.635]: master offset     693717 s2 freq  -84548 path delay    263755,163.10599999999977,163,163,low,run08,boundary
7472.635,170041,2,-136746,494681,ptp4l[7472.635]: master offset     170041 s2 freq -136746 path delay    494681,164.10599999999977,164,164,low,run08,boundary
7473.635,490685,2,-104191,635003,ptp4l[7473.635]: master offset     490685 s2 freq -104191 path delay    635003,165.10599999999977,165,165,low,run08,boundary
7474.636,-20000,2,-155279,720445,ptp4l[7474.636]: master offset     -20000 s2 freq -155279 path delay    720445,166.10699999999997,166,166,low,run08,boundary
7475.638,1240415,2,-27997,701068,ptp4l[7475.638]: master offset    1240415 s2 freq  -27997 path delay    701068,167.10899999999947,167,167,low,run08,boundary
7476.637,477178,2,-103844,772976,ptp4l[7476.637]: master offset     477178 s2 freq -103844 path delay    772976,168.10799999999927,168,168,low,run08,boundary
7477.637,201546,2,-131205,772976,ptp4l[7477.637]: master offset     201546 s2 freq -131205 path delay    772976,169.10799999999927,169,169,low,run08,boundary
7478.638,63607,2,-144936,749342,ptp4l[7478.638]: master offset      63607 s2 freq -144936 path delay    749342,170.10899999999947,170,170,low,run08,boundary
7479.638,-476805,2,-199454,798835,ptp4l[7479.638]: master offset    -476805 s2 freq -199454 path delay    798835,171.10899999999947,171,171,low,run08,boundary
7480.637,-655713,2,-218000,798835,ptp4l[7480.637]: master offset    -655713 s2 freq -218000 path delay    798835,172.10799999999927,172,172,low,run08,boundary
7481.637,-626164,2,-215671,798835,ptp4l[7481.637]: master offset    -626164 s2 freq -215671 path delay    798835,173.10799999999927,173,173,low,run08,boundary
7482.637,-648162,2,-218519,769485,ptp4l[7482.637]: master offset    -648162 s2 freq -218519 path delay    769485,174.10799999999927,174,174,low,run08,boundary
7483.638,-480132,2,-202197,769485,ptp4l[7483.638]: master offset    -480132 s2 freq -202197 path delay    769485,175.10899999999947,175,175,low,run08,boundary
7484.639,-68712,2,-161123,689516,ptp4l[7484.639]: master offset     -68712 s2 freq -161123 path delay    689516,176.10999999999967,176,176,low,run08,boundary
7485.639,-414957,2,-196163,689516,ptp4l[7485.639]: master offset    -414957 s2 freq -196163 path delay    689516,177.10999999999967,177,177,low,run08,boundary
7486.64,-227377,2,-177632,560032,ptp4l[7486.640]: master offset    -227377 s2 freq -177632 path delay    560032,178.11099999999988,178,178,low,run08,boundary
7487.64,-406789,2,-195980,560032,ptp4l[7487.640]: master offset    -406789 s2 freq -195980 path delay    560032,179.11099999999988,179,179,low,run08,boundary
7488.642,-13747,2,-156690,393872,ptp4l[7488.642]: master offset     -13747 s2 freq -156690 path delay    393872,180.11299999999937,180,180,low,run08,boundary
7489.642,1048857,2,-49380,393872,ptp4l[7489.642]: master offset    1048857 s2 freq  -49380 path delay    393872,181.11299999999937,181,181,low,run08,boundary
7490.644,197878,2,-134280,393872,ptp4l[7490.644]: master offset     197878 s2 freq -134280 path delay    393872,182.11499999999978,182,182,low,run08,boundary
