t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
7313.439,247037,336151,-266053,0,465348,32966,ptp4l[7313.439]: rms 247037 max 336151 freq -266053 +/-   0 delay 465348 +/- 32966,0.0,0,0,low,run08,client
7315.44,19222,24736,-266053,0,486567,0,ptp4l[7315.440]: rms 19222 max 24736 freq -266053 +/-   0 delay 486567 +/-   0,2.0009999999992942,2,1,low,run08,client
7317.443,142767,200814,-266053,0,480621,9103,ptp4l[7317.443]: rms 142767 max 200814 freq -266053 +/-   0 delay 480621 +/- 9103,4.003999999999905,4,2,low,run08,client
7319.448,456564,641962,-266053,0,488505,0,ptp4l[7319.448]: rms 456564 max 641962 freq -266053 +/-   0 delay 488505 +/-   0,6.0090000000000146,6,3,low,run08,client
7321.458,2806721,3946519,-266053,0,585687,62762,ptp4l[7321.458]: rms 2806721 max 3946519 freq -266053 +/-   0 delay 585687 +/- 62762,8.018999999999323,8,4,low,run08,client
7323.455,227159,281951,-266053,0,650970,6028,ptp4l[7323.455]: rms 227159 max 281951 freq -266053 +/-   0 delay 650970 +/- 6028,10.015999999999622,10,5,low,run08,client
7325.458,292266,396604,-266053,0,626509,18433,ptp4l[7325.458]: rms 292266 max 396604 freq -266053 +/-   0 delay 626509 +/- 18433,12.018999999999323,12,6,low,run08,client
7327.459,230162,320559,-266053,0,585426,22650,ptp4l[7327.459]: rms 230162 max 320559 freq -266053 +/-   0 delay 585426 +/- 22650,14.019999999999527,14,7,low,run08,client
7329.46,297858,420022,-217242,1613,540455,0,ptp4l[7329.460]: rms 297858 max 420022 freq -217242 +/- 1613 delay 540455 +/-   0,16.02099999999973,16,8,low,run08,client
7331.463,184377,259884,-233148,11923,513601,16405,ptp4l[7331.463]: rms 184377 max 259884 freq -233148 +/- 11923 delay 513601 +/- 16405,18.023999999999432,18,9,low,run08,client
7333.466,212227,298686,-235824,13447,471362,0,ptp4l[7333.466]: rms 212227 max 298686 freq -235824 +/- 13447 delay 471362 +/-   0,20.027000000000044,20,10,low,run08,client
7335.471,184214,240815,-236733,7022,485126,15150,ptp4l[7335.471]: rms 184214 max 240815 freq -236733 +/- 7022 delay 485126 +/- 15150,22.031999999999243,22,11,low,run08,client
7337.472,115704,138910,-231224,2578,464463,14301,ptp4l[7337.472]: rms 115704 max 138910 freq -231224 +/- 2578 delay 464463 +/- 14301,24.032999999999447,24,12,low,run08,client
7339.475,110321,137289,-223151,10639,438633,0,ptp4l[7339.475]: rms 110321 max 137289 freq -223151 +/- 10639 delay 438633 +/-   0,26.036000000000058,26,13,low,run08,client
7341.475,179186,210022,-216686,17696,434509,4124,ptp4l[7341.475]: rms 179186 max 210022 freq -216686 +/- 17696 delay 434509 +/- 4124,28.036000000000058,28,14,low,run08,client
7343.479,57716,59538,-220209,5797,430385,0,ptp4l[7343.479]: rms 57716 max 59538 freq -220209 +/- 5797 delay 430385 +/-   0,30.039999999999964,30,15,low,run08,client
7345.482,169170,223738,-227128,15465,473854,21654,ptp4l[7345.482]: rms 169170 max 223738 freq -227128 +/- 15465 delay 473854 +/- 21654,32.042999999999665,32,16,low,run08,client
7347.491,875981,1203317,-144350,46044,523654,0,ptp4l[7347.491]: rms 875981 max 1203317 freq -144350 +/- 46044 delay 523654 +/-   0,34.05199999999968,34,17,low,run08,client
7349.492,458622,635422,-192797,38338,585270,22930,ptp4l[7349.492]: rms 458622 max 635422 freq -192797 +/- 38338 delay 585270 +/- 22930,36.052999999999884,36,18,low,run08,client
7351.494,512114,571452,-211965,51105,611848,40677,ptp4l[7351.494]: rms 512114 max 571452 freq -211965 +/- 51105 delay 611848 +/- 40677,38.05499999999938,38,19,low,run08,client
7353.496,302899,390097,-246838,10568,611848,40677,ptp4l[7353.496]: rms 302899 max 390097 freq -246838 +/- 10568 delay 611848 +/- 40677,40.05699999999979,40,20,low,run08,client
7355.5,175024,235107,-210491,15664,541766,18112,ptp4l[7355.500]: rms 175024 max 235107 freq -210491 +/- 15664 delay 541766 +/- 18112,42.060999999999694,42,21,low,run08,client
7357.502,515996,716333,-189338,43134,437859,35207,ptp4l[7357.502]: rms 515996 max 716333 freq -189338 +/- 43134 delay 437859 +/- 35207,44.0630000000001,44,22,low,run08,client
7359.503,239877,266559,-193647,2732,402652,0,ptp4l[7359.503]: rms 239877 max 266559 freq -193647 +/- 2732 delay 402652 +/-   0,46.063999999999396,46,23,low,run08,client
7361.506,214999,276343,-237785,7614,546166,54494,ptp4l[7361.506]: rms 214999 max 276343 freq -237785 +/- 7614 delay 546166 +/- 54494,48.06700000000001,48,24,low,run08,client
7363.507,120417,125585,-229978,471,654573,0,ptp4l[7363.507]: rms 120417 max 125585 freq -229978 +/- 471 delay 654573 +/-   0,50.0679999999993,50,25,low,run08,client
7365.511,217992,281285,-238723,7692,654573,0,ptp4l[7365.511]: rms 217992 max 281285 freq -238723 +/- 7692 delay 654573 +/-   0,52.072000000000116,52,26,low,run08,client
7367.513,206547,248966,-238825,4733,681436,16694,ptp4l[7367.513]: rms 206547 max 248966 freq -238825 +/- 4733 delay 681436 +/- 16694,54.073999999999614,54,27,low,run08,client
7369.516,373117,468152,-254984,11113,656371,1798,ptp4l[7369.516]: rms 373117 max 468152 freq -254984 +/- 11113 delay 656371 +/- 1798,56.076999999999316,56,28,low,run08,client
7371.516,153636,193010,-204690,4758,548856,16651,ptp4l[7371.516]: rms 153636 max 193010 freq -204690 +/- 4758 delay 548856 +/- 16651,58.076999999999316,58,29,low,run08,client
7373.516,394947,457521,-226388,39055,539338,23311,ptp4l[7373.516]: rms 394947 max 457521 freq -226388 +/- 39055 delay 539338 +/- 23311,60.076999999999316,60,30,low,run08,client
7375.518,230812,326142,-235156,17141,467628,0,ptp4l[7375.518]: rms 230812 max 326142 freq -235156 +/- 17141 delay 467628 +/-   0,62.07899999999972,62,31,low,run08,client
7377.519,238042,308713,-242207,8656,423644,33471,ptp4l[7377.519]: rms 238042 max 308713 freq -242207 +/- 8656 delay 423644 +/- 33471,64.07999999999993,64,32,low,run08,client
7379.521,184624,249423,-228784,16456,457115,0,ptp4l[7379.521]: rms 184624 max 249423 freq -228784 +/- 16456 delay 457115 +/-   0,66.08199999999943,66,33,low,run08,client
7381.521,165450,181794,-236991,1815,363544,35641,ptp4l[7381.521]: rms 165450 max 181794 freq -236991 +/- 1815 delay 363544 +/- 35641,68.08199999999943,68,34,low,run08,client
7383.522,59441,84037,-224976,4141,282405,0,ptp4l[7383.522]: rms 59441 max 84037 freq -224976 +/- 4141 delay 282405 +/-   0,70.08299999999963,70,35,low,run08,client
