t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
7300.15,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[7300.150]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run08,boundary
7300.15,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[7300.150]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run08,boundary
7300.15,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[7300.150]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run08,boundary
7303.518,new_foreign_master,1.0,,,4a6b06.fffe.b3b531-1,ptp4l[7303.518]: port 1: new foreign master 4a6b06.fffe.b3b531-1,3.368000000000393,3,3,low,run08,boundary
7306.408,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[7306.408]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.25800000000072,6,4,low,run08,boundary
7307.445,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[7307.445]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.295000000000073,7,5,low,run08,boundary
7307.524,best_master,,,,4a6b06.fffe.b3b531,ptp4l[7307.524]: selected best master clock 4a6b06.fffe.b3b531,7.374000000000706,7,6,low,run08,boundary
7307.524,ptp_timescale_mismatch,,,,,ptp4l[7307.524]: foreign master not using PTP timescale,7.374000000000706,7,7,low,run08,boundary
7307.524,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[7307.524]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.374000000000706,7,8,low,run08,boundary
7325.539,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[7325.539]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.389000000000124,25,9,low,run08,boundary
