t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
7903.019,1628076,0,-476075,604327,ptp4l[7903.019]: master offset    1628076 s0 freq -476075 path delay    604327,0.0,0,0,low,run10,boundary
7904.019,63532,0,-476075,604327,ptp4l[7904.019]: master offset      63532 s0 freq -476075 path delay    604327,1.0,1,1,low,run10,boundary
7905.018,108162,0,-476075,568840,ptp4l[7905.018]: master offset     108162 s0 freq -476075 path delay    568840,1.9989999999997963,2,2,low,run10,boundary
7906.02,616757,0,-476075,568840,ptp4l[7906.020]: master offset     616757 s0 freq -476075 path delay    568840,3.0010000000002037,3,3,low,run10,boundary
7907.02,1050303,0,-476075,574299,ptp4l[7907.020]: master offset    1050303 s0 freq -476075 path delay    574299,4.001000000000204,4,4,low,run10,boundary
7908.024,2211598,0,-476075,604327,ptp4l[7908.024]: master offset    2211598 s0 freq -476075 path delay    604327,5.005000000000109,5,5,low,run10,boundary
7909.022,-421095,0,-476075,604327,ptp4l[7909.022]: master offset    -421095 s0 freq -476075 path delay    604327,6.002999999999702,6,6,low,run10,boundary
7910.023,-189658,0,-476075,574299,ptp4l[7910.023]: master offset    -189658 s0 freq -476075 path delay    574299,7.003999999999905,7,7,low,run10,boundary
7911.023,-427823,0,-476075,604327,ptp4l[7911.023]: master offset    -427823 s0 freq -476075 path delay    604327,8.003999999999905,8,8,low,run10,boundary
7912.025,-6384,0,-476075,574299,ptp4l[7912.025]: master offset      -6384 s0 freq -476075 path delay    574299,9.005999999999403,9,9,low,run10,boundary
7913.025,-301060,0,-476075,574299,ptp4l[7913.025]: master offset    -301060 s0 freq -476075 path delay    574299,10.005999999999403,10,10,low,run10,boundary
7914.027,328350,0,-476075,568840,ptp4l[7914.027]: master offset     328350 s0 freq -476075 path delay    568840,11.00799999999981,11,11,low,run10,boundary
7915.026,-159962,0,-476075,568840,ptp4l[7915.026]: master offset    -159962 s0 freq -476075 path delay    568840,12.006999999999607,12,12,low,run10,boundary
7916.028,-26687,0,-476075,544292,ptp4l[7916.028]: master offset     -26687 s0 freq -476075 path delay    544292,13.009000000000015,13,13,low,run10,boundary
7917.029,-144232,0,-476075,544292,ptp4l[7917.029]: master offset    -144232 s0 freq -476075 path delay    544292,14.010000000000218,14,14,low,run10,boundary
7918.034,3375527,0,-476075,485300,ptp4l[7918.034]: master offset    3375527 s0 freq -476075 path delay    485300,15.014999999999418,15,15,low,run10,boundary
7919.033,-353363,1,-599876,507638,ptp4l[7919.033]: master offset    -353363 s1 freq -599876 path delay    507638,16.014000000000124,16,16,low,run10,boundary
7920.032,-134664,2,-613477,507638,ptp4l[7920.032]: master offset    -134664 s2 freq -613477 path delay    507638,17.01299999999992,17,17,low,run10,boundary
7921.032,-301986,2,-630511,453745,ptp4l[7921.032]: master offset    -301986 s2 freq -630511 path delay    453745,18.01299999999992,18,18,low,run10,boundary
7922.034,115070,2,-588691,421935,ptp4l[7922.034]: master offset     115070 s2 freq -588691 path delay    421935,19.014999999999418,19,19,low,run10,boundary
7923.034,28940,2,-597275,453745,ptp4l[7923.034]: master offset      28940 s2 freq -597275 path delay    453745,20.014999999999418,20,20,low,run10,boundary
7924.035,208794,2,-579081,453745,ptp4l[7924.035]: master offset     208794 s2 freq -579081 path delay    453745,21.01599999999962,21,21,low,run10,boundary
7925.034,-235741,2,-623770,453745,ptp4l[7925.034]: master offset    -235741 s2 freq -623770 path delay    453745,22.014999999999418,22,22,low,run10,boundary
7926.035,-220301,2,-622446,453745,ptp4l[7926.035]: master offset    -220301 s2 freq -622446 path delay    453745,23.01599999999962,23,23,low,run10,boundary
