t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
14530.293,-911536,0,82900000,1332027,ptp4l[14530.293]: master offset    -911536 s0 freq +82900000 path delay   1332027,0.0,0,0,high,run02,boundary
14531.295,143162,0,82900000,1078751,ptp4l[14531.295]: master offset     143162 s0 freq +82900000 path delay   1078751,1.0020000000004075,1,1,high,run02,boundary
14532.298,1894294,0,82900000,979694,ptp4l[14532.298]: master offset    1894294 s0 freq +82900000 path delay    979694,2.0050000000010186,2,2,high,run02,boundary
14533.296,-283613,0,82900000,1155860,ptp4l[14533.296]: master offset    -283613 s0 freq +82900000 path delay   1155860,3.003000000000611,3,3,high,run02,boundary
14534.296,-198032,0,82900000,979694,ptp4l[14534.296]: master offset    -198032 s0 freq +82900000 path delay    979694,4.003000000000611,4,4,high,run02,boundary
14535.296,-139754,0,82900000,979694,ptp4l[14535.296]: master offset    -139754 s0 freq +82900000 path delay    979694,5.003000000000611,5,5,high,run02,boundary
14536.298,389102,0,82900000,969126,ptp4l[14536.298]: master offset     389102 s0 freq +82900000 path delay    969126,6.005000000001019,6,6,high,run02,boundary
14537.298,470359,0,82900000,974410,ptp4l[14537.298]: master offset     470359 s0 freq +82900000 path delay    974410,7.005000000001019,7,7,high,run02,boundary
14538.298,-440698,0,82900000,974410,ptp4l[14538.298]: master offset    -440698 s0 freq +82900000 path delay    974410,8.005000000001019,8,8,high,run02,boundary
14539.299,719686,0,82900000,974410,ptp4l[14539.299]: master offset     719686 s0 freq +82900000 path delay    974410,9.006000000001222,9,9,high,run02,boundary
14540.299,-515974,0,82900000,1005956,ptp4l[14540.299]: master offset    -515974 s0 freq +82900000 path delay   1005956,10.006000000001222,10,10,high,run02,boundary
14541.301,557442,0,82900000,1000672,ptp4l[14541.301]: master offset     557442 s0 freq +82900000 path delay   1000672,11.00799999999981,11,11,high,run02,boundary
14542.301,-513232,0,82900000,1000672,ptp4l[14542.301]: master offset    -513232 s0 freq +82900000 path delay   1000672,12.00799999999981,12,12,high,run02,boundary
14543.304,549688,0,82900000,935433,ptp4l[14543.304]: master offset     549688 s0 freq +82900000 path delay    935433,13.011000000000422,13,13,high,run02,boundary
14544.303,-421940,0,82900000,1057074,ptp4l[14544.303]: master offset    -421940 s0 freq +82900000 path delay   1057074,14.010000000000218,14,14,high,run02,boundary
14545.305,-233829,0,82900000,1050675,ptp4l[14545.305]: master offset    -233829 s0 freq +82900000 path delay   1050675,15.012000000000626,15,15,high,run02,boundary
14546.308,1074625,1,83013744,1050675,ptp4l[14546.308]: master offset    1074625 s1 freq +83013744 path delay   1050675,16.015000000001237,16,16,high,run02,boundary
14547.306,-750247,2,82937969,1050675,ptp4l[14547.306]: master offset    -750247 s2 freq +82937969 path delay   1050675,17.01300000000083,17,17,high,run02,boundary
14548.308,112197,2,83024325,1050675,ptp4l[14548.308]: master offset     112197 s2 freq +83024325 path delay   1050675,18.015000000001237,18,18,high,run02,boundary
14549.307,-528380,2,82959739,1050675,ptp4l[14549.307]: master offset    -528380 s2 freq +82959739 path delay   1050675,19.014000000001033,19,19,high,run02,boundary
14550.309,10760,2,83013664,915298,ptp4l[14550.309]: master offset      10760 s2 freq +83013664 path delay    915298,20.01599999999962,20,20,high,run02,boundary
14551.308,-494363,2,82962657,915298,ptp4l[14551.308]: master offset    -494363 s2 freq +82962657 path delay    915298,21.015000000001237,21,21,high,run02,boundary
14552.308,-526396,2,82958928,760011,ptp4l[14552.308]: master offset    -526396 s2 freq +82958928 path delay    760011,22.015000000001237,22,22,high,run02,boundary
14553.308,-361632,2,82975042,705446,ptp4l[14553.308]: master offset    -361632 s2 freq +82975042 path delay    705446,23.015000000001237,23,23,high,run02,boundary
14554.31,227780,2,83034211,649927,ptp4l[14554.310]: master offset     227780 s2 freq +83034211 path delay    649927,24.016999999999825,24,24,high,run02,boundary
14555.31,1161772,2,83128772,618517,ptp4l[14555.310]: master offset    1161772 s2 freq +83128772 path delay    618517,25.016999999999825,25,25,high,run02,boundary
14556.313,489692,0,83128772,618517,ptp4l[14556.313]: master offset     489692 s0 freq +83128772 path delay    618517,26.020000000000437,26,26,high,run02,boundary
14557.311,-397975,0,83128772,618517,ptp4l[14557.311]: master offset    -397975 s0 freq +83128772 path delay    618517,27.01800000000003,27,27,high,run02,boundary
14558.313,-198692,0,83128772,569567,ptp4l[14558.313]: master offset    -198692 s0 freq +83128772 path delay    569567,28.020000000000437,28,28,high,run02,boundary
14559.313,408642,0,83128772,569567,ptp4l[14559.313]: master offset     408642 s0 freq +83128772 path delay    569567,29.020000000000437,29,29,high,run02,boundary
14560.314,-74392,0,83128772,618517,ptp4l[14560.314]: master offset     -74392 s0 freq +83128772 path delay    618517,30.02100000000064,30,30,high,run02,boundary
14561.319,490150,0,83128772,618517,ptp4l[14561.319]: master offset     490150 s0 freq +83128772 path delay    618517,31.02599999999984,31,31,high,run02,boundary
14562.319,-62976,0,83128772,618517,ptp4l[14562.319]: master offset     -62976 s0 freq +83128772 path delay    618517,32.02599999999984,32,32,high,run02,boundary
14563.319,-136699,0,83128772,637857,ptp4l[14563.319]: master offset    -136699 s0 freq +83128772 path delay    637857,33.02599999999984,33,33,high,run02,boundary
14564.319,-202196,0,83128772,637857,ptp4l[14564.319]: master offset    -202196 s0 freq +83128772 path delay    637857,34.02599999999984,34,34,high,run02,boundary
14565.322,748566,0,83128772,593076,ptp4l[14565.322]: master offset     748566 s0 freq +83128772 path delay    593076,35.02900000000045,35,35,high,run02,boundary
14566.322,94875,0,83128772,754781,ptp4l[14566.322]: master offset      94875 s0 freq +83128772 path delay    754781,36.02900000000045,36,36,high,run02,boundary
14567.322,-612854,0,83128772,851874,ptp4l[14567.322]: master offset    -612854 s0 freq +83128772 path delay    851874,37.02900000000045,37,37,high,run02,boundary
14568.322,-329820,0,83128772,754781,ptp4l[14568.322]: master offset    -329820 s0 freq +83128772 path delay    754781,38.02900000000045,38,38,high,run02,boundary
14569.323,-523772,0,83128772,776624,ptp4l[14569.323]: master offset    -523772 s0 freq +83128772 path delay    776624,39.030000000000655,39,39,high,run02,boundary
14570.322,-513760,0,83128772,776624,ptp4l[14570.322]: master offset    -513760 s0 freq +83128772 path delay    776624,40.02900000000045,40,40,high,run02,boundary
