t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10365.679,534943,755901,-176606,0,141927,1131,ptp4l[10365.679]: rms 534943 max 755901 freq -176606 +/-   0 delay 141927 +/- 1131,0.0,0,0,medium,run03,client
10367.686,415302,560769,-176606,0,143058,0,ptp4l[10367.686]: rms 415302 max 560769 freq -176606 +/-   0 delay 143058 +/-   0,2.006999999999607,2,1,medium,run03,client
10369.689,572167,786466,-176606,0,208412,21785,ptp4l[10369.689]: rms 572167 max 786466 freq -176606 +/-   0 delay 208412 +/- 21785,4.010000000000218,4,2,medium,run03,client
10371.691,434431,505414,-176606,0,422450,82717,ptp4l[10371.691]: rms 434431 max 505414 freq -176606 +/-   0 delay 422450 +/- 82717,6.012000000000626,6,3,medium,run03,client
10373.698,1895261,2654043,-176606,0,543710,0,ptp4l[10373.698]: rms 1895261 max 2654043 freq -176606 +/-   0 delay 543710 +/-   0,8.019000000000233,8,4,medium,run03,client
10375.688,152556,193657,-176606,0,531294,0,ptp4l[10375.688]: rms 152556 max 193657 freq -176606 +/-   0 delay 531294 +/-   0,10.009000000000015,10,5,medium,run03,client
10377.688,201981,259906,-176606,0,550320,19026,ptp4l[10377.688]: rms 201981 max 259906 freq -176606 +/-   0 delay 550320 +/- 19026,12.009000000000015,12,6,medium,run03,client
10379.699,862804,1148093,-176606,0,531294,0,ptp4l[10379.699]: rms 862804 max 1148093 freq -176606 +/-   0 delay 531294 +/-   0,14.020000000000437,14,7,medium,run03,client
10381.69,165829,228439,-186746,11536,538218,6924,ptp4l[10381.690]: rms 165829 max 228439 freq -186746 +/- 11536 delay 538218 +/- 6924,16.011000000000422,16,8,medium,run03,client
10383.694,846616,1194429,-110341,55540,547409,0,ptp4l[10383.694]: rms 846616 max 1194429 freq -110341 +/- 55540 delay 547409 +/-   0,18.014999999999418,18,9,medium,run03,client
10386.69,1595357,2215556,-82691,132301,851882,95919,ptp4l[10386.690]: rms 1595357 max 2215556 freq -82691 +/- 132301 delay 851882 +/- 95919,21.011000000000422,21,10,medium,run03,client
10388.709,2133848,2931443,-59047,182751,949614,6370,ptp4l[10388.709]: rms 2133848 max 2931443 freq -59047 +/- 182751 delay 949614 +/- 6370,23.030000000000655,23,11,medium,run03,client
