t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
10352.373,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10352.373]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run03,boundary
10352.373,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10352.373]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run03,boundary
10352.373,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[10352.373]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run03,boundary
10355.175,new_foreign_master,1.0,,,e60991.fffe.805f85-1,ptp4l[10355.175]: port 1: new foreign master e60991.fffe.805f85-1,2.80199999999968,3,3,medium,run03,boundary
10358.633,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10358.633]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.260000000000218,6,4,medium,run03,boundary
10359.178,best_master,,,,e60991.fffe.805f85,ptp4l[10359.178]: selected best master clock e60991.fffe.805f85,6.805000000000291,7,5,medium,run03,boundary
10359.179,ptp_timescale_mismatch,,,,,ptp4l[10359.179]: foreign master not using PTP timescale,6.806000000000495,7,6,medium,run03,boundary
10359.179,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[10359.179]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,6.806000000000495,7,7,medium,run03,boundary
10376.183,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[10376.183]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,23.81000000000131,24,8,medium,run03,boundary
10573.912,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[10573.912]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),221.53900000000067,222,9,medium,run03,boundary
10589.917,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[10589.917]: port 2: FAULTY to LISTENING on INIT_COMPLETE,237.54399999999987,238,10,medium,run03,boundary
10596.746,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[10596.746]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,244.3729999999996,244,11,medium,run03,boundary
10596.747,best_master,,,,e60991.fffe.805f85,ptp4l[10596.747]: selected best master clock e60991.fffe.805f85,244.3739999999998,244,12,medium,run03,boundary
10596.747,ptp_timescale_mismatch,,,,,ptp4l[10596.747]: foreign master not using PTP timescale,244.3739999999998,244,13,medium,run03,boundary
