sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-05T12:19:41+00:00,1775391581.0,0.0,0,5.24e-07,0.524,4.939e-06,4.939,medium,run07
1,2026-04-05T12:20:43+00:00,1775391643.0,62.0,62,5.21e-07,0.521,4.939e-06,4.939,medium,run07
2,2026-04-05T12:21:44+00:00,1775391704.0,123.0,123,5.18e-07,0.5179999999999999,4.939e-06,4.939,medium,run07
3,2026-04-05T12:22:46+00:00,1775391766.0,185.0,185,5.15e-07,0.515,4.939e-06,4.939,medium,run07
4,2026-04-05T12:23:47+00:00,1775391827.0,246.0,246,-2.2828e-05,-22.828,9.675e-06,9.674999999999999,medium,run07
5,2026-04-05T12:24:49+00:00,1775391889.0,308.0,308,-6.2656e-05,-62.656000000000006,-8.9645e-05,-89.645,medium,run07
6,2026-04-05T12:25:51+00:00,1775391951.0,370.0,370,3e-09,0.003,-8.9645e-05,-89.645,medium,run07
7,2026-04-05T12:26:52+00:00,1775392012.0,431.0,431,-3.8149e-05,-38.148999999999994,-4.0452e-05,-40.452,medium,run07
8,2026-04-05T12:27:54+00:00,1775392074.0,493.0,493,3.4e-08,0.034,-4.0452e-05,-40.452,medium,run07
9,2026-04-05T12:28:55+00:00,1775392135.0,554.0,554,3.4e-08,0.034,-4.0452e-05,-40.452,medium,run07
