t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
13703.0,03:48:23,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,high,run07,client
13718.0,03:48:38,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,high,run07,client
13733.0,03:48:53,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,high,run07,client
13748.0,03:49:08,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,high,run07,client
13763.0,03:49:23,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,60.0,60,4,high,run07,client
13779.0,03:49:39,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,76.0,76,5,high,run07,client
13794.0,03:49:54,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,91.0,91,6,high,run07,client
13809.0,03:50:09,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,106.0,106,7,high,run07,client
13824.0,03:50:24,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,121.0,121,8,high,run07,client
13839.0,03:50:39,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,high,run07,client
13854.0,03:50:54,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,high,run07,client
13869.0,03:51:09,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,166.0,166,11,high,run07,client
13884.0,03:51:24,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,181.0,181,12,high,run07,client
13899.0,03:51:39,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,196.0,196,13,high,run07,client
13914.0,03:51:54,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,high,run07,client
13929.0,03:52:09,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,high,run07,client
13944.0,03:52:24,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,high,run07,client
13959.0,03:52:39,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,high,run07,client
13974.0,03:52:54,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,high,run07,client
13989.0,03:53:09,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,286.0,286,19,high,run07,client
14005.0,03:53:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,20,high,run07,client
14020.0,03:53:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,317.0,317,21,high,run07,client
14035.0,03:53:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,332.0,332,22,high,run07,client
14050.0,03:54:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,347.0,347,23,high,run07,client
14065.0,03:54:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,362.0,362,24,high,run07,client
14080.0,03:54:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,377.0,377,25,high,run07,client
14095.0,03:54:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,392.0,392,26,high,run07,client
14110.0,03:55:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,407.0,407,27,high,run07,client
14125.0,03:55:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,422.0,422,28,high,run07,client
14140.0,03:55:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,437.0,437,29,high,run07,client
14155.0,03:55:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,452.0,452,30,high,run07,client
14170.0,03:56:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,467.0,467,31,high,run07,client
