t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
8804.465,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[8804.465]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run13,boundary
8804.465,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[8804.465]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run13,boundary
8804.465,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[8804.465]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run13,boundary
8807.806,new_foreign_master,1.0,,,3698cd.fffe.20ea90-1,ptp4l[8807.806]: port 1: new foreign master 3698cd.fffe.20ea90-1,3.3410000000003492,3,3,low,run13,boundary
8811.221,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[8811.221]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.755999999999403,7,4,low,run13,boundary
8811.274,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[8811.274]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.808999999999287,7,5,low,run13,boundary
8811.811,best_master,,,,3698cd.fffe.20ea90,ptp4l[8811.811]: selected best master clock 3698cd.fffe.20ea90,7.345999999999549,7,6,low,run13,boundary
8811.812,ptp_timescale_mismatch,,,,,ptp4l[8811.812]: foreign master not using PTP timescale,7.346999999999753,7,7,low,run13,boundary
8811.812,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[8811.812]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.346999999999753,7,8,low,run13,boundary
8831.827,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[8831.827]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.36199999999917,27,9,low,run13,boundary
8915.897,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[8915.897]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,111.4320000000007,111,10,low,run13,boundary
8922.365,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[8922.365]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),117.89999999999964,118,11,low,run13,boundary
8931.923,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[8931.923]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,127.45800000000054,127,12,low,run13,boundary
8938.367,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[8938.367]: port 2: FAULTY to LISTENING on INIT_COMPLETE,133.90200000000004,134,13,low,run13,boundary
8945.469,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[8945.469]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,141.003999999999,141,14,low,run13,boundary
8945.469,best_master,,,,3698cd.fffe.20ea90,ptp4l[8945.469]: selected best master clock 3698cd.fffe.20ea90,141.003999999999,141,15,low,run13,boundary
8945.469,ptp_timescale_mismatch,,,,,ptp4l[8945.469]: foreign master not using PTP timescale,141.003999999999,141,16,low,run13,boundary
9036.06,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[9036.060]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,231.59499999999935,232,17,low,run13,boundary
9052.085,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[9052.085]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,247.61999999999898,248,18,low,run13,boundary
