t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
8814.813,-5832,0,14288346,895149,ptp4l[8814.813]: master offset      -5832 s0 freq +14288346 path delay    895149,0.0,0,0,low,run13,boundary
8815.812,-331599,0,14288346,779359,ptp4l[8815.812]: master offset    -331599 s0 freq +14288346 path delay    779359,0.9989999999997963,1,1,low,run13,boundary
8816.814,920029,0,14288346,685408,ptp4l[8816.814]: master offset     920029 s0 freq +14288346 path delay    685408,2.0010000000002037,2,2,low,run13,boundary
8817.814,874800,0,14288346,801198,ptp4l[8817.814]: master offset     874800 s0 freq +14288346 path delay    801198,3.0010000000002037,3,3,low,run13,boundary
8818.815,16080,0,14288346,801198,ptp4l[8818.815]: master offset      16080 s0 freq +14288346 path delay    801198,4.0020000000004075,4,4,low,run13,boundary
8819.814,-266430,0,14288346,895149,ptp4l[8819.814]: master offset    -266430 s0 freq +14288346 path delay    895149,5.001000000000204,5,5,low,run13,boundary
8820.816,371676,0,14288346,801198,ptp4l[8820.816]: master offset     371676 s0 freq +14288346 path delay    801198,6.003000000000611,6,6,low,run13,boundary
8821.819,1474194,0,14288346,801198,ptp4l[8821.819]: master offset    1474194 s0 freq +14288346 path delay    801198,7.005999999999403,7,7,low,run13,boundary
8822.819,1012162,0,14288346,895149,ptp4l[8822.819]: master offset    1012162 s0 freq +14288346 path delay    895149,8.005999999999403,8,8,low,run13,boundary
8823.82,69381,0,14288346,1200175,ptp4l[8823.820]: master offset      69381 s0 freq +14288346 path delay   1200175,9.006999999999607,9,9,low,run13,boundary
8824.821,-685265,0,14288346,1289465,ptp4l[8824.821]: master offset    -685265 s0 freq +14288346 path delay   1289465,10.00799999999981,10,10,low,run13,boundary
8825.822,257897,0,14288346,1289465,ptp4l[8825.822]: master offset     257897 s0 freq +14288346 path delay   1289465,11.009000000000015,11,11,low,run13,boundary
8826.824,-691169,0,14288346,1248671,ptp4l[8826.824]: master offset    -691169 s0 freq +14288346 path delay   1248671,12.011000000000422,12,12,low,run13,boundary
8827.824,-11891,0,14288346,1248671,ptp4l[8827.824]: master offset     -11891 s0 freq +14288346 path delay   1248671,13.011000000000422,13,13,low,run13,boundary
8828.826,-8030,0,14288346,1248671,ptp4l[8828.826]: master offset      -8030 s0 freq +14288346 path delay   1248671,14.01299999999901,14,14,low,run13,boundary
