t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
60921.0,16:55:21,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run12,boundary
60936.0,16:55:36,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run12,boundary
60951.0,16:55:51,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run12,boundary
60967.0,16:56:07,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,46.0,46,3,low,run12,boundary
60982.0,16:56:22,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,61.0,61,4,low,run12,boundary
60997.0,16:56:37,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,76.0,76,5,low,run12,boundary
61012.0,16:56:52,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,91.0,91,6,low,run12,boundary
61027.0,16:57:07,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,106.0,106,7,low,run12,boundary
61042.0,16:57:22,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,121.0,121,8,low,run12,boundary
61057.0,16:57:37,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,low,run12,boundary
61072.0,16:57:52,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,low,run12,boundary
61087.0,16:58:07,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,166.0,166,11,low,run12,boundary
61102.0,16:58:22,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,181.0,181,12,low,run12,boundary
61117.0,16:58:37,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,196.0,196,13,low,run12,boundary
61132.0,16:58:52,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run12,boundary
61147.0,16:59:07,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run12,boundary
61162.0,16:59:22,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run12,boundary
61177.0,16:59:37,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,low,run12,boundary
61192.0,16:59:52,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,low,run12,boundary
61208.0,17:00:08,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,287.0,287,19,low,run12,boundary
61223.0,17:00:23,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,302.0,302,20,low,run12,boundary
61238.0,17:00:38,serverntp,127.127.1.0,9,u,4.0,64,1,1,,False,1.7579,0.3636,0.0,serverntp       127.127.1.0      9 u    4   64    1   1.7579   0.3636   0.0000,317.0,317,21,low,run12,boundary
61253.0,17:00:53,serverntp,127.127.1.0,9,u,19.0,64,1,1,,False,1.7579,0.3636,0.0,serverntp       127.127.1.0      9 u   19   64    1   1.7579   0.3636   0.0000,332.0,332,22,low,run12,boundary
61268.0,17:01:08,serverntp,127.127.1.0,9,u,34.0,64,1,1,,False,1.7579,0.3636,0.0,serverntp       127.127.1.0      9 u   34   64    1   1.7579   0.3636   0.0000,347.0,347,23,low,run12,boundary
61283.0,17:01:23,serverntp,127.127.1.0,9,u,49.0,64,1,1,,False,1.7579,0.3636,0.0,serverntp       127.127.1.0      9 u   49   64    1   1.7579   0.3636   0.0000,362.0,362,24,low,run12,boundary
61298.0,17:01:38,serverntp,127.127.1.0,9,u,,64,3,3,,False,0.5292,0.0118,0.3517,serverntp       127.127.1.0      9 u    -   64    3   0.5292   0.0118   0.3517,377.0,377,25,low,run12,boundary
61313.0,17:01:53,serverntp,127.127.1.0,9,u,15.0,64,3,3,,False,0.5292,0.0118,0.3517,serverntp       127.127.1.0      9 u   15   64    3   0.5292   0.0118   0.3517,392.0,392,26,low,run12,boundary
