t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15145.608,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[15145.608]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run04,boundary
15145.609,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[15145.609]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,1,high,run04,boundary
15145.609,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[15145.609]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,2,high,run04,boundary
15148.957,new_foreign_master,1.0,,,fed13e.fffe.f4affe-1,ptp4l[15148.957]: port 1: new foreign master fed13e.fffe.f4affe-1,3.34900000000016,3,3,high,run04,boundary
15151.716,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15151.716]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.108000000000175,6,4,high,run04,boundary
15152.362,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15152.362]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.753999999998996,7,5,high,run04,boundary
15152.961,best_master,,,,fed13e.fffe.f4affe,ptp4l[15152.961]: selected best master clock fed13e.fffe.f4affe,7.352999999999156,7,6,high,run04,boundary
15152.962,ptp_timescale_mismatch,,,,,ptp4l[15152.962]: foreign master not using PTP timescale,7.35399999999936,7,7,high,run04,boundary
15152.962,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[15152.962]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.35399999999936,7,8,high,run04,boundary
15153.385,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15153.385]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.777000000000044,8,9,high,run04,boundary
15169.388,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15169.388]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.780000000000655,24,10,high,run04,boundary
15171.972,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[15171.972]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.363999999999578,26,11,high,run04,boundary
15176.386,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15176.386]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,30.778000000000247,31,12,high,run04,boundary
15176.386,best_master,,,,fed13e.fffe.f4affe,ptp4l[15176.386]: selected best master clock fed13e.fffe.f4affe,30.778000000000247,31,13,high,run04,boundary
15176.386,ptp_timescale_mismatch,,,,,ptp4l[15176.386]: foreign master not using PTP timescale,30.778000000000247,31,14,high,run04,boundary
15179.41,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15179.410]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),33.80199999999968,34,15,high,run04,boundary
15195.413,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15195.413]: port 2: FAULTY to LISTENING on INIT_COMPLETE,49.80500000000029,50,16,high,run04,boundary
15202.546,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15202.546]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,56.9380000000001,57,17,high,run04,boundary
15202.546,best_master,,,,fed13e.fffe.f4affe,ptp4l[15202.546]: selected best master clock fed13e.fffe.f4affe,56.9380000000001,57,18,high,run04,boundary
15202.547,ptp_timescale_mismatch,,,,,ptp4l[15202.547]: foreign master not using PTP timescale,56.939000000000306,57,19,high,run04,boundary
15204.57,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15204.570]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),58.961999999999534,59,20,high,run04,boundary
15220.573,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15220.573]: port 2: FAULTY to LISTENING on INIT_COMPLETE,74.96500000000015,75,21,high,run04,boundary
15226.676,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15226.676]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,81.0679999999993,81,22,high,run04,boundary
15226.676,best_master,,,,fed13e.fffe.f4affe,ptp4l[15226.676]: selected best master clock fed13e.fffe.f4affe,81.0679999999993,81,23,high,run04,boundary
15226.677,ptp_timescale_mismatch,,,,,ptp4l[15226.677]: foreign master not using PTP timescale,81.0689999999995,81,24,high,run04,boundary
15227.699,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15227.699]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),82.09100000000035,82,25,high,run04,boundary
15243.702,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15243.702]: port 2: FAULTY to LISTENING on INIT_COMPLETE,98.09399999999914,98,26,high,run04,boundary
15251.042,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15251.042]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,105.43399999999929,105,27,high,run04,boundary
15251.042,best_master,,,,fed13e.fffe.f4affe,ptp4l[15251.042]: selected best master clock fed13e.fffe.f4affe,105.43399999999929,105,28,high,run04,boundary
15251.042,ptp_timescale_mismatch,,,,,ptp4l[15251.042]: foreign master not using PTP timescale,105.43399999999929,105,29,high,run04,boundary
15252.064,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[15252.064]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),106.45600000000013,106,30,high,run04,boundary
15268.065,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[15268.065]: port 2: FAULTY to LISTENING on INIT_COMPLETE,122.45700000000033,122,31,high,run04,boundary
15275.41,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[15275.410]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,129.80199999999968,130,32,high,run04,boundary
