t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
15154.96,819699,0,-473972,517416,ptp4l[15154.960]: master offset     819699 s0 freq -473972 path delay    517416,0.0,0,0,high,run04,boundary
15155.96,-383912,0,-473972,743316,ptp4l[15155.960]: master offset    -383912 s0 freq -473972 path delay    743316,1.0,1,1,high,run04,boundary
15156.961,578334,0,-473972,743316,ptp4l[15156.961]: master offset     578334 s0 freq -473972 path delay    743316,2.0010000000002037,2,2,high,run04,boundary
15157.963,-13328,0,-473972,919371,ptp4l[15157.963]: master offset     -13328 s0 freq -473972 path delay    919371,3.003000000000611,3,3,high,run04,boundary
15158.964,-378550,0,-473972,919371,ptp4l[15158.964]: master offset    -378550 s0 freq -473972 path delay    919371,4.004000000000815,4,4,high,run04,boundary
15159.967,207198,0,-473972,555092,ptp4l[15159.967]: master offset     207198 s0 freq -473972 path delay    555092,5.007000000001426,5,5,high,run04,boundary
15160.967,356485,0,-473972,547130,ptp4l[15160.967]: master offset     356485 s0 freq -473972 path delay    547130,6.007000000001426,6,6,high,run04,boundary
15161.968,354173,0,-473972,555092,ptp4l[15161.968]: master offset     354173 s0 freq -473972 path delay    555092,7.00800000000163,7,7,high,run04,boundary
15162.967,-120369,0,-473972,588749,ptp4l[15162.967]: master offset    -120369 s0 freq -473972 path delay    588749,8.007000000001426,8,8,high,run04,boundary
15163.97,-38794,0,-473972,555092,ptp4l[15163.970]: master offset     -38794 s0 freq -473972 path delay    555092,9.010000000000218,9,9,high,run04,boundary
15164.969,-244244,0,-473972,588749,ptp4l[15164.969]: master offset    -244244 s0 freq -473972 path delay    588749,10.009000000000015,10,10,high,run04,boundary
15165.971,1227961,0,-473972,547130,ptp4l[15165.971]: master offset    1227961 s0 freq -473972 path delay    547130,11.011000000000422,11,11,high,run04,boundary
15166.97,-352613,0,-473972,547130,ptp4l[15166.970]: master offset    -352613 s0 freq -473972 path delay    547130,12.010000000000218,12,12,high,run04,boundary
15167.97,158621,0,-473972,547130,ptp4l[15167.970]: master offset     158621 s0 freq -473972 path delay    547130,13.010000000000218,13,13,high,run04,boundary
15168.971,-269898,0,-473972,634784,ptp4l[15168.971]: master offset    -269898 s0 freq -473972 path delay    634784,14.011000000000422,14,14,high,run04,boundary
15169.971,-356944,0,-473972,634784,ptp4l[15169.971]: master offset    -356944 s0 freq -473972 path delay    634784,15.011000000000422,15,15,high,run04,boundary
15170.971,-321583,1,-545287,572680,ptp4l[15170.971]: master offset    -321583 s1 freq -545287 path delay    572680,16.011000000000422,16,16,high,run04,boundary
15171.972,109358,2,-534242,572680,ptp4l[15171.972]: master offset     109358 s2 freq -534242 path delay    572680,17.012000000000626,17,17,high,run04,boundary
15172.972,-142075,2,-559528,572680,ptp4l[15172.972]: master offset    -142075 s2 freq -559528 path delay    572680,18.012000000000626,18,18,high,run04,boundary
15173.972,-201559,2,-565678,517861,ptp4l[15173.972]: master offset    -201559 s2 freq -565678 path delay    517861,19.012000000000626,19,19,high,run04,boundary
15174.972,-237796,2,-569539,510658,ptp4l[15174.972]: master offset    -237796 s2 freq -569539 path delay    510658,20.012000000000626,20,20,high,run04,boundary
15175.973,-161704,2,-562092,481945,ptp4l[15175.973]: master offset    -161704 s2 freq -562092 path delay    481945,21.01300000000083,21,21,high,run04,boundary
15176.973,-51870,2,-551160,481945,ptp4l[15176.973]: master offset     -51870 s2 freq -551160 path delay    481945,22.01300000000083,22,22,high,run04,boundary
15177.975,88213,2,-537064,510658,ptp4l[15177.975]: master offset      88213 s2 freq -537064 path delay    510658,23.015000000001237,23,23,high,run04,boundary
15178.974,-303963,2,-576585,510658,ptp4l[15178.974]: master offset    -303963 s2 freq -576585 path delay    510658,24.014000000001033,24,24,high,run04,boundary
15179.976,310648,2,-514813,510658,ptp4l[15179.976]: master offset     310648 s2 freq -514813 path delay    510658,25.01600000000144,25,25,high,run04,boundary
15180.976,-346698,2,-580895,510658,ptp4l[15180.976]: master offset    -346698 s2 freq -580895 path delay    510658,26.01600000000144,26,26,high,run04,boundary
15181.978,273208,2,-518631,459509,ptp4l[15181.978]: master offset     273208 s2 freq -518631 path delay    459509,27.01800000000003,27,27,high,run04,boundary
15182.978,-102699,2,-556324,459509,ptp4l[15182.978]: master offset    -102699 s2 freq -556324 path delay    459509,28.01800000000003,28,28,high,run04,boundary
15183.98,779722,2,-467302,459509,ptp4l[15183.980]: master offset     779722 s2 freq -467302 path delay    459509,29.020000000000437,29,29,high,run04,boundary
15184.98,-200471,2,-565522,676860,ptp4l[15184.980]: master offset    -200471 s2 freq -565522 path delay    676860,30.020000000000437,30,30,high,run04,boundary
15185.982,137698,2,-531568,714159,ptp4l[15185.982]: master offset     137698 s2 freq -531568 path delay    714159,31.022000000000844,31,31,high,run04,boundary
15186.981,-327269,2,-578392,703094,ptp4l[15186.981]: master offset    -327269 s2 freq -578392 path delay    703094,32.02100000000064,32,32,high,run04,boundary
15187.983,-10985,2,-546774,703094,ptp4l[15187.983]: master offset     -10985 s2 freq -546774 path delay    703094,33.02300000000105,33,33,high,run04,boundary
15188.983,-186206,2,-564482,714537,ptp4l[15188.983]: master offset    -186206 s2 freq -564482 path delay    714537,34.02300000000105,34,34,high,run04,boundary
15189.983,278565,2,-517727,714537,ptp4l[15189.983]: master offset     278565 s2 freq -517727 path delay    714537,35.02300000000105,35,35,high,run04,boundary
15190.984,509930,2,-494080,714537,ptp4l[15190.984]: master offset     509930 s2 freq -494080 path delay    714537,36.02400000000125,36,36,high,run04,boundary
15191.986,-13619,2,-546449,810971,ptp4l[15191.986]: master offset     -13619 s2 freq -546449 path delay    810971,37.02600000000166,37,37,high,run04,boundary
15192.985,-419424,2,-587449,810971,ptp4l[15192.985]: master offset    -419424 s2 freq -587449 path delay    810971,38.025000000001455,38,38,high,run04,boundary
15193.987,54123,2,-540040,714537,ptp4l[15193.987]: master offset      54123 s2 freq -540040 path delay    714537,39.027000000000044,39,39,high,run04,boundary
15194.987,-271819,2,-572906,703094,ptp4l[15194.987]: master offset    -271819 s2 freq -572906 path delay    703094,40.027000000000044,40,40,high,run04,boundary
15195.99,1740847,2,-369899,703094,ptp4l[15195.990]: master offset    1740847 s2 freq -369899 path delay    703094,41.030000000000655,41,41,high,run04,boundary
15196.988,-403733,2,-584760,703094,ptp4l[15196.988]: master offset    -403733 s2 freq -584760 path delay    703094,42.02800000000025,42,42,high,run04,boundary
15197.99,-128035,2,-557319,695409,ptp4l[15197.990]: master offset    -128035 s2 freq -557319 path delay    695409,43.030000000000655,43,43,high,run04,boundary
15198.989,-465465,2,-591527,632975,ptp4l[15198.989]: master offset    -465465 s2 freq -591527 path delay    632975,44.02900000000045,44,44,high,run04,boundary
15199.991,731666,2,-471082,539335,ptp4l[15199.991]: master offset     731666 s2 freq -471082 path delay    539335,45.03100000000086,45,45,high,run04,boundary
15200.99,-211806,2,-565641,539335,ptp4l[15200.990]: master offset    -211806 s2 freq -565641 path delay    539335,46.030000000000655,46,46,high,run04,boundary
15201.993,403614,2,-503696,471381,ptp4l[15201.993]: master offset     403614 s2 freq -503696 path delay    471381,47.033000000001266,47,47,high,run04,boundary
