t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
16957.902,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16957.902]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run10,boundary
16957.902,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16957.902]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run10,boundary
16957.902,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[16957.902]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,high,run10,boundary
16960.577,new_foreign_master,1.0,,,8253d8.fffe.3f8d80-1,ptp4l[16960.577]: port 1: new foreign master 8253d8.fffe.3f8d80-1,2.6750000000029104,3,3,high,run10,boundary
16964.583,best_master,,,,8253d8.fffe.3f8d80,ptp4l[16964.583]: selected best master clock 8253d8.fffe.3f8d80,6.681000000000495,7,4,high,run10,boundary
16964.584,ptp_timescale_mismatch,,,,,ptp4l[16964.584]: foreign master not using PTP timescale,6.6820000000006985,7,5,high,run10,boundary
16964.584,state,1.0,LISTENING,UNCALIBRATED,RS_SLAVE,ptp4l[16964.584]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE,6.6820000000006985,7,6,high,run10,boundary
16964.584,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16964.584]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.6820000000006985,7,7,high,run10,boundary
16964.584,best_master,,,,8253d8.fffe.3f8d80,ptp4l[16964.584]: selected best master clock 8253d8.fffe.3f8d80,6.6820000000006985,7,8,high,run10,boundary
16964.584,ptp_timescale_mismatch,,,,,ptp4l[16964.584]: foreign master not using PTP timescale,6.6820000000006985,7,9,high,run10,boundary
16965.606,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16965.606]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),7.7040000000015425,8,10,high,run10,boundary
16981.607,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[16981.607]: port 2: FAULTY to LISTENING on INIT_COMPLETE,23.705000000001746,24,11,high,run10,boundary
16983.592,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[16983.592]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.69000000000233,26,12,high,run10,boundary
16988.573,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[16988.573]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,30.671000000002095,31,13,high,run10,boundary
16988.573,best_master,,,,8253d8.fffe.3f8d80,ptp4l[16988.573]: selected best master clock 8253d8.fffe.3f8d80,30.671000000002095,31,14,high,run10,boundary
16988.573,ptp_timescale_mismatch,,,,,ptp4l[16988.573]: foreign master not using PTP timescale,30.671000000002095,31,15,high,run10,boundary
16989.595,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[16989.595]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),31.69300000000294,32,16,high,run10,boundary
