sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-05T08:10:21+00:00,1775376621.0,0.0,0,1.6e-08,0.016,-1.6063e-05,-16.063,low,run03
1,2026-04-05T08:11:22+00:00,1775376682.0,61.0,61,1.6e-08,0.016,-1.6063e-05,-16.063,low,run03
2,2026-04-05T08:12:24+00:00,1775376744.0,123.0,123,1.7e-08,0.017,-1.6063e-05,-16.063,low,run03
3,2026-04-05T08:13:25+00:00,1775376805.0,184.0,184,0.000249282,249.28199999999998,0.000254095,254.09500000000003,low,run03
4,2026-04-05T08:14:27+00:00,1775376867.0,246.0,246,0.000223748,223.74800000000002,0.000254095,254.09500000000003,low,run03
5,2026-04-05T08:15:28+00:00,1775376928.0,307.0,307,0.000198219,198.219,0.000254095,254.09500000000003,low,run03
6,2026-04-05T08:16:30+00:00,1775376990.0,369.0,369,0.000172683,172.683,0.000254095,254.09500000000003,low,run03
7,2026-04-05T08:17:31+00:00,1775377051.0,430.0,430,0.000591624,591.624,0.000503612,503.61199999999997,low,run03
8,2026-04-05T08:18:33+00:00,1775377113.0,492.0,492,0.000461058,461.058,0.000503612,503.61199999999997,low,run03
9,2026-04-05T08:19:35+00:00,1775377175.0,554.0,554,-5.5209e-05,-55.208999999999996,-0.000522468,-522.468,low,run03
