sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T08:10:21+00:00,1775376621.0,0.0,0,servergm,-5.3160000000000004e-06,-5.316000000000001,0.00015099999999999998,150.99999999999997,low,run03
1,2026-04-05T08:11:22+00:00,1775376682.0,61.0,61,servergm,-9.225e-06,-9.225000000000001,0.00015099999999999998,150.99999999999997,low,run03
2,2026-04-05T08:12:24+00:00,1775376744.0,123.0,123,servergm,-1.3e-05,-13.0,0.00015099999999999998,150.99999999999997,low,run03
3,2026-04-05T08:13:25+00:00,1775376805.0,184.0,184,servergm,2.165e-06,2.165,0.00016099999999999998,160.99999999999997,low,run03
4,2026-04-05T08:14:27+00:00,1775376867.0,246.0,246,servergm,1.3e-05,13.0,0.00016099999999999998,160.99999999999997,low,run03
5,2026-04-05T08:15:28+00:00,1775376928.0,307.0,307,servergm,2.4e-05,24.0,0.00016099999999999998,160.99999999999997,low,run03
6,2026-04-05T08:16:30+00:00,1775376990.0,369.0,369,servergm,3.4e-05,34.0,0.00016099999999999998,160.99999999999997,low,run03
7,2026-04-05T08:17:31+00:00,1775377051.0,430.0,430,servergm,6.77e-06,6.7700000000000005,0.000166,166.0,low,run03
8,2026-04-05T08:18:33+00:00,1775377113.0,492.0,492,servergm,1.8e-05,18.0,0.000166,166.0,low,run03
9,2026-04-05T08:19:35+00:00,1775377175.0,554.0,554,servergm,-1.29e-07,-0.129,0.000158,158.0,low,run03
