t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
76644.0,21:17:24,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,medium,run07,boundary
76659.0,21:17:39,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,medium,run07,boundary
76696.0,21:18:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,52.0,52,2,medium,run07,boundary
76711.0,21:18:31,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,67.0,67,3,medium,run07,boundary
76726.0,21:18:46,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,82.0,82,4,medium,run07,boundary
76741.0,21:19:01,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,97.0,97,5,medium,run07,boundary
76756.0,21:19:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,112.0,112,6,medium,run07,boundary
76771.0,21:19:31,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,127.0,127,7,medium,run07,boundary
76786.0,21:19:46,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,142.0,142,8,medium,run07,boundary
76801.0,21:20:01,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,157.0,157,9,medium,run07,boundary
76816.0,21:20:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,172.0,172,10,medium,run07,boundary
76831.0,21:20:31,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,187.0,187,11,medium,run07,boundary
76846.0,21:20:46,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,202.0,202,12,medium,run07,boundary
76861.0,21:21:01,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,217.0,217,13,medium,run07,boundary
76876.0,21:21:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,232.0,232,14,medium,run07,boundary
76892.0,21:21:32,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,248.0,248,15,medium,run07,boundary
76907.0,21:21:47,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,263.0,263,16,medium,run07,boundary
76922.0,21:22:02,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,278.0,278,17,medium,run07,boundary
76937.0,21:22:17,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,293.0,293,18,medium,run07,boundary
76952.0,21:22:32,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,308.0,308,19,medium,run07,boundary
76967.0,21:22:47,serverntp,127.127.1.0,9,u,10.0,64,1,1,,False,1.7487,0.4053,0.0,serverntp       127.127.1.0      9 u   10   64    1   1.7487   0.4053   0.0000,323.0,323,20,medium,run07,boundary
76982.0,21:23:02,serverntp,127.127.1.0,9,u,25.0,64,1,1,,False,1.7487,0.4053,0.0,serverntp       127.127.1.0      9 u   25   64    1   1.7487   0.4053   0.0000,338.0,338,21,medium,run07,boundary
76997.0,21:23:17,serverntp,127.127.1.0,9,u,40.0,64,1,1,,False,1.7487,0.4053,0.0,serverntp       127.127.1.0      9 u   40   64    1   1.7487   0.4053   0.0000,353.0,353,22,medium,run07,boundary
77012.0,21:23:32,serverntp,127.127.1.0,9,u,55.0,64,1,1,,False,1.7487,0.4053,0.0,serverntp       127.127.1.0      9 u   55   64    1   1.7487   0.4053   0.0000,368.0,368,23,medium,run07,boundary
77027.0,21:23:47,serverntp,127.127.1.0,9,u,3.0,64,3,3,,False,0.9615,0.2474,0.1579,serverntp       127.127.1.0      9 u    3   64    3   0.9615   0.2474   0.1579,383.0,383,24,medium,run07,boundary
77042.0,21:24:02,serverntp,127.127.1.0,9,u,18.0,64,3,3,,False,0.9615,0.2474,0.1579,serverntp       127.127.1.0      9 u   18   64    3   0.9615   0.2474   0.1579,398.0,398,25,medium,run07,boundary
77057.0,21:24:17,serverntp,127.127.1.0,9,u,33.0,64,3,3,,False,0.9615,0.2474,0.1579,serverntp       127.127.1.0      9 u   33   64    3   0.9615   0.2474   0.1579,413.0,413,26,medium,run07,boundary
77072.0,21:24:32,serverntp,127.127.1.0,9,u,48.0,64,3,3,,False,0.9615,0.2474,0.1579,serverntp       127.127.1.0      9 u   48   64    3   0.9615   0.2474   0.1579,428.0,428,27,medium,run07,boundary
77087.0,21:24:47,serverntp,127.127.1.0,9,u,63.0,64,3,3,,False,0.9615,0.2474,0.1579,serverntp       127.127.1.0      9 u   63   64    3   0.9615   0.2474   0.1579,443.0,443,28,medium,run07,boundary
77102.0,21:25:02,serverntp,127.127.1.0,9,u,11.0,64,7,7,,False,1.369,-0.0317,0.3667,serverntp       127.127.1.0      9 u   11   64    7   1.3690  -0.0317   0.3667,458.0,458,29,medium,run07,boundary
77117.0,21:25:17,serverntp,127.127.1.0,9,u,26.0,64,7,7,,False,1.369,-0.0317,0.3667,serverntp       127.127.1.0      9 u   26   64    7   1.3690  -0.0317   0.3667,473.0,473,30,medium,run07,boundary
77133.0,21:25:33,serverntp,127.127.1.0,9,u,41.0,64,7,7,,False,1.369,-0.0317,0.3667,serverntp       127.127.1.0      9 u   41   64    7   1.3690  -0.0317   0.3667,489.0,489,31,medium,run07,boundary
77148.0,21:25:48,serverntp,127.127.1.0,9,u,56.0,64,7,7,,False,1.369,-0.0317,0.3667,serverntp       127.127.1.0      9 u   56   64    7   1.3690  -0.0317   0.3667,504.0,504,32,medium,run07,boundary
77163.0,21:26:03,serverntp,127.127.1.0,9,u,5.0,64,17,15,*,True,1.9996,0.2864,0.1974,*serverntp       127.127.1.0      9 u    5   64   17   1.9996   0.2864   0.1974,519.0,519,33,medium,run07,boundary
77178.0,21:26:18,serverntp,127.127.1.0,9,u,20.0,64,17,15,*,True,1.9996,0.2864,0.1974,*serverntp       127.127.1.0      9 u   20   64   17   1.9996   0.2864   0.1974,534.0,534,34,medium,run07,boundary
77193.0,21:26:33,serverntp,127.127.1.0,9,u,35.0,64,17,15,*,True,1.9996,0.2864,0.1974,*serverntp       127.127.1.0      9 u   35   64   17   1.9996   0.2864   0.1974,549.0,549,35,medium,run07,boundary
77208.0,21:26:48,serverntp,127.127.1.0,9,u,50.0,64,17,15,*,True,1.9996,0.2864,0.1974,*serverntp       127.127.1.0      9 u   50   64   17   1.9996   0.2864   0.1974,564.0,564,36,medium,run07,boundary
77223.0,21:27:03,serverntp,127.127.1.0,9,u,,64,37,31,*,True,1.8466,-0.0154,0.2905,*serverntp       127.127.1.0      9 u    -   64   37   1.8466  -0.0154   0.2905,579.0,579,37,medium,run07,boundary
77238.0,21:27:18,serverntp,127.127.1.0,9,u,15.0,64,37,31,*,True,1.8466,-0.0154,0.2905,*serverntp       127.127.1.0      9 u   15   64   37   1.8466  -0.0154   0.2905,594.0,594,38,medium,run07,boundary
77253.0,21:27:33,serverntp,127.127.1.0,9,u,30.0,64,37,31,*,True,1.8466,-0.0154,0.2905,*serverntp       127.127.1.0      9 u   30   64   37   1.8466  -0.0154   0.2905,609.0,609,39,medium,run07,boundary
77268.0,21:27:48,serverntp,127.127.1.0,9,u,45.0,64,37,31,*,True,1.8466,-0.0154,0.2905,*serverntp       127.127.1.0      9 u   45   64   37   1.8466  -0.0154   0.2905,624.0,624,40,medium,run07,boundary
77283.0,21:28:03,serverntp,127.127.1.0,9,u,60.0,64,37,31,*,True,1.8466,-0.0154,0.2905,*serverntp       127.127.1.0      9 u   60   64   37   1.8466  -0.0154   0.2905,639.0,639,41,medium,run07,boundary
77298.0,21:28:18,serverntp,127.127.1.0,9,u,10.0,64,77,63,*,True,3.7509,1.5671,1.3994,*serverntp       127.127.1.0      9 u   10   64   77   3.7509   1.5671   1.3994,654.0,654,42,medium,run07,boundary
77313.0,21:28:33,serverntp,127.127.1.0,9,u,25.0,64,77,63,*,True,3.7509,1.5671,1.3994,*serverntp       127.127.1.0      9 u   25   64   77   3.7509   1.5671   1.3994,669.0,669,43,medium,run07,boundary
77328.0,21:28:48,serverntp,127.127.1.0,9,u,40.0,64,77,63,*,True,3.7509,1.5671,1.3994,*serverntp       127.127.1.0      9 u   40   64   77   3.7509   1.5671   1.3994,684.0,684,44,medium,run07,boundary
77343.0,21:29:03,serverntp,127.127.1.0,9,u,55.0,64,77,63,*,True,3.7509,1.5671,1.3994,*serverntp       127.127.1.0      9 u   55   64   77   3.7509   1.5671   1.3994,699.0,699,45,medium,run07,boundary
77359.0,21:29:19,serverntp,127.127.1.0,9,u,5.0,64,177,127,*,True,1.4619,0.1409,0.6043,*serverntp       127.127.1.0      9 u    5   64  177   1.4619   0.1409   0.6043,715.0,715,46,medium,run07,boundary
77374.0,21:29:34,serverntp,127.127.1.0,9,u,20.0,64,177,127,*,True,1.4619,0.1409,0.6043,*serverntp       127.127.1.0      9 u   20   64  177   1.4619   0.1409   0.6043,730.0,730,47,medium,run07,boundary
