t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
76644.0,21:17:24,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,medium,run07,client
76659.0,21:17:39,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,medium,run07,client
76696.0,21:18:16,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,52.0,52,2,medium,run07,client
76711.0,21:18:31,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,67.0,67,3,medium,run07,client
76726.0,21:18:46,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,82.0,82,4,medium,run07,client
76741.0,21:19:01,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,97.0,97,5,medium,run07,client
76756.0,21:19:16,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,112.0,112,6,medium,run07,client
76771.0,21:19:31,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,127.0,127,7,medium,run07,client
76786.0,21:19:46,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,142.0,142,8,medium,run07,client
76801.0,21:20:01,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,157.0,157,9,medium,run07,client
76816.0,21:20:16,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,172.0,172,10,medium,run07,client
76831.0,21:20:31,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,187.0,187,11,medium,run07,client
76846.0,21:20:46,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,202.0,202,12,medium,run07,client
76861.0,21:21:01,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,217.0,217,13,medium,run07,client
76876.0,21:21:16,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,232.0,232,14,medium,run07,client
76892.0,21:21:32,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,248.0,248,15,medium,run07,client
76907.0,21:21:47,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,263.0,263,16,medium,run07,client
76922.0,21:22:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,278.0,278,17,medium,run07,client
76937.0,21:22:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,293.0,293,18,medium,run07,client
76952.0,21:22:32,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,308.0,308,19,medium,run07,client
76967.0,21:22:47,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,323.0,323,20,medium,run07,client
76982.0,21:23:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,338.0,338,21,medium,run07,client
76997.0,21:23:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,353.0,353,22,medium,run07,client
77012.0,21:23:32,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,368.0,368,23,medium,run07,client
77027.0,21:23:47,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,383.0,383,24,medium,run07,client
77042.0,21:24:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,398.0,398,25,medium,run07,client
77057.0,21:24:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,413.0,413,26,medium,run07,client
77072.0,21:24:32,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,428.0,428,27,medium,run07,client
77087.0,21:24:47,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,443.0,443,28,medium,run07,client
77102.0,21:25:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,458.0,458,29,medium,run07,client
77117.0,21:25:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,473.0,473,30,medium,run07,client
77133.0,21:25:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,489.0,489,31,medium,run07,client
77148.0,21:25:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,504.0,504,32,medium,run07,client
77163.0,21:26:03,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,519.0,519,33,medium,run07,client
77178.0,21:26:18,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,534.0,534,34,medium,run07,client
77208.0,21:26:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64    1  21.8467  -9.7007   1.9813,564.0,564,35,medium,run07,client
77223.0,21:27:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64    1  21.8467  -9.7007   1.9813,579.0,579,36,medium,run07,client
77238.0,21:27:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64    1  21.8467  -9.7007   1.9813,594.0,594,37,medium,run07,client
77253.0,21:27:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64    1  21.8467  -9.7007   1.9813,609.0,609,38,medium,run07,client
77268.0,21:27:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    9   64    3  17.9230  -8.2373   1.3223,624.0,624,39,medium,run07,client
77283.0,21:28:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   24   64    3  17.9230  -8.2373   1.3223,639.0,639,40,medium,run07,client
77298.0,21:28:18,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   39   64    3  17.9230  -8.2373   1.3223,654.0,654,41,medium,run07,client
77313.0,21:28:33,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   54   64    3  17.9230  -8.2373   1.3223,669.0,669,42,medium,run07,client
77328.0,21:28:48,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    3   64    7  19.7788  -8.5801   1.2214,684.0,684,43,medium,run07,client
77343.0,21:29:03,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   18   64    7  19.7788  -8.5801   1.2214,699.0,699,44,medium,run07,client
77359.0,21:29:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   33   64    7  19.7788  -8.5801   1.2214,715.0,715,45,medium,run07,client
77374.0,21:29:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   48   64    7  19.7788  -8.5801   1.2214,730.0,730,46,medium,run07,client
77389.0,21:29:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   63   64    7  19.7788  -8.5801   1.2214,745.0,745,47,medium,run07,client
77404.0,21:30:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   12   64   17  21.4363  -9.5983   1.6324,760.0,760,48,medium,run07,client
77419.0,21:30:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   27   64   17  21.4363  -9.5983   1.6324,775.0,775,49,medium,run07,client
77434.0,21:30:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   42   64   17  21.4363  -9.5983   1.6324,790.0,790,50,medium,run07,client
77449.0,21:30:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   57   64   17  21.4363  -9.5983   1.6324,805.0,805,51,medium,run07,client
77464.0,21:31:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64   37  22.3708  -9.8352   1.3440,820.0,820,52,medium,run07,client
77479.0,21:31:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64   37  22.3708  -9.8352   1.3440,835.0,835,53,medium,run07,client
77494.0,21:31:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64   37  22.3708  -9.8352   1.3440,850.0,850,54,medium,run07,client
77509.0,21:31:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64   37  22.3708  -9.8352   1.3440,865.0,865,55,medium,run07,client
77524.0,21:32:04,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64   37  22.3708  -9.8352   1.3440,880.0,880,56,medium,run07,client
77539.0,21:32:19,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   11   64   77  16.3069  -4.1660   4.7400,895.0,895,57,medium,run07,client
77554.0,21:32:34,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   26   64   77  16.3069  -4.1660   4.7400,910.0,910,58,medium,run07,client
77569.0,21:32:49,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   41   64   77  16.3069  -4.1660   4.7400,925.0,925,59,medium,run07,client
