t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
5806.362,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[5806.362]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run03,boundary
5806.362,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[5806.362]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run03,boundary
5806.362,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[5806.362]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run03,boundary
5810.128,new_foreign_master,1.0,,,a6176b.fffe.a1d06d-1,ptp4l[5810.128]: port 1: new foreign master a6176b.fffe.a1d06d-1,3.7659999999996217,4,3,low,run03,boundary
5812.547,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[5812.547]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.184999999999491,6,4,low,run03,boundary
5813.87,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[5813.870]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.507999999999811,8,5,low,run03,boundary
5814.128,best_master,,,,a6176b.fffe.a1d06d,ptp4l[5814.128]: selected best master clock a6176b.fffe.a1d06d,7.765999999999622,8,6,low,run03,boundary
5814.129,ptp_timescale_mismatch,,,,,ptp4l[5814.129]: foreign master not using PTP timescale,7.766999999999825,8,7,low,run03,boundary
5814.129,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[5814.129]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.766999999999825,8,8,low,run03,boundary
5833.141,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[5833.141]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.77899999999954,27,9,low,run03,boundary
5918.957,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[5918.957]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),112.59500000000025,113,10,low,run03,boundary
5934.959,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[5934.959]: port 2: FAULTY to LISTENING on INIT_COMPLETE,128.59699999999975,129,11,low,run03,boundary
5941.101,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[5941.101]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,134.73899999999958,135,12,low,run03,boundary
5941.101,best_master,,,,a6176b.fffe.a1d06d,ptp4l[5941.101]: selected best master clock a6176b.fffe.a1d06d,134.73899999999958,135,13,low,run03,boundary
5941.101,ptp_timescale_mismatch,,,,,ptp4l[5941.101]: foreign master not using PTP timescale,134.73899999999958,135,14,low,run03,boundary
