t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
9400.392,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9400.392]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,low,run15,boundary
9400.392,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9400.392]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,low,run15,boundary
9400.392,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[9400.392]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,low,run15,boundary
9404.121,new_foreign_master,1.0,,,5656da.fffe.e5b4d5-1,ptp4l[9404.121]: port 1: new foreign master 5656da.fffe.e5b4d5-1,3.7289999999993597,4,3,low,run15,boundary
9407.044,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9407.044]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.652000000000044,7,4,low,run15,boundary
9408.048,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[9408.048]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.656000000000859,8,5,low,run15,boundary
9408.123,best_master,,,,5656da.fffe.e5b4d5,ptp4l[9408.123]: selected best master clock 5656da.fffe.e5b4d5,7.730999999999767,8,6,low,run15,boundary
9408.123,ptp_timescale_mismatch,,,,,ptp4l[9408.123]: foreign master not using PTP timescale,7.730999999999767,8,7,low,run15,boundary
9408.124,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[9408.124]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.731999999999971,8,8,low,run15,boundary
9426.159,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[9426.159]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,25.766999999999825,26,9,low,run15,boundary
9516.336,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[9516.336]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,115.9439999999995,116,10,low,run15,boundary
9532.362,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[9532.362]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,131.96999999999935,132,11,low,run15,boundary
9636.556,state,1.0,SLAVE,UNCALIBRATED,SYNCHRONIZATION_FAULT,ptp4l[9636.556]: port 1: SLAVE to UNCALIBRATED on SYNCHRONIZATION_FAULT,236.16400000000067,236,12,low,run15,boundary
9652.592,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[9652.592]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,252.20000000000073,252,13,low,run15,boundary
