t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
64036.0,17:47:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,0.0,0,0,low,run14,boundary
64051.0,17:47:31,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,15.0,15,1,low,run14,boundary
64066.0,17:47:46,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,30.0,30,2,low,run14,boundary
64081.0,17:48:01,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,45.0,45,3,low,run14,boundary
64096.0,17:48:16,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,60.0,60,4,low,run14,boundary
64111.0,17:48:31,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,75.0,75,5,low,run14,boundary
64126.0,17:48:46,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,90.0,90,6,low,run14,boundary
64141.0,17:49:01,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,105.0,105,7,low,run14,boundary
64157.0,17:49:17,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,121.0,121,8,low,run14,boundary
64172.0,17:49:32,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,136.0,136,9,low,run14,boundary
64187.0,17:49:47,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,151.0,151,10,low,run14,boundary
64202.0,17:50:02,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,166.0,166,11,low,run14,boundary
64217.0,17:50:17,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,181.0,181,12,low,run14,boundary
64232.0,17:50:32,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,196.0,196,13,low,run14,boundary
64247.0,17:50:47,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,211.0,211,14,low,run14,boundary
64262.0,17:51:02,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,226.0,226,15,low,run14,boundary
64277.0,17:51:17,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,241.0,241,16,low,run14,boundary
64292.0,17:51:32,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,256.0,256,17,low,run14,boundary
64307.0,17:51:47,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,271.0,271,18,low,run14,boundary
64322.0,17:52:02,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,286.0,286,19,low,run14,boundary
64337.0,17:52:17,serverntp,.INIT.,16,u,,64,0,0,,False,0.0,0.0,0.0002,serverntp       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,301.0,301,20,low,run14,boundary
64352.0,17:52:32,serverntp,127.127.1.0,9,u,4.0,64,1,1,,False,1.7645,0.4515,0.0,serverntp       127.127.1.0      9 u    4   64    1   1.7645   0.4515   0.0000,316.0,316,21,low,run14,boundary
64367.0,17:52:47,serverntp,127.127.1.0,9,u,19.0,64,1,1,,False,1.7645,0.4515,0.0,serverntp       127.127.1.0      9 u   19   64    1   1.7645   0.4515   0.0000,331.0,331,22,low,run14,boundary
64382.0,17:53:02,serverntp,127.127.1.0,9,u,34.0,64,1,1,,False,1.7645,0.4515,0.0,serverntp       127.127.1.0      9 u   34   64    1   1.7645   0.4515   0.0000,346.0,346,23,low,run14,boundary
64398.0,17:53:18,serverntp,127.127.1.0,9,u,49.0,64,1,1,,False,1.7645,0.4515,0.0,serverntp       127.127.1.0      9 u   49   64    1   1.7645   0.4515   0.0000,362.0,362,24,low,run14,boundary
64413.0,17:53:33,serverntp,127.127.1.0,9,u,,64,3,3,,False,2.0134,0.7284,0.2769,serverntp       127.127.1.0      9 u    -   64    3   2.0134   0.7284   0.2769,377.0,377,25,low,run14,boundary
64428.0,17:53:48,serverntp,127.127.1.0,9,u,15.0,64,3,3,,False,2.0134,0.7284,0.2769,serverntp       127.127.1.0      9 u   15   64    3   2.0134   0.7284   0.2769,392.0,392,26,low,run14,boundary
64443.0,17:54:03,serverntp,127.127.1.0,9,u,30.0,64,3,3,,False,2.0134,0.7284,0.2769,serverntp       127.127.1.0      9 u   30   64    3   2.0134   0.7284   0.2769,407.0,407,27,low,run14,boundary
64458.0,17:54:18,serverntp,127.127.1.0,9,u,45.0,64,3,3,,False,2.0134,0.7284,0.2769,serverntp       127.127.1.0      9 u   45   64    3   2.0134   0.7284   0.2769,422.0,422,28,low,run14,boundary
64473.0,17:54:33,serverntp,127.127.1.0,9,u,60.0,64,3,3,,False,2.0134,0.7284,0.2769,serverntp       127.127.1.0      9 u   60   64    3   2.0134   0.7284   0.2769,437.0,437,29,low,run14,boundary
64488.0,17:54:48,serverntp,127.127.1.0,9,u,11.0,64,7,7,,False,1.1952,0.3421,0.2838,serverntp       127.127.1.0      9 u   11   64    7   1.1952   0.3421   0.2838,452.0,452,30,low,run14,boundary
64503.0,17:55:03,serverntp,127.127.1.0,9,u,26.0,64,7,7,,False,1.1952,0.3421,0.2838,serverntp       127.127.1.0      9 u   26   64    7   1.1952   0.3421   0.2838,467.0,467,31,low,run14,boundary
64518.0,17:55:18,serverntp,127.127.1.0,9,u,41.0,64,7,7,,False,1.1952,0.3421,0.2838,serverntp       127.127.1.0      9 u   41   64    7   1.1952   0.3421   0.2838,482.0,482,32,low,run14,boundary
64533.0,17:55:33,serverntp,127.127.1.0,9,u,56.0,64,7,7,,False,1.1952,0.3421,0.2838,serverntp       127.127.1.0      9 u   56   64    7   1.1952   0.3421   0.2838,497.0,497,33,low,run14,boundary
64548.0,17:55:48,serverntp,127.127.1.0,9,u,6.0,64,17,15,*,True,2.0236,0.6117,0.1932,*serverntp       127.127.1.0      9 u    6   64   17   2.0236   0.6117   0.1932,512.0,512,34,low,run14,boundary
64563.0,17:56:03,serverntp,127.127.1.0,9,u,21.0,64,17,15,*,True,2.0236,0.6117,0.1932,*serverntp       127.127.1.0      9 u   21   64   17   2.0236   0.6117   0.1932,527.0,527,35,low,run14,boundary
64578.0,17:56:18,serverntp,127.127.1.0,9,u,36.0,64,17,15,*,True,2.0236,0.6117,0.1932,*serverntp       127.127.1.0      9 u   36   64   17   2.0236   0.6117   0.1932,542.0,542,36,low,run14,boundary
64593.0,17:56:33,serverntp,127.127.1.0,9,u,51.0,64,17,15,*,True,2.0236,0.6117,0.1932,*serverntp       127.127.1.0      9 u   51   64   17   2.0236   0.6117   0.1932,557.0,557,37,low,run14,boundary
64608.0,17:56:48,serverntp,127.127.1.0,9,u,66.0,64,17,15,*,True,2.0236,0.6117,0.1932,*serverntp       127.127.1.0      9 u   66   64   17   2.0236   0.6117   0.1932,572.0,572,38,low,run14,boundary
64624.0,17:57:04,serverntp,127.127.1.0,9,u,14.0,64,37,31,*,True,2.2294,0.6528,0.19,*serverntp       127.127.1.0      9 u   14   64   37   2.2294   0.6528   0.1900,588.0,588,39,low,run14,boundary
64639.0,17:57:19,serverntp,127.127.1.0,9,u,29.0,64,37,31,*,True,2.2294,0.6528,0.19,*serverntp       127.127.1.0      9 u   29   64   37   2.2294   0.6528   0.1900,603.0,603,40,low,run14,boundary
64654.0,17:57:34,serverntp,127.127.1.0,9,u,44.0,64,37,31,*,True,2.2294,0.6528,0.19,*serverntp       127.127.1.0      9 u   44   64   37   2.2294   0.6528   0.1900,618.0,618,41,low,run14,boundary
64669.0,17:57:49,serverntp,127.127.1.0,9,u,59.0,64,37,31,*,True,2.2294,0.6528,0.19,*serverntp       127.127.1.0      9 u   59   64   37   2.2294   0.6528   0.1900,633.0,633,42,low,run14,boundary
64684.0,17:58:04,serverntp,127.127.1.0,9,u,10.0,64,77,63,*,True,1.5803,0.3784,0.2276,*serverntp       127.127.1.0      9 u   10   64   77   1.5803   0.3784   0.2276,648.0,648,43,low,run14,boundary
64699.0,17:58:19,serverntp,127.127.1.0,9,u,25.0,64,77,63,*,True,1.5803,0.3784,0.2276,*serverntp       127.127.1.0      9 u   25   64   77   1.5803   0.3784   0.2276,663.0,663,44,low,run14,boundary
64714.0,17:58:34,serverntp,127.127.1.0,9,u,40.0,64,77,63,*,True,1.5803,0.3784,0.2276,*serverntp       127.127.1.0      9 u   40   64   77   1.5803   0.3784   0.2276,678.0,678,45,low,run14,boundary
64729.0,17:58:49,serverntp,127.127.1.0,9,u,55.0,64,77,63,*,True,1.5803,0.3784,0.2276,*serverntp       127.127.1.0      9 u   55   64   77   1.5803   0.3784   0.2276,693.0,693,46,low,run14,boundary
64744.0,17:59:04,serverntp,127.127.1.0,9,u,5.0,64,177,127,*,True,2.0897,0.0945,0.4565,*serverntp       127.127.1.0      9 u    5   64  177   2.0897   0.0945   0.4565,708.0,708,47,low,run14,boundary
64759.0,17:59:19,serverntp,127.127.1.0,9,u,20.0,64,177,127,*,True,2.0897,0.0945,0.4565,*serverntp       127.127.1.0      9 u   20   64  177   2.0897   0.0945   0.4565,723.0,723,48,low,run14,boundary
64774.0,17:59:34,serverntp,127.127.1.0,9,u,36.0,64,177,127,*,True,2.0897,0.0945,0.4565,*serverntp       127.127.1.0      9 u   36   64  177   2.0897   0.0945   0.4565,738.0,738,49,low,run14,boundary
