t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
17286.26,-7765,0,-12937013,685113,ptp4l[17286.260]: master offset      -7765 s0 freq -12937013 path delay    685113,0.0,0,0,high,run11,boundary
17287.26,-31949,0,-12937013,751417,ptp4l[17287.260]: master offset     -31949 s0 freq -12937013 path delay    751417,1.0,1,1,high,run11,boundary
17288.264,4558,0,-12937013,751417,ptp4l[17288.264]: master offset       4558 s0 freq -12937013 path delay    751417,2.004000000000815,2,2,high,run11,boundary
17289.264,1069053,0,-12937013,817721,ptp4l[17289.264]: master offset    1069053 s0 freq -12937013 path delay    817721,3.004000000000815,3,3,high,run11,boundary
17290.265,-321707,0,-12937013,980020,ptp4l[17290.265]: master offset    -321707 s0 freq -12937013 path delay    980020,4.005000000001019,4,4,high,run11,boundary
17291.264,-695474,0,-12937013,980020,ptp4l[17291.264]: master offset    -695474 s0 freq -12937013 path delay    980020,5.004000000000815,5,5,high,run11,boundary
17292.267,-76505,0,-12937013,898870,ptp4l[17292.267]: master offset     -76505 s0 freq -12937013 path delay    898870,6.007000000001426,6,6,high,run11,boundary
17293.267,-566201,0,-12937013,980020,ptp4l[17293.267]: master offset    -566201 s0 freq -12937013 path delay    980020,7.007000000001426,7,7,high,run11,boundary
17294.27,29049,0,-12937013,898870,ptp4l[17294.270]: master offset      29049 s0 freq -12937013 path delay    898870,8.010000000002037,8,8,high,run11,boundary
17295.269,-589814,0,-12937013,817721,ptp4l[17295.269]: master offset    -589814 s0 freq -12937013 path delay    817721,9.009000000001834,9,9,high,run11,boundary
17296.273,1080533,0,-12937013,751417,ptp4l[17296.273]: master offset    1080533 s0 freq -12937013 path delay    751417,10.013000000002648,10,10,high,run11,boundary
17297.272,-554055,0,-12937013,898870,ptp4l[17297.272]: master offset    -554055 s0 freq -12937013 path delay    898870,11.012000000002445,11,11,high,run11,boundary
17298.278,1732250,0,-12937013,614642,ptp4l[17298.278]: master offset    1732250 s0 freq -12937013 path delay    614642,12.018000000000029,12,12,high,run11,boundary
17299.277,906636,0,-12937013,614642,ptp4l[17299.277]: master offset     906636 s0 freq -12937013 path delay    614642,13.016999999999825,13,13,high,run11,boundary
17300.287,-136755,0,-12937013,614642,ptp4l[17300.287]: master offset    -136755 s0 freq -12937013 path delay    614642,14.027000000001863,14,14,high,run11,boundary
17301.287,-14403,0,-12937013,614642,ptp4l[17301.287]: master offset     -14403 s0 freq -12937013 path delay    614642,15.027000000001863,15,15,high,run11,boundary
17302.288,-328112,1,-12957258,614642,ptp4l[17302.288]: master offset    -328112 s1 freq -12957258 path delay    614642,16.028000000002066,16,16,high,run11,boundary
17303.289,-267450,2,-12984270,614642,ptp4l[17303.289]: master offset    -267450 s2 freq -12984270 path delay    614642,17.02900000000227,17,17,high,run11,boundary
17304.301,11240482,2,-11822236,614642,ptp4l[17304.301]: master offset   11240482 s2 freq -11822236 path delay    614642,18.041000000001077,18,18,high,run11,boundary
17305.291,-356292,2,-12982270,626659,ptp4l[17305.291]: master offset    -356292 s2 freq -12982270 path delay    626659,19.031000000002678,19,19,high,run11,boundary
17306.293,205041,2,-12925932,626659,ptp4l[17306.293]: master offset     205041 s2 freq -12925932 path delay    626659,20.033000000003085,20,20,high,run11,boundary
17307.293,360775,2,-12909998,626659,ptp4l[17307.293]: master offset     360775 s2 freq -12909998 path delay    626659,21.033000000003085,21,21,high,run11,boundary
17308.296,-410492,2,-12987535,819919,ptp4l[17308.296]: master offset    -410492 s2 freq -12987535 path delay    819919,22.036000000000058,22,22,high,run11,boundary
17309.298,-347993,2,-12981633,819919,ptp4l[17309.298]: master offset    -347993 s2 freq -12981633 path delay    819919,23.038000000000466,23,23,high,run11,boundary
17310.301,-21551,2,-12949010,734184,ptp4l[17310.301]: master offset     -21551 s2 freq -12949010 path delay    734184,24.041000000001077,24,24,high,run11,boundary
17311.303,-264471,2,-12973567,734184,ptp4l[17311.303]: master offset    -264471 s2 freq -12973567 path delay    734184,25.043000000001484,25,25,high,run11,boundary
17312.304,-33840,2,-12950537,784031,ptp4l[17312.304]: master offset     -33840 s2 freq -12950537 path delay    784031,26.044000000001688,26,26,high,run11,boundary
17313.306,-314505,2,-12978918,784031,ptp4l[17313.306]: master offset    -314505 s2 freq -12978918 path delay    784031,27.046000000002095,27,27,high,run11,boundary
17314.309,-286236,2,-12976378,784031,ptp4l[17314.309]: master offset    -286236 s2 freq -12976378 path delay    784031,28.049000000002707,28,28,high,run11,boundary
17315.311,-296832,2,-12977734,784031,ptp4l[17315.311]: master offset    -296832 s2 freq -12977734 path delay    784031,29.051000000003114,29,29,high,run11,boundary
17316.311,-219444,2,-12970215,701493,ptp4l[17316.311]: master offset    -219444 s2 freq -12970215 path delay    701493,30.051000000003114,30,30,high,run11,boundary
