t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
12731.52,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[12731.520]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run11,boundary
12731.52,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[12731.520]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,medium,run11,boundary
12731.52,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[12731.520]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,2,medium,run11,boundary
12735.518,new_foreign_master,1.0,,,feba28.fffe.1e53d1-1,ptp4l[12735.518]: port 1: new foreign master feba28.fffe.1e53d1-1,3.9979999999995925,4,3,medium,run11,boundary
12738.065,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[12738.065]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.545000000000073,7,4,medium,run11,boundary
12738.972,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[12738.972]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.451999999999316,7,5,medium,run11,boundary
12739.521,best_master,,,,feba28.fffe.1e53d1,ptp4l[12739.521]: selected best master clock feba28.fffe.1e53d1,8.001000000000204,8,6,medium,run11,boundary
12739.521,ptp_timescale_mismatch,,,,,ptp4l[12739.521]: foreign master not using PTP timescale,8.001000000000204,8,7,medium,run11,boundary
12739.521,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[12739.521]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.001000000000204,8,8,medium,run11,boundary
12758.536,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[12758.536]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.01599999999962,27,9,medium,run11,boundary
12791.163,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[12791.163]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),59.64300000000003,60,10,medium,run11,boundary
12807.164,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[12807.164]: port 2: FAULTY to LISTENING on INIT_COMPLETE,75.64400000000023,76,11,medium,run11,boundary
12814.184,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[12814.184]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,82.66399999999885,83,12,medium,run11,boundary
12814.184,best_master,,,,feba28.fffe.1e53d1,ptp4l[12814.184]: selected best master clock feba28.fffe.1e53d1,82.66399999999885,83,13,medium,run11,boundary
12814.184,ptp_timescale_mismatch,,,,,ptp4l[12814.184]: foreign master not using PTP timescale,82.66399999999885,83,14,medium,run11,boundary
