t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
12741.524,-453399,0,2565949,680304,ptp4l[12741.524]: master offset    -453399 s0 freq +2565949 path delay    680304,0.0,0,0,medium,run11,boundary
12742.528,4142863,0,2565949,669372,ptp4l[12742.528]: master offset    4142863 s0 freq +2565949 path delay    669372,1.004000000000815,1,1,medium,run11,boundary
12743.524,-529664,0,2565949,680304,ptp4l[12743.524]: master offset    -529664 s0 freq +2565949 path delay    680304,2.0,2,2,medium,run11,boundary
12744.525,-393680,0,2565949,669372,ptp4l[12744.525]: master offset    -393680 s0 freq +2565949 path delay    669372,3.0010000000002037,3,3,medium,run11,boundary
12745.526,-81223,0,2565949,658441,ptp4l[12745.526]: master offset     -81223 s0 freq +2565949 path delay    658441,4.0020000000004075,4,4,medium,run11,boundary
12746.526,192042,0,2565949,658441,ptp4l[12746.526]: master offset     192042 s0 freq +2565949 path delay    658441,5.0020000000004075,5,5,medium,run11,boundary
12747.526,511689,0,2565949,680304,ptp4l[12747.526]: master offset     511689 s0 freq +2565949 path delay    680304,6.0020000000004075,6,6,medium,run11,boundary
12748.527,20734,0,2565949,726869,ptp4l[12748.527]: master offset      20734 s0 freq +2565949 path delay    726869,7.003000000000611,7,7,medium,run11,boundary
12749.527,-362654,0,2565949,723086,ptp4l[12749.527]: master offset    -362654 s0 freq +2565949 path delay    723086,8.003000000000611,8,8,medium,run11,boundary
12750.529,99630,0,2565949,723086,ptp4l[12750.529]: master offset      99630 s0 freq +2565949 path delay    723086,9.005000000001019,9,9,medium,run11,boundary
12751.529,-65200,0,2565949,748260,ptp4l[12751.529]: master offset     -65200 s0 freq +2565949 path delay    748260,10.005000000001019,10,10,medium,run11,boundary
12752.532,632506,0,2565949,779523,ptp4l[12752.532]: master offset     632506 s0 freq +2565949 path delay    779523,11.00799999999981,11,11,medium,run11,boundary
12753.531,-428840,0,2565949,779523,ptp4l[12753.531]: master offset    -428840 s0 freq +2565949 path delay    779523,12.007000000001426,12,12,medium,run11,boundary
12754.532,130690,0,2565949,779523,ptp4l[12754.532]: master offset     130690 s0 freq +2565949 path delay    779523,13.00799999999981,13,13,medium,run11,boundary
12755.531,-568784,0,2565949,779523,ptp4l[12755.531]: master offset    -568784 s0 freq +2565949 path delay    779523,14.007000000001426,14,14,medium,run11,boundary
12756.532,-225267,0,2565949,779523,ptp4l[12756.532]: master offset    -225267 s0 freq +2565949 path delay    779523,15.00799999999981,15,15,medium,run11,boundary
12757.534,1033221,1,2658566,696430,ptp4l[12757.534]: master offset    1033221 s1 freq +2658566 path delay    696430,16.01000000000022,16,16,medium,run11,boundary
12758.536,79045,2,2666549,696430,ptp4l[12758.536]: master offset      79045 s2 freq +2666549 path delay    696430,17.012000000000626,17,17,medium,run11,boundary
12759.534,-503446,2,2607797,696430,ptp4l[12759.534]: master offset    -503446 s2 freq +2607797 path delay    696430,18.01000000000022,18,18,medium,run11,boundary
12760.536,241260,2,2682509,628450,ptp4l[12760.536]: master offset     241260 s2 freq +2682509 path delay    628450,19.012000000000626,19,19,medium,run11,boundary
12761.535,-150943,2,2643137,628450,ptp4l[12761.535]: master offset    -150943 s2 freq +2643137 path delay    628450,20.011000000000422,20,20,medium,run11,boundary
12762.537,111976,2,2669541,545149,ptp4l[12762.537]: master offset     111976 s2 freq +2669541 path delay    545149,21.01300000000083,21,21,medium,run11,boundary
12763.538,-122162,2,2646005,545149,ptp4l[12763.538]: master offset    -122162 s2 freq +2646005 path delay    545149,22.014000000001033,22,22,medium,run11,boundary
12764.539,237938,2,2682253,628450,ptp4l[12764.539]: master offset     237938 s2 freq +2682253 path delay    628450,23.015000000001237,23,23,medium,run11,boundary
12765.539,-240142,2,2634205,628450,ptp4l[12765.539]: master offset    -240142 s2 freq +2634205 path delay    628450,24.015000000001237,24,24,medium,run11,boundary
12766.542,446897,2,2703356,577583,ptp4l[12766.542]: master offset     446897 s2 freq +2703356 path delay    577583,25.01800000000003,25,25,medium,run11,boundary
12767.541,-405914,2,2617669,628450,ptp4l[12767.541]: master offset    -405914 s2 freq +2617669 path delay    628450,26.016999999999825,26,26,medium,run11,boundary
12768.544,859451,2,2745065,628450,ptp4l[12768.544]: master offset     859451 s2 freq +2745065 path delay    628450,27.020000000000437,27,27,medium,run11,boundary
12769.542,-533163,2,2605270,743227,ptp4l[12769.542]: master offset    -533163 s2 freq +2605270 path delay    743227,28.01800000000003,28,28,medium,run11,boundary
12770.545,147003,2,2673434,701903,ptp4l[12770.545]: master offset     147003 s2 freq +2673434 path delay    701903,29.02100000000064,29,29,medium,run11,boundary
12771.551,1955635,2,2856253,701903,ptp4l[12771.551]: master offset    1955635 s2 freq +2856253 path delay    701903,30.027000000000044,30,30,medium,run11,boundary
12772.552,1338388,2,2795866,993583,ptp4l[12772.552]: master offset    1338388 s2 freq +2795866 path delay    993583,31.028000000000247,31,31,medium,run11,boundary
12773.551,-659467,2,2595421,993583,ptp4l[12773.551]: master offset    -659467 s2 freq +2595421 path delay    993583,32.027000000000044,32,32,medium,run11,boundary
12774.554,-273850,2,2633709,993583,ptp4l[12774.554]: master offset    -273850 s2 freq +2633709 path delay    993583,33.030000000000655,33,33,medium,run11,boundary
12775.553,-272304,2,2633591,993583,ptp4l[12775.553]: master offset    -272304 s2 freq +2633591 path delay    993583,34.02900000000045,34,34,medium,run11,boundary
12776.555,-81107,2,2652630,993583,ptp4l[12776.555]: master offset     -81107 s2 freq +2652630 path delay    993583,35.03100000000086,35,35,medium,run11,boundary
12777.555,91711,2,2670004,1106655,ptp4l[12777.555]: master offset      91711 s2 freq +2670004 path delay   1106655,36.03100000000086,36,36,medium,run11,boundary
12778.555,-412096,2,2619211,1106655,ptp4l[12778.555]: master offset    -412096 s2 freq +2619211 path delay   1106655,37.03100000000086,37,37,medium,run11,boundary
12779.555,-597550,2,2600068,993583,ptp4l[12779.555]: master offset    -597550 s2 freq +2600068 path delay    993583,38.03100000000086,38,38,medium,run11,boundary
12780.557,-119098,2,2647794,993583,ptp4l[12780.557]: master offset    -119098 s2 freq +2647794 path delay    993583,39.033000000001266,39,39,medium,run11,boundary
12781.556,-773876,2,2581542,995935,ptp4l[12781.556]: master offset    -773876 s2 freq +2581542 path delay    995935,40.03200000000106,40,40,medium,run11,boundary
12782.558,216149,2,2680761,853906,ptp4l[12782.558]: master offset     216149 s2 freq +2680761 path delay    853906,41.03400000000147,41,41,medium,run11,boundary
12783.558,-458172,2,2612871,890962,ptp4l[12783.558]: master offset    -458172 s2 freq +2612871 path delay    890962,42.03400000000147,42,42,medium,run11,boundary
12784.56,42515,2,2662982,890962,ptp4l[12784.560]: master offset      42515 s2 freq +2662982 path delay    890962,43.03600000000006,43,43,medium,run11,boundary
12785.563,-199764,2,2638554,806600,ptp4l[12785.563]: master offset    -199764 s2 freq +2638554 path delay    806600,44.03900000000067,44,44,medium,run11,boundary
12786.562,-223161,2,2635991,739818,ptp4l[12786.562]: master offset    -223161 s2 freq +2635991 path delay    739818,45.038000000000466,45,45,medium,run11,boundary
12787.561,-338284,2,2624141,621116,ptp4l[12787.561]: master offset    -338284 s2 freq +2624141 path delay    621116,46.03700000000026,46,46,medium,run11,boundary
12788.562,396926,2,2698059,583208,ptp4l[12788.562]: master offset     396926 s2 freq +2698059 path delay    583208,47.038000000000466,47,47,medium,run11,boundary
12789.561,-368824,2,2621115,583208,ptp4l[12789.561]: master offset    -368824 s2 freq +2621115 path delay    583208,48.03700000000026,48,48,medium,run11,boundary
12790.562,-26566,2,2655314,557350,ptp4l[12790.562]: master offset     -26566 s2 freq +2655314 path delay    557350,49.038000000000466,49,49,medium,run11,boundary
12791.562,-47592,2,2653164,583208,ptp4l[12791.562]: master offset     -47592 s2 freq +2653164 path delay    583208,50.038000000000466,50,50,medium,run11,boundary
12792.565,255976,2,2683777,583208,ptp4l[12792.565]: master offset     255976 s2 freq +2683777 path delay    583208,51.04100000000108,51,51,medium,run11,boundary
