t,rms_ns,max_ns,freq_raw,freq_pm_raw,path_delay_ns,path_delay_pm_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
11258.638,337566,420060,-200000,0,476024.0,115558.0,ptp4l[11258.638]: rms 337566 max 420060 freq -200000 +/-   0 delay 476024 +/- 115558,0.0,0,0,medium,run06,client
11260.634,65472,92589,-200000,0,176434.0,15695.0,ptp4l[11260.634]: rms 65472 max 92589 freq -200000 +/-   0 delay 176434 +/- 15695,1.995999999999185,2,1,medium,run06,client
11262.642,33212,42526,-200000,0,199342.0,7212.0,ptp4l[11262.642]: rms 33212 max 42526 freq -200000 +/-   0 delay 199342 +/- 7212,4.003999999998996,4,2,medium,run06,client
11264.635,84499,115985,-200000,0,197916.0,0.0,ptp4l[11264.635]: rms 84499 max 115985 freq -200000 +/-   0 delay 197916 +/-   0,5.996999999999389,6,3,medium,run06,client
11266.621,71966,81005,-200000,0,215342.0,4711.0,ptp4l[11266.621]: rms 71966 max 81005 freq -200000 +/-   0 delay 215342 +/- 4711,7.982999999998356,8,4,medium,run06,client
11268.638,34083,41662,-200000,0,204067.0,0.0,ptp4l[11268.638]: rms 34083 max 41662 freq -200000 +/-   0 delay 204067 +/-   0,10.0,10,5,medium,run06,client
11270.635,83545,83919,-200000,0,219644.0,5720.0,ptp4l[11270.635]: rms 83545 max 83919 freq -200000 +/-   0 delay 219644 +/- 5720,11.996999999999389,12,6,medium,run06,client
11272.643,59902,65956,-200000,0,198275.0,5792.0,ptp4l[11272.643]: rms 59902 max 65956 freq -200000 +/-   0 delay 198275 +/- 5792,14.0049999999992,14,7,medium,run06,client
11274.635,155509,177139,-156102,6582,171850.0,0.0,ptp4l[11274.635]: rms 155509 max 177139 freq -156102 +/- 6582 delay 171850 +/-   0,15.996999999999389,16,8,medium,run06,client
11276.634,42455,57234,-158718,1946,171850.0,0.0,ptp4l[11276.634]: rms 42455 max 57234 freq -158718 +/- 1946 delay 171850 +/-   0,17.995999999999185,18,9,medium,run06,client
11278.644,54252,66994,-160950,5238,178775.0,14030.0,ptp4l[11278.644]: rms 54252 max 66994 freq -160950 +/- 5238 delay 178775 +/- 14030,20.005999999999403,20,10,medium,run06,client
11280.646,71569,92363,-169224,2595,198341.0,0.0,ptp4l[11280.646]: rms 71569 max 92363 freq -169224 +/- 2595 delay 198341 +/-   0,22.00799999999981,22,11,medium,run06,client
11282.643,41454,53491,-166507,1502,202896.0,7454.0,ptp4l[11282.643]: rms 41454 max 53491 freq -166507 +/- 1502 delay 202896 +/- 7454,24.0049999999992,24,12,medium,run06,client
11284.634,74656,90909,-170007,1834,228351.0,0.0,ptp4l[11284.634]: rms 74656 max 90909 freq -170007 +/- 1834 delay 228351 +/-   0,25.995999999999185,26,13,medium,run06,client
11286.646,63862,67695,-163174,6408,210350.0,0.0,ptp4l[11286.646]: rms 63862 max 67695 freq -163174 +/- 6408 delay 210350 +/-   0,28.00799999999981,28,14,medium,run06,client
11288.652,21456,27833,-163621,2002,221622.0,3208.0,ptp4l[11288.652]: rms 21456 max 27833 freq -163621 +/- 2002 delay 221622 +/- 3208,30.013999999999214,30,15,medium,run06,client
11290.655,45745,57933,-167222,1486,204959.0,1870.0,ptp4l[11290.655]: rms 45745 max 57933 freq -167222 +/- 1486 delay 204959 +/- 1870,32.016999999999825,32,16,medium,run06,client
11292.653,29261,36198,-165773,797,194614.0,3231.0,ptp4l[11292.653]: rms 29261 max 36198 freq -165773 +/- 797 delay 194614 +/- 3231,34.01499999999942,34,17,medium,run06,client
11294.657,105625,148529,-156280,8295,187132.0,2912.0,ptp4l[11294.657]: rms 105625 max 148529 freq -156280 +/- 8295 delay 187132 +/- 2912,36.018999999998414,36,18,medium,run06,client
11296.634,59222,75488,-168520,1942,201223.0,0.0,ptp4l[11296.634]: rms 59222 max 75488 freq -168520 +/- 1942 delay 201223 +/-   0,37.995999999999185,38,19,medium,run06,client
11298.659,48420,54837,-162224,4813,190044.0,0.0,ptp4l[11298.659]: rms 48420 max 54837 freq -162224 +/- 4813 delay 190044 +/-   0,40.02099999999882,40,20,medium,run06,client
11300.654,33785,47753,-160581,2468,184294.0,0.0,ptp4l[11300.654]: rms 33785 max 47753 freq -160581 +/- 2468 delay 184294 +/-   0,42.01599999999962,42,21,medium,run06,client
11302.658,804,1133,-162953,52,184033.0,406.0,ptp4l[11302.658]: rms  804 max 1133 freq -162953 +/-  52 delay 184033 +/- 406,44.01999999999862,44,22,medium,run06,client
11304.658,94429,125344,-154212,4026,202432.0,0.0,ptp4l[11304.658]: rms 94429 max 125344 freq -154212 +/- 4026 delay 202432 +/-   0,46.01999999999862,46,23,medium,run06,client
