t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
11244.651,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[11244.651]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,medium,run06,boundary
11244.652,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[11244.652]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,1,medium,run06,boundary
11244.652,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[11244.652]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,2,medium,run06,boundary
11248.586,new_foreign_master,1.0,,,228e09.fffe.0a2aed-1,ptp4l[11248.586]: port 1: new foreign master 228e09.fffe.0a2aed-1,3.9349999999994907,4,3,medium,run06,boundary
11251.148,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11251.148]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.496999999999389,6,4,medium,run06,boundary
11251.599,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[11251.599]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.94800000000032,7,5,medium,run06,boundary
11252.587,best_master,,,,228e09.fffe.0a2aed,ptp4l[11252.587]: selected best master clock 228e09.fffe.0a2aed,7.935999999999694,8,6,medium,run06,boundary
11252.587,ptp_timescale_mismatch,,,,,ptp4l[11252.587]: foreign master not using PTP timescale,7.935999999999694,8,7,medium,run06,boundary
11252.587,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[11252.587]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,7.935999999999694,8,8,medium,run06,boundary
11272.593,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[11272.593]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,27.942000000000917,28,9,medium,run06,boundary
