t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
14228.546,-261747,0,-5400000,681855,ptp4l[14228.546]: master offset    -261747 s0 freq -5400000 path delay    681855,0.0,0,0,high,run01,boundary
14229.547,298058,0,-5400000,684616,ptp4l[14229.547]: master offset     298058 s0 freq -5400000 path delay    684616,1.0010000000002037,1,1,high,run01,boundary
14230.547,193346,0,-5400000,714393,ptp4l[14230.547]: master offset     193346 s0 freq -5400000 path delay    714393,2.0010000000002037,2,2,high,run01,boundary
14231.551,1476638,0,-5400000,714393,ptp4l[14231.551]: master offset    1476638 s0 freq -5400000 path delay    714393,3.0049999999991996,3,3,high,run01,boundary
14232.549,-205526,0,-5400000,744170,ptp4l[14232.549]: master offset    -205526 s0 freq -5400000 path delay    744170,4.003000000000611,4,4,high,run01,boundary
14233.549,-186190,0,-5400000,744170,ptp4l[14233.549]: master offset    -186190 s0 freq -5400000 path delay    744170,5.003000000000611,5,5,high,run01,boundary
14234.549,-231816,0,-5400000,744170,ptp4l[14234.549]: master offset    -231816 s0 freq -5400000 path delay    744170,6.003000000000611,6,6,high,run01,boundary
14235.548,-550374,0,-5400000,719618,ptp4l[14235.548]: master offset    -550374 s0 freq -5400000 path delay    719618,7.0020000000004075,7,7,high,run01,boundary
14236.548,-550451,0,-5400000,702117,ptp4l[14236.548]: master offset    -550451 s0 freq -5400000 path delay    702117,8.002000000000407,8,8,high,run01,boundary
14237.548,-455875,0,-5400000,702117,ptp4l[14237.548]: master offset    -455875 s0 freq -5400000 path delay    702117,9.002000000000407,9,9,high,run01,boundary
14238.548,32673,0,-5400000,353274,ptp4l[14238.548]: master offset      32673 s0 freq -5400000 path delay    353274,10.002000000000407,10,10,high,run01,boundary
14239.548,-127935,0,-5400000,273257,ptp4l[14239.548]: master offset    -127935 s0 freq -5400000 path delay    273257,11.002000000000407,11,11,high,run01,boundary
14240.549,-71552,0,-5400000,223524,ptp4l[14240.549]: master offset     -71552 s0 freq -5400000 path delay    223524,12.003000000000611,12,12,high,run01,boundary
14241.549,-77094,0,-5400000,223524,ptp4l[14241.549]: master offset     -77094 s0 freq -5400000 path delay    223524,13.003000000000611,13,13,high,run01,boundary
14242.549,-39197,0,-5400000,203434,ptp4l[14242.549]: master offset     -39197 s0 freq -5400000 path delay    203434,14.003000000000611,14,14,high,run01,boundary
14243.549,-68085,0,-5400000,203434,ptp4l[14243.549]: master offset     -68085 s0 freq -5400000 path delay    203434,15.003000000000611,15,15,high,run01,boundary
14244.549,3898,2,-5383311,191024,ptp4l[14244.549]: master offset       3898 s2 freq -5383311 path delay    191024,16.00300000000061,16,16,high,run01,boundary
14245.549,40265,2,-5379244,187413,ptp4l[14245.549]: master offset      40265 s2 freq -5379244 path delay    187413,17.00300000000061,17,17,high,run01,boundary
14246.549,-42346,2,-5387548,187413,ptp4l[14246.549]: master offset     -42346 s2 freq -5387548 path delay    187413,18.00300000000061,18,18,high,run01,boundary
14247.55,326298,2,-5350357,186659,ptp4l[14247.550]: master offset     326298 s2 freq -5350357 path delay    186659,19.003999999998996,19,19,high,run01,boundary
14248.55,211976,2,-5361577,188405,ptp4l[14248.550]: master offset     211976 s2 freq -5361577 path delay    188405,20.003999999998996,20,20,high,run01,boundary
14249.55,-6393,2,-5383421,188405,ptp4l[14249.550]: master offset      -6393 s2 freq -5383421 path delay    188405,21.003999999998996,21,21,high,run01,boundary
14250.55,-63453,2,-5389190,197881,ptp4l[14250.550]: master offset     -63453 s2 freq -5389190 path delay    197881,22.003999999998996,22,22,high,run01,boundary
14251.55,-72542,2,-5390171,197881,ptp4l[14251.550]: master offset     -72542 s2 freq -5390171 path delay    197881,23.003999999998996,23,23,high,run01,boundary
14252.553,480799,2,-5334357,197881,ptp4l[14252.553]: master offset     480799 s2 freq -5334357 path delay    197881,24.006999999999607,24,24,high,run01,boundary
14253.551,-28262,2,-5385291,207547,ptp4l[14253.551]: master offset     -28262 s2 freq -5385291 path delay    207547,25.0049999999992,25,25,high,run01,boundary
14254.551,240654,2,-5358159,201087,ptp4l[14254.551]: master offset     240654 s2 freq -5358159 path delay    201087,26.0049999999992,26,26,high,run01,boundary
14255.551,-16771,2,-5383918,201087,ptp4l[14255.551]: master offset     -16771 s2 freq -5383918 path delay    201087,27.0049999999992,27,27,high,run01,boundary
14256.551,-82157,2,-5390539,216877,ptp4l[14256.551]: master offset     -82157 s2 freq -5390539 path delay    216877,28.0049999999992,28,28,high,run01,boundary
14257.552,-27780,2,-5385129,216877,ptp4l[14257.552]: master offset     -27780 s2 freq -5385129 path delay    216877,29.005999999999403,29,29,high,run01,boundary
