t,type,port,from,to,reason,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
14218.25,state,1.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14218.250]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,0,high,run01,boundary
14218.25,state,2.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14218.250]: port 2: INITIALIZING to LISTENING on INIT_COMPLETE,0.0,0,1,high,run01,boundary
14218.251,state,0.0,INITIALIZING,LISTENING,INIT_COMPLETE,ptp4l[14218.251]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE,0.0010000000002037268,0,2,high,run01,boundary
14222.538,new_foreign_master,1.0,,,9e156d.fffe.c35e83-1,ptp4l[14222.538]: port 1: new foreign master 9e156d.fffe.c35e83-1,4.288000000000466,4,3,high,run01,boundary
14224.941,state,1.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14224.941]: port 1: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,6.691000000000713,7,4,high,run01,boundary
14225.769,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14225.769]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,7.519000000000233,8,5,high,run01,boundary
14226.545,best_master,,,,9e156d.fffe.c35e83,ptp4l[14226.545]: selected best master clock 9e156d.fffe.c35e83,8.295000000000073,8,6,high,run01,boundary
14226.545,ptp_timescale_mismatch,,,,,ptp4l[14226.545]: foreign master not using PTP timescale,8.295000000000073,8,7,high,run01,boundary
14226.545,state,1.0,MASTER,UNCALIBRATED,RS_SLAVE,ptp4l[14226.545]: port 1: MASTER to UNCALIBRATED on RS_SLAVE,8.295000000000073,8,8,high,run01,boundary
14226.791,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14226.791]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),8.540999999999258,9,9,high,run01,boundary
14242.792,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14242.792]: port 2: FAULTY to LISTENING on INIT_COMPLETE,24.54199999999946,25,10,high,run01,boundary
14244.549,state,1.0,UNCALIBRATED,SLAVE,MASTER_CLOCK_SELECTED,ptp4l[14244.549]: port 1: UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED,26.299000000000888,26,11,high,run01,boundary
14250.269,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14250.269]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,32.01900000000023,32,12,high,run01,boundary
14250.269,best_master,,,,9e156d.fffe.c35e83,ptp4l[14250.269]: selected best master clock 9e156d.fffe.c35e83,32.01900000000023,32,13,high,run01,boundary
14250.269,ptp_timescale_mismatch,,,,,ptp4l[14250.269]: foreign master not using PTP timescale,32.01900000000023,32,14,high,run01,boundary
14251.29,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14251.290]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),33.04000000000087,33,15,high,run01,boundary
14267.291,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14267.291]: port 2: FAULTY to LISTENING on INIT_COMPLETE,49.04099999999926,49,16,high,run01,boundary
14274.679,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14274.679]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,56.42900000000009,56,17,high,run01,boundary
14274.679,best_master,,,,9e156d.fffe.c35e83,ptp4l[14274.679]: selected best master clock 9e156d.fffe.c35e83,56.42900000000009,56,18,high,run01,boundary
14274.679,ptp_timescale_mismatch,,,,,ptp4l[14274.679]: foreign master not using PTP timescale,56.42900000000009,56,19,high,run01,boundary
14275.705,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14275.705]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),57.45499999999993,57,20,high,run01,boundary
14291.706,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14291.706]: port 2: FAULTY to LISTENING on INIT_COMPLETE,73.45600000000013,73,21,high,run01,boundary
14298.888,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14298.888]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,80.63800000000083,81,22,high,run01,boundary
14298.889,best_master,,,,9e156d.fffe.c35e83,ptp4l[14298.889]: selected best master clock 9e156d.fffe.c35e83,80.63899999999921,81,23,high,run01,boundary
14298.889,ptp_timescale_mismatch,,,,,ptp4l[14298.889]: foreign master not using PTP timescale,80.63899999999921,81,24,high,run01,boundary
14299.913,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14299.913]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),81.66300000000047,82,25,high,run01,boundary
14315.914,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14315.914]: port 2: FAULTY to LISTENING on INIT_COMPLETE,97.66400000000067,98,26,high,run01,boundary
14323.604,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14323.604]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,105.35399999999936,105,27,high,run01,boundary
14323.605,best_master,,,,9e156d.fffe.c35e83,ptp4l[14323.605]: selected best master clock 9e156d.fffe.c35e83,105.35499999999956,105,28,high,run01,boundary
14323.605,ptp_timescale_mismatch,,,,,ptp4l[14323.605]: foreign master not using PTP timescale,105.35499999999956,105,29,high,run01,boundary
14324.63,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14324.630]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),106.3799999999992,106,30,high,run01,boundary
14340.631,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14340.631]: port 2: FAULTY to LISTENING on INIT_COMPLETE,122.3809999999994,122,31,high,run01,boundary
14347.258,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14347.258]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,129.0079999999998,129,32,high,run01,boundary
14347.261,best_master,,,,9e156d.fffe.c35e83,ptp4l[14347.261]: selected best master clock 9e156d.fffe.c35e83,129.01100000000042,129,33,high,run01,boundary
14347.261,ptp_timescale_mismatch,,,,,ptp4l[14347.261]: foreign master not using PTP timescale,129.01100000000042,129,34,high,run01,boundary
14348.283,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14348.283]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),130.03299999999945,130,35,high,run01,boundary
14364.285,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14364.285]: port 2: FAULTY to LISTENING on INIT_COMPLETE,146.03499999999985,146,36,high,run01,boundary
14370.999,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14370.999]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,152.7489999999998,153,37,high,run01,boundary
14371.0,best_master,,,,9e156d.fffe.c35e83,ptp4l[14371.000]: selected best master clock 9e156d.fffe.c35e83,152.75,153,38,high,run01,boundary
14371.0,ptp_timescale_mismatch,,,,,ptp4l[14371.000]: foreign master not using PTP timescale,152.75,153,39,high,run01,boundary
14372.023,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14372.023]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),153.77299999999923,154,40,high,run01,boundary
14388.027,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14388.027]: port 2: FAULTY to LISTENING on INIT_COMPLETE,169.77700000000004,170,41,high,run01,boundary
14395.351,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14395.351]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,177.10100000000057,177,42,high,run01,boundary
14395.351,best_master,,,,9e156d.fffe.c35e83,ptp4l[14395.351]: selected best master clock 9e156d.fffe.c35e83,177.10100000000057,177,43,high,run01,boundary
14395.351,ptp_timescale_mismatch,,,,,ptp4l[14395.351]: foreign master not using PTP timescale,177.10100000000057,177,44,high,run01,boundary
14396.372,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14396.372]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),178.1219999999994,178,45,high,run01,boundary
14412.374,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14412.374]: port 2: FAULTY to LISTENING on INIT_COMPLETE,194.1239999999998,194,46,high,run01,boundary
14418.589,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14418.589]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,200.33899999999994,200,47,high,run01,boundary
14418.59,best_master,,,,9e156d.fffe.c35e83,ptp4l[14418.590]: selected best master clock 9e156d.fffe.c35e83,200.34000000000015,200,48,high,run01,boundary
14418.59,ptp_timescale_mismatch,,,,,ptp4l[14418.590]: foreign master not using PTP timescale,200.34000000000015,200,49,high,run01,boundary
14419.613,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14419.613]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),201.36299999999937,201,50,high,run01,boundary
14435.617,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14435.617]: port 2: FAULTY to LISTENING on INIT_COMPLETE,217.3670000000002,217,51,high,run01,boundary
14442.506,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14442.506]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,224.2559999999994,224,52,high,run01,boundary
14442.506,best_master,,,,9e156d.fffe.c35e83,ptp4l[14442.506]: selected best master clock 9e156d.fffe.c35e83,224.2559999999994,224,53,high,run01,boundary
14442.506,ptp_timescale_mismatch,,,,,ptp4l[14442.506]: foreign master not using PTP timescale,224.2559999999994,224,54,high,run01,boundary
14444.53,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14444.530]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),226.28000000000065,226,55,high,run01,boundary
14460.531,state,2.0,FAULTY,LISTENING,INIT_COMPLETE,ptp4l[14460.531]: port 2: FAULTY to LISTENING on INIT_COMPLETE,242.28100000000086,242,56,high,run01,boundary
14466.764,state,2.0,LISTENING,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14466.764]: port 2: LISTENING to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,248.5139999999992,249,57,high,run01,boundary
14466.764,best_master,,,,9e156d.fffe.c35e83,ptp4l[14466.764]: selected best master clock 9e156d.fffe.c35e83,248.5139999999992,249,58,high,run01,boundary
14466.764,ptp_timescale_mismatch,,,,,ptp4l[14466.764]: foreign master not using PTP timescale,248.5139999999992,249,59,high,run01,boundary
14467.785,state,2.0,MASTER,FAULTY,FAULT_DETECTED,ptp4l[14467.785]: port 2: MASTER to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED),249.53499999999985,250,60,high,run01,boundary
14477.682,state,1.0,SLAVE,MASTER,ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,ptp4l[14477.682]: port 1: SLAVE to MASTER on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES,259.4320000000007,259,61,high,run01,boundary
