t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,sample_idx,scenario,run_id,role
46622.0,12:57:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,0.0,0,0,low,run03,client
46637.0,12:57:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,15.0,15,1,low,run03,client
46652.0,12:57:32,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,30.0,30,2,low,run03,client
46667.0,12:57:47,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,45.0,45,3,low,run03,client
46682.0,12:58:02,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,60.0,60,4,low,run03,client
46697.0,12:58:17,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,75.0,75,5,low,run03,client
46713.0,12:58:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,91.0,91,6,low,run03,client
46728.0,12:58:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,106.0,106,7,low,run03,client
46743.0,12:59:03,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,121.0,121,8,low,run03,client
46758.0,12:59:18,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,136.0,136,9,low,run03,client
46773.0,12:59:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,151.0,151,10,low,run03,client
46788.0,12:59:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,166.0,166,11,low,run03,client
46803.0,13:00:03,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,181.0,181,12,low,run03,client
46818.0,13:00:18,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,196.0,196,13,low,run03,client
46833.0,13:00:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,211.0,211,14,low,run03,client
46848.0,13:00:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,226.0,226,15,low,run03,client
46863.0,13:01:03,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,241.0,241,16,low,run03,client
46878.0,13:01:18,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,256.0,256,17,low,run03,client
46893.0,13:01:33,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,271.0,271,18,low,run03,client
46908.0,13:01:48,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,286.0,286,19,low,run03,client
46923.0,13:02:03,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,301.0,301,20,low,run03,client
46939.0,13:02:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,317.0,317,21,low,run03,client
46954.0,13:02:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,332.0,332,22,low,run03,client
46969.0,13:02:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,347.0,347,23,low,run03,client
46984.0,13:03:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,362.0,362,24,low,run03,client
46999.0,13:03:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,377.0,377,25,low,run03,client
47014.0,13:03:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,392.0,392,26,low,run03,client
47029.0,13:03:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,407.0,407,27,low,run03,client
47044.0,13:04:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,422.0,422,28,low,run03,client
47059.0,13:04:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,437.0,437,29,low,run03,client
47074.0,13:04:34,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,452.0,452,30,low,run03,client
47089.0,13:04:49,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,467.0,467,31,low,run03,client
47104.0,13:05:04,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,482.0,482,32,low,run03,client
47119.0,13:05:19,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,497.0,497,33,low,run03,client
47152.0,13:05:52,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,530.0,530,34,low,run03,client
47167.0,13:06:07,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,545.0,545,35,low,run03,client
47182.0,13:06:22,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0001,560.0,560,36,low,run03,client
47197.0,13:06:37,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    1   64    1   7.6262  -2.5513   0.6163,575.0,575,37,low,run03,client
47212.0,13:06:52,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64    1   6.4676  -2.4101   0.5101,590.0,590,38,low,run03,client
47227.0,13:07:07,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64    1   6.4676  -2.4101   0.5101,605.0,605,39,low,run03,client
47243.0,13:07:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64    1   6.4676  -2.4101   0.5101,621.0,621,40,low,run03,client
47258.0,13:07:38,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    1   64    3   7.9616  -2.2854   0.4635,636.0,636,41,low,run03,client
47273.0,13:07:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   16   64    3   7.9616  -2.2854   0.4635,651.0,651,42,low,run03,client
47288.0,13:08:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   31   64    3   7.9616  -2.2854   0.4635,666.0,666,43,low,run03,client
47303.0,13:08:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   46   64    3   7.9616  -2.2854   0.4635,681.0,681,44,low,run03,client
47318.0,13:08:38,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   61   64    3   7.9616  -2.2854   0.4635,696.0,696,45,low,run03,client
47333.0,13:08:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    8   64    7  13.3226   1.6615   4.0164,711.0,711,46,low,run03,client
47348.0,13:09:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   23   64    7  13.3226   1.6615   4.0164,726.0,726,47,low,run03,client
47363.0,13:09:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   38   64    7  13.3226   1.6615   4.0164,741.0,741,48,low,run03,client
47378.0,13:09:38,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64    7  13.3226   1.6615   4.0164,756.0,756,49,low,run03,client
47393.0,13:09:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    2   64   17   6.6127  -2.5267   1.6418,771.0,771,50,low,run03,client
47408.0,13:10:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   17   64   17   6.6127  -2.5267   1.6418,786.0,786,51,low,run03,client
47423.0,13:10:23,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   32   64   17   6.6127  -2.5267   1.6418,801.0,801,52,low,run03,client
47438.0,13:10:38,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   47   64   17   6.6127  -2.5267   1.6418,816.0,816,53,low,run03,client
47453.0,13:10:53,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   62   64   17   6.6127  -2.5267   1.6418,831.0,831,54,low,run03,client
47468.0,13:11:08,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   10   64   37   9.1909  -3.8422   2.4979,846.0,846,55,low,run03,client
47484.0,13:11:24,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   25   64   37   9.1909  -3.8422   2.4979,862.0,862,56,low,run03,client
47499.0,13:11:39,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   40   64   37   9.1909  -3.8422   2.4979,877.0,877,57,low,run03,client
47514.0,13:11:54,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   55   64   37   9.1909  -3.8422   2.4979,892.0,892,58,low,run03,client
47529.0,13:12:09,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    4   64   77   6.4576  -2.5214   1.6964,907.0,907,59,low,run03,client
47544.0,13:12:24,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   19   64   77   6.4576  -2.5214   1.6964,922.0,922,60,low,run03,client
47559.0,13:12:39,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   34   64   77   6.4576  -2.5214   1.6964,937.0,937,61,low,run03,client
47574.0,13:12:54,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64   77   6.4576  -2.5214   1.6964,952.0,952,62,low,run03,client
47589.0,13:13:09,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   65   64   77   6.4576  -2.5214   1.6964,967.0,967,63,low,run03,client
47604.0,13:13:24,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  177   7.1265  -3.1747   1.9437,982.0,982,64,low,run03,client
47619.0,13:13:39,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  177   7.1265  -3.1747   1.9437,997.0,997,65,low,run03,client
