sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-05T13:25:04+00:00,1775395504.0,0.0,0,4.4e-08,0.044,-3.7182e-05,-37.181999999999995,medium,run12
1,2026-04-05T13:26:06+00:00,1775395566.0,62.0,62,4.4e-08,0.044,-3.7182e-05,-37.181999999999995,medium,run12
2,2026-04-05T13:27:07+00:00,1775395627.0,123.0,123,4.5e-08,0.045,-3.7182e-05,-37.181999999999995,medium,run12
3,2026-04-05T13:28:08+00:00,1775395688.0,184.0,184,-0.0001469,-146.9,-2.7732e-05,-27.732000000000003,medium,run12
4,2026-04-05T13:29:10+00:00,1775395750.0,246.0,246,-1.2569e-05,-12.568999999999999,-1.8544e-05,-18.544,medium,run12
5,2026-04-05T13:30:11+00:00,1775395811.0,307.0,307,-5.1816e-05,-51.816,-3.775e-05,-37.75,medium,run12
6,2026-04-05T13:31:13+00:00,1775395873.0,369.0,369,-2.1314e-05,-21.314,-2.25e-05,-22.5,medium,run12
7,2026-04-05T13:32:15+00:00,1775395935.0,431.0,431,-9.666e-06,-9.666,2.432e-06,2.4320000000000004,medium,run12
8,2026-04-05T13:33:16+00:00,1775395996.0,492.0,492,-8.409e-06,-8.409,2.432e-06,2.4320000000000004,medium,run12
9,2026-04-05T13:34:17+00:00,1775396057.0,553.0,553,-7.152e-06,-7.152,2.432e-06,2.4320000000000004,medium,run12
