sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,system_time_s,system_time_us,last_offset_s,last_offset_us,scenario,run_id
0,2026-04-05T11:14:20+00:00,1775387660.0,0.0,0,1.2e-08,0.012,-0.000121745,-121.74499999999999,medium,run02
1,2026-04-05T11:15:21+00:00,1775387721.0,61.0,61,-0.00021356,-213.56,-0.00043188,-431.88,medium,run02
2,2026-04-05T11:16:23+00:00,1775387783.0,123.0,123,4.2e-08,0.041999999999999996,-0.00043188,-431.88,medium,run02
3,2026-04-05T11:17:24+00:00,1775387844.0,184.0,184,4.3e-08,0.043000000000000003,-0.00043188,-431.88,medium,run02
4,2026-04-05T11:18:26+00:00,1775387906.0,246.0,246,-5.5515e-05,-55.515,-0.000110412,-110.412,medium,run02
5,2026-04-05T11:19:28+00:00,1775387968.0,308.0,308,-7.34e-05,-73.39999999999999,-4.3158e-05,-43.158,medium,run02
6,2026-04-05T11:20:29+00:00,1775388029.0,369.0,369,-0.000127715,-127.715,-0.000167272,-167.272,medium,run02
7,2026-04-05T11:21:31+00:00,1775388091.0,431.0,431,-7.7611e-05,-77.611,-0.00016182,-161.82,medium,run02
8,2026-04-05T11:22:32+00:00,1775388152.0,492.0,492,1.1e-08,0.011,-0.00016182,-161.82,medium,run02
9,2026-04-05T11:23:34+00:00,1775388214.0,554.0,554,-0.000119536,-119.536,-0.000354731,-354.731,medium,run02
