sample_idx,iso_ts,t_s,t_rel_s,t_bin_s,source,offset_s,offset_us,stddev_s,stddev_us,scenario,run_id
0,2026-04-05T11:14:20+00:00,1775387660.0,0.0,0,servergm,-3.9e-05,-39.0,0.000148,148.0,medium,run02
1,2026-04-05T11:15:21+00:00,1775387721.0,61.0,61,servergm,-2.6480000000000003e-06,-2.648,0.00013,130.0,medium,run02
2,2026-04-05T11:16:23+00:00,1775387783.0,123.0,123,servergm,-8.214000000000001e-06,-8.214000000000002,0.00013,130.0,medium,run02
3,2026-04-05T11:17:24+00:00,1775387844.0,184.0,184,servergm,-1.4e-05,-14.0,0.00013,130.0,medium,run02
4,2026-04-05T11:18:26+00:00,1775387906.0,246.0,246,servergm,-3.1900000000000004e-07,-0.31900000000000006,0.00013099999999999999,131.0,medium,run02
5,2026-04-05T11:19:28+00:00,1775387968.0,308.0,308,servergm,-3.0500000000000004e-07,-0.30500000000000005,0.000144,144.0,medium,run02
6,2026-04-05T11:20:29+00:00,1775388029.0,369.0,369,servergm,-1.1e-05,-11.0,0.00014,140.0,medium,run02
7,2026-04-05T11:21:31+00:00,1775388091.0,431.0,431,servergm,-1.4e-05,-14.0,0.000175,175.0,medium,run02
8,2026-04-05T11:22:32+00:00,1775388152.0,492.0,492,servergm,-4.9999999999999996e-05,-49.99999999999999,0.000175,175.0,medium,run02
9,2026-04-05T11:23:34+00:00,1775388214.0,554.0,554,servergm,-3.6e-05,-36.0,0.00014199999999999998,141.99999999999997,medium,run02
